seed,fold_id,method_name,epoch,step,term_name,weight,raw_loss,weighted_loss,count,status
29,leave_one_sortie_out__fold01,chronaris,4,1,chronaris_causal_direction,0.0,0.12561343610286713,0.0,1572,scheduled_zero_or_unavailable
29,leave_one_sortie_out__fold01,chronaris,5,1,chronaris_continuous_alignment,0.0,1.0655714273452759,0.0,1312,scheduled_zero_or_unavailable
29,leave_one_sortie_out__fold01,chronaris,5,1,chronaris_physical_consistency,0.0,3.18780255317688,0.0,5,scheduled_zero_or_unavailable
29,leave_one_sortie_out__fold01,chronaris,5,1,chronaris_causal_direction,0.0,0.11845383793115616,0.0,1312,scheduled_zero_or_unavailable
29,leave_one_sortie_out__fold01,chronaris,6,1,chronaris_continuous_alignment,0.0,1.091977834701538,0.0,1502,scheduled_zero_or_unavailable
29,leave_one_sortie_out__fold01,chronaris,6,1,chronaris_physical_consistency,0.0,6.0998053550720215,0.0,5,scheduled_zero_or_unavailable
29,leave_one_sortie_out__fold01,chronaris,6,1,chronaris_causal_direction,0.0,0.1198863685131073,0.0,1502,scheduled_zero_or_unavailable
29,leave_one_sortie_out__fold01,chronaris,7,1,chronaris_continuous_alignment,0.0,1.0949161052703857,0.0,1483,scheduled_zero_or_unavailable
29,leave_one_sortie_out__fold01,chronaris,7,1,chronaris_physical_consistency,0.0,23.040634155273438,0.0,4,scheduled_zero_or_unavailable
29,leave_one_sortie_out__fold01,chronaris,7,1,chronaris_causal_direction,0.0,0.11721887439489365,0.0,1483,scheduled_zero_or_unavailable
29,leave_one_sortie_out__fold01,chronaris,8,1,chronaris_continuous_alignment,0.0,1.0871033668518066,0.0,1487,scheduled_zero_or_unavailable
29,leave_one_sortie_out__fold01,chronaris,8,1,chronaris_physical_consistency,0.0,43.11563491821289,0.0,4,scheduled_zero_or_unavailable
29,leave_one_sortie_out__fold01,chronaris,8,1,chronaris_causal_direction,0.0,0.12153814733028412,0.0,1487,scheduled_zero_or_unavailable
29,leave_one_sortie_out__fold01,chronaris,9,1,chronaris_continuous_alignment,0.0,1.0693317651748657,0.0,1422,scheduled_zero_or_unavailable
29,leave_one_sortie_out__fold01,chronaris,9,1,chronaris_physical_consistency,0.0,6.148534297943115,0.0,5,scheduled_zero_or_unavailable
29,leave_one_sortie_out__fold01,chronaris,9,1,chronaris_causal_direction,0.0,0.12359829246997833,0.0,1422,scheduled_zero_or_unavailable
29,leave_one_sortie_out__fold01,chronaris,10,1,chronaris_continuous_alignment,0.0,1.0721096992492676,0.0,1420,scheduled_zero_or_unavailable
29,leave_one_sortie_out__fold01,chronaris,10,1,chronaris_physical_consistency,0.0,1.2592896223068237,0.0,5,scheduled_zero_or_unavailable
29,leave_one_sortie_out__fold01,chronaris,10,1,chronaris_causal_direction,0.0,0.12426843494176865,0.0,1420,scheduled_zero_or_unavailable
29,leave_one_sortie_out__fold01,chronaris,11,1,chronaris_continuous_alignment,0.020000000000000004,1.0669314861297607,0.021338628605008125,1233,active
29,leave_one_sortie_out__fold01,chronaris,11,1,chronaris_physical_consistency,0.010000000000000002,1.1471703052520752,0.011471702717244625,5,active
29,leave_one_sortie_out__fold01,chronaris,11,1,chronaris_causal_direction,0.010000000000000002,0.11719982326030731,0.0011719982139766216,1233,active
29,leave_one_sortie_out__fold01,chronaris,12,1,chronaris_continuous_alignment,0.04000000000000001,0.9620562195777893,0.03848224878311157,1427,active
29,leave_one_sortie_out__fold01,chronaris,12,1,chronaris_physical_consistency,0.020000000000000004,425523.21875,8510.4638671875,5,active
29,leave_one_sortie_out__fold01,chronaris,12,1,chronaris_causal_direction,0.020000000000000004,0.11909928172826767,0.002381985541433096,1427,active
29,leave_one_sortie_out__fold01,chronaris,13,1,chronaris_continuous_alignment,0.06,0.8768642544746399,0.052611853927373886,1321,active
29,leave_one_sortie_out__fold01,chronaris,13,1,chronaris_physical_consistency,0.03,12.740029335021973,0.38220086693763733,5,active
29,leave_one_sortie_out__fold01,chronaris,13,1,chronaris_causal_direction,0.03,0.10908537358045578,0.0032725611235946417,1321,active
29,leave_one_sortie_out__fold01,chronaris,14,1,chronaris_continuous_alignment,0.08000000000000002,0.7906531691551208,0.06325225532054901,1500,active
29,leave_one_sortie_out__fold01,chronaris,14,1,chronaris_physical_consistency,0.04000000000000001,0.9786615371704102,0.039146460592746735,5,active
29,leave_one_sortie_out__fold01,chronaris,14,1,chronaris_causal_direction,0.04000000000000001,0.10745687037706375,0.0042982748709619045,1500,active
29,leave_one_sortie_out__fold01,chronaris,15,1,chronaris_continuous_alignment,0.1,0.6616241931915283,0.06616242229938507,1359,active
29,leave_one_sortie_out__fold01,chronaris,15,1,chronaris_physical_consistency,0.05,0.7180309891700745,0.03590155020356178,5,active
29,leave_one_sortie_out__fold01,chronaris,15,1,chronaris_causal_direction,0.05,0.09295517206192017,0.004647758789360523,1359,active
29,leave_one_sortie_out__fold01,chronaris,16,1,chronaris_continuous_alignment,0.12,0.5406880378723145,0.0648825615644455,1473,active
29,leave_one_sortie_out__fold01,chronaris,16,1,chronaris_physical_consistency,0.06,0.7149976491928101,0.042899858206510544,5,active
29,leave_one_sortie_out__fold01,chronaris,16,1,chronaris_causal_direction,0.06,0.09419145435094833,0.005651487037539482,1473,active
29,leave_one_sortie_out__fold01,chronaris,17,1,chronaris_continuous_alignment,0.13999999999999999,0.41772371530532837,0.05848132073879242,1217,active
29,leave_one_sortie_out__fold01,chronaris,17,1,chronaris_physical_consistency,0.06999999999999999,1.1502829790115356,0.08051981031894684,5,active
29,leave_one_sortie_out__fold01,chronaris,17,1,chronaris_causal_direction,0.06999999999999999,0.09146565943956375,0.006402596365660429,1217,active
29,leave_one_sortie_out__fold01,chronaris,18,1,chronaris_continuous_alignment,0.16000000000000003,0.30138078331947327,0.0482209250330925,1589,active
29,leave_one_sortie_out__fold01,chronaris,18,1,chronaris_physical_consistency,0.08000000000000002,1.1116645336151123,0.08893316239118576,4,active
29,leave_one_sortie_out__fold01,chronaris,18,1,chronaris_causal_direction,0.08000000000000002,0.08966231346130371,0.007172985002398491,1589,active
29,leave_one_sortie_out__fold01,chronaris,19,1,chronaris_continuous_alignment,0.18000000000000002,0.2243947833776474,0.04039106145501137,1522,active
29,leave_one_sortie_out__fold01,chronaris,19,1,chronaris_physical_consistency,0.09000000000000001,0.20568571984767914,0.018511716276407242,5,active
29,leave_one_sortie_out__fold01,chronaris,19,1,chronaris_causal_direction,0.09000000000000001,0.09802701324224472,0.008822431787848473,1522,active
43,leave_one_sortie_out__fold01,chronaris,1,1,chronaris_continuous_alignment,0.0,0.9695778489112854,0.0,1533,scheduled_zero_or_unavailable
