stage,dataset_id,variant_id,seed,track,evaluation_group,split_group,sample_count,macro_f1,balanced_accuracy,rmse,mae
confirm,nasa_csm,no_event_bias,42,objective,benchmark_only,subject_5,81,0.30905077262693154,0.3333333333333333,,
confirm,nasa_csm,no_event_bias,42,objective,benchmark_only,subject_6,81,0.3108108108108108,0.32857142857142857,,
confirm,nasa_csm,no_event_bias,42,objective,benchmark_only,subject_9,87,0.29957805907172996,0.3333333333333333,,
confirm,nasa_csm,no_event_bias,42,objective,loft_only,subject_10,100,0.3082437275985663,0.3333333333333333,,
confirm,nasa_csm,no_event_bias,42,objective,loft_only,subject_11,80,0.3087248322147651,0.3333333333333333,,
confirm,nasa_csm,no_event_bias,42,objective,loft_only,subject_12,80,0.4774774774774775,0.4444444444444444,,
confirm,nasa_csm,no_event_bias,42,objective,loft_only,subject_13,78,0.5291766586730615,0.5,,
confirm,nasa_csm,no_event_bias,42,objective,loft_only,subject_14,78,0.5091787439613527,0.5,,
confirm,nasa_csm,no_event_bias,42,objective,loft_only,subject_17,64,0.5225225225225225,0.5,,
confirm,nasa_csm,no_event_bias,42,objective,loft_only,subject_18,64,0.5225225225225225,0.5,,
confirm,nasa_csm,no_event_bias,42,objective,loft_only,subject_19,94,0.5341130604288499,0.5,,
confirm,nasa_csm,no_event_bias,42,objective,loft_only,subject_21,91,0.5333333333333333,0.5,,
confirm,nasa_csm,no_event_bias,42,objective,loft_only,subject_22,91,0.5333333333333333,0.5,,
confirm,nasa_csm,no_event_bias,42,objective,loft_only,subject_23,69,0.5252525252525252,0.5,,
confirm,nasa_csm,no_event_bias,42,objective,loft_only,subject_24,69,0.5252525252525252,0.5,,
confirm,nasa_csm,no_event_bias,42,objective,loft_only,subject_25,52,0.4798573975044563,0.5,,
confirm,nasa_csm,no_event_bias,42,objective,loft_only,subject_26,51,0.4790069368382621,0.5,,
confirm,nasa_csm,no_event_bias,42,objective,loft_only,subject_5,99,0.5352977286678944,0.5,,
confirm,nasa_csm,no_event_bias,42,objective,loft_only,subject_6,99,0.5352977286678944,0.5,,
