split_id,outer_pool_id,main_selection,seed,method_name,fold_id,export_role,status,output_root,representation_path,manifest_path,representation_sha256,sample_ids,task_targets_opened,outer_test_opened
leave_one_view_out__fold01__candidate_353,leave_one_view_out__fold01,True,17,chronaris,leave_one_view_out__fold01__candidate_353,validation,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold01__candidate_353/chronaris/leave_one_view_out__fold01__candidate_353/validation,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold01__candidate_353/chronaris/leave_one_view_out__fold01__candidate_353/validation/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold01__candidate_353/chronaris/leave_one_view_out__fold01__candidate_353/validation/representation_manifest.json,4ba2c904576330a2ddfb249042b40cf3079bafaa22ed5f9804dabfa949720087,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0029', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0030', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0031', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0032', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0033', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0034', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0007', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0008', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0009', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0010', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0011', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0012']",False,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,True,17,physiology_only,leave_one_view_out__fold02__candidate_328,train,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold02__candidate_328/physiology_only/leave_one_view_out__fold02__candidate_328/train,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold02__candidate_328/physiology_only/leave_one_view_out__fold02__candidate_328/train/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold02__candidate_328/physiology_only/leave_one_view_out__fold02__candidate_328/train/representation_manifest.json,6e035d9497b362f6ca8516fa20c2dd0a2add12098819f61f48371b3287223bd9,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0005', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0006', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0007', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0008', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0009', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0010', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0011', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0028', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0029', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0030', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0031', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0032', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0033', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0034', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0035']",False,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,True,17,physiology_only,leave_one_view_out__fold02__candidate_328,validation,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold02__candidate_328/physiology_only/leave_one_view_out__fold02__candidate_328/validation,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold02__candidate_328/physiology_only/leave_one_view_out__fold02__candidate_328/validation/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold02__candidate_328/physiology_only/leave_one_view_out__fold02__candidate_328/validation/representation_manifest.json,a905160d89f6370451480be2e479c16b14e5d62c67525bde0a42a21a4774cb96,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0025', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0026', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0027', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0028', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0029', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0030', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0009', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0010', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0011', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0012', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0013', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0014']",False,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,True,17,vehicle_only,leave_one_view_out__fold02__candidate_328,train,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold02__candidate_328/vehicle_only/leave_one_view_out__fold02__candidate_328/train,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold02__candidate_328/vehicle_only/leave_one_view_out__fold02__candidate_328/train/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold02__candidate_328/vehicle_only/leave_one_view_out__fold02__candidate_328/train/representation_manifest.json,c503fd4bc9fc8845b7dc656c673d3fa797ba9d87fa4477f41fbd18009bc4d2e5,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0005', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0006', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0007', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0008', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0009', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0010', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0011', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0028', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0029', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0030', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0031', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0032', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0033', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0034', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0035']",False,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,True,17,vehicle_only,leave_one_view_out__fold02__candidate_328,validation,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold02__candidate_328/vehicle_only/leave_one_view_out__fold02__candidate_328/validation,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold02__candidate_328/vehicle_only/leave_one_view_out__fold02__candidate_328/validation/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold02__candidate_328/vehicle_only/leave_one_view_out__fold02__candidate_328/validation/representation_manifest.json,97d6e0e322f66ac0adfe9952be413e5c1b85bdbfa161e889625b679b7d0ef455,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0025', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0026', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0027', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0028', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0029', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0030', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0009', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0010', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0011', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0012', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0013', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0014']",False,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,True,17,naive_time_sync,leave_one_view_out__fold02__candidate_328,train,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold02__candidate_328/naive_time_sync/leave_one_view_out__fold02__candidate_328/train,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold02__candidate_328/naive_time_sync/leave_one_view_out__fold02__candidate_328/train/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold02__candidate_328/naive_time_sync/leave_one_view_out__fold02__candidate_328/train/representation_manifest.json,0b1e5f4b6e3237a2364d61e262a8ee6168a1b4653517ed93e708949af324dcbc,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0005', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0006', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0007', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0008', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0009', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0010', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0011', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0028', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0029', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0030', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0031', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0032', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0033', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0034', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0035']",False,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,True,17,naive_time_sync,leave_one_view_out__fold02__candidate_328,validation,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold02__candidate_328/naive_time_sync/leave_one_view_out__fold02__candidate_328/validation,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold02__candidate_328/naive_time_sync/leave_one_view_out__fold02__candidate_328/validation/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold02__candidate_328/naive_time_sync/leave_one_view_out__fold02__candidate_328/validation/representation_manifest.json,077048bdaefa5805e1ee45c6d7070fcaf86eb1e7db6ef5360ce1b16a029553f3,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0025', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0026', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0027', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0028', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0029', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0030', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0009', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0010', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0011', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0012', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0013', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0014']",False,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,True,17,mult,leave_one_view_out__fold02__candidate_328,train,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold02__candidate_328/mult/leave_one_view_out__fold02__candidate_328/train,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold02__candidate_328/mult/leave_one_view_out__fold02__candidate_328/train/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold02__candidate_328/mult/leave_one_view_out__fold02__candidate_328/train/representation_manifest.json,0e85349b45f580d18a66b77dac960b97774f959b80c43eb180c0294e5a9f191a,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0005', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0006', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0007', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0008', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0009', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0010', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0011', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0028', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0029', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0030', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0031', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0032', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0033', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0034', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0035']",False,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,True,17,mult,leave_one_view_out__fold02__candidate_328,validation,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold02__candidate_328/mult/leave_one_view_out__fold02__candidate_328/validation,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold02__candidate_328/mult/leave_one_view_out__fold02__candidate_328/validation/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold02__candidate_328/mult/leave_one_view_out__fold02__candidate_328/validation/representation_manifest.json,db375a9e05f9a791aac8949b2e2d77e9cca4e7671fde92eca5b0aefc738c664b,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0025', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0026', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0027', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0028', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0029', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0030', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0009', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0010', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0011', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0012', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0013', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0014']",False,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,True,17,contiformer,leave_one_view_out__fold02__candidate_328,train,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold02__candidate_328/contiformer/leave_one_view_out__fold02__candidate_328/train,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold02__candidate_328/contiformer/leave_one_view_out__fold02__candidate_328/train/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold02__candidate_328/contiformer/leave_one_view_out__fold02__candidate_328/train/representation_manifest.json,3dcda8a65cd07db0ce28ec6b5e9cd1642a29dcca23bc5b7c4c48c5df84fae00e,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0005', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0006', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0007', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0008', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0009', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0010', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0011', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0028', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0029', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0030', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0031', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0032', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0033', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0034', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0035']",False,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,True,17,contiformer,leave_one_view_out__fold02__candidate_328,validation,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold02__candidate_328/contiformer/leave_one_view_out__fold02__candidate_328/validation,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold02__candidate_328/contiformer/leave_one_view_out__fold02__candidate_328/validation/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold02__candidate_328/contiformer/leave_one_view_out__fold02__candidate_328/validation/representation_manifest.json,796ad3586dce72709c7d8e5906cf74f5e098f8b7929e483318654e664ca92d5c,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0025', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0026', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0027', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0028', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0029', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0030', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0009', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0010', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0011', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0012', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0013', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0014']",False,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,True,17,chronaris,leave_one_view_out__fold02__candidate_328,train,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold02__candidate_328/chronaris/leave_one_view_out__fold02__candidate_328/train,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold02__candidate_328/chronaris/leave_one_view_out__fold02__candidate_328/train/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold02__candidate_328/chronaris/leave_one_view_out__fold02__candidate_328/train/representation_manifest.json,20e3902183b44c0ebe06cd1cc304bc159b587429de4a5b00ff73493ecf2ae38f,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0005', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0006', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0007', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0008', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0009', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0010', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0011', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0028', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0029', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0030', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0031', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0032', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0033', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0034', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0035']",False,False
leave_one_view_out__fold02__candidate_328,leave_one_view_out__fold02,True,17,chronaris,leave_one_view_out__fold02__candidate_328,validation,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold02__candidate_328/chronaris/leave_one_view_out__fold02__candidate_328/validation,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold02__candidate_328/chronaris/leave_one_view_out__fold02__candidate_328/validation/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold02__candidate_328/chronaris/leave_one_view_out__fold02__candidate_328/validation/representation_manifest.json,a2bf4df69d02442ce31b678bbe28b64bce17393c2341b28b136b01127911e98d,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0025', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0026', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0027', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0028', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0029', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0030', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0009', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0010', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0011', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0012', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0013', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0014']",False,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,True,17,physiology_only,leave_one_view_out__fold02__candidate_329,train,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold02__candidate_329/physiology_only/leave_one_view_out__fold02__candidate_329/train,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold02__candidate_329/physiology_only/leave_one_view_out__fold02__candidate_329/train/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold02__candidate_329/physiology_only/leave_one_view_out__fold02__candidate_329/train/representation_manifest.json,0ec85cfa0884502edbcf1860eaf66746d22837778dfdbde9f778f61def8bb5d8,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0005', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0006', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0007', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0008', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0009', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0010', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0011', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0030', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0031', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0032', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0033', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0034', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0035']",False,False
leave_one_view_out__fold02__candidate_329,leave_one_view_out__fold02,True,17,physiology_only,leave_one_view_out__fold02__candidate_329,validation,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold02__candidate_329/physiology_only/leave_one_view_out__fold02__candidate_329/validation,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold02__candidate_329/physiology_only/leave_one_view_out__fold02__candidate_329/validation/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold02__candidate_329/physiology_only/leave_one_view_out__fold02__candidate_329/validation/representation_manifest.json,0c94bdbfc507823a40e0fb052a092442b636909948976ec03fa10e1872e3cd18,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0025', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0026', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0027', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0028', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0029', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0030', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0011', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0012', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0013', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0014', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0015', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0016']",False,False
