sortie_id,view_id,stream_kind,feature_name,total_window_count,observed_window_count,observed_point_count,mean_points_per_observed_window,approx_sampling_interval_s
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1157,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1158,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1159,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1160,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1161,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1162,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1163,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1164,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1165,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1166,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1167,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1168,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1169,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1170,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1171,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1172,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1173,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1174,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1175,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1176,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1177,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1178,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1180,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1181,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1184,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1185,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1186,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1189,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1190,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1192,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1202,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1203,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1204,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1205,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1206,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1207,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1208,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1209,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1210,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1211,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1212,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1213,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1214,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1215,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1216,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1217,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1218,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1219,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1220,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1221,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1222,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1223,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1224,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1225,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1226,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1227,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1228,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1229,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1230,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1231,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1232,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1233,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1234,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1235,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1236,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1237,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1238,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1239,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1241,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1242,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1245,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1246,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1247,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1250,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1251,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1253,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1263,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1264,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1265,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1266,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1267,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1268,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1269,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1270,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1271,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1272,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1273,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1274,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1275,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1276,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1277,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1278,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1279,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1280,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1281,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1282,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1283,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1284,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1285,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1286,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1287,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1288,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1289,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1290,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1291,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1292,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1293,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1294,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1295,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1296,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1297,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1298,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1299,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1300,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1302,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1303,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1306,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1307,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1308,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1311,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1312,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1314,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1324,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1325,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1326,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1327,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1328,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1329,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1330,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1331,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1332,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1333,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1334,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1335,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1336,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1337,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1338,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1339,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1340,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1341,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1342,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1343,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,vehicle,BUS6000019110023.code1344,37,37,9039,244.2972972972973,0.02046686580373935
