sortie_id,feature_name,display_label,semantic_key,is_maneuver_label_source,allowed_in_maneuver_raw_input,raw_overlap_detected,existing_projection_contamination_risk,exclusion_reason
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110026.code1027,[TSPI数据][载机平台系速度][速度_北向][_速度],speed_north,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110026.code1028,[TSPI数据][载机平台系速度][速度_西向][_速度],speed_west,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110026.code1029,[TSPI数据][载机平台系速度][速度_天向][_速度],speed_up,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110026.code1030,[TSPI数据][载机俯仰角][_角度_毫弧度],pitch,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110026.code1031,[TSPI数据][载机真航向][_角度_毫弧度],yaw_or_heading,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110026.code1032,[TSPI数据][载机横滚角][_角度_毫弧度],roll,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110026.code1033,[TSPI数据][载机海拔高度][_高度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110026.code1034,[TSPI数据][载机位置数据][_纬度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110026.code1035,[TSPI数据][载机位置数据][_经度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110026.code1036,[TSPI数据][载机法向过载][_过载],normal_load_normal,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110026.code1043,[TSPI数据][载机气压高度][_高度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110026.code1044,[TSPI数据][载机卫星高度][_高度]ICD_2,,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1002,[消息发布时间][时间_系统RTC],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1003,[消息发布者ID][功能子域单元ID],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1004,[数据生成时间][时间_任务时间],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1005,[融合目标编号],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1006,[目标数目],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1007,[IFF空空询问目标参数[0]][IFF目标序号],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1016,[IFF空空询问目标参数[0]][目标方位_机体系][_角度_毫弧度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1017,[IFF空空询问目标参数[0]][目标斜距][_距离],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1018,[IFF空空询问目标参数[0]][目标高度][_高度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1019,[IFF空空询问目标参数[0]][敌我识别_识别码],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1020,[IFF空空询问目标参数[0]][目标方位角精度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1021,[IFF空空询问目标参数[0]][目标斜距精度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1022,[IFF空空询问目标参数[0]][IFF主波束指向],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1023,[IFF空空询问目标参数[0]][IFF辅波束指向],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1024,[IFF空空询问目标参数[1]][IFF目标序号],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1033,[IFF空空询问目标参数[1]][目标方位_机体系][_角度_毫弧度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1034,[IFF空空询问目标参数[1]][目标斜距][_距离],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1035,[IFF空空询问目标参数[1]][目标高度][_高度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1036,[IFF空空询问目标参数[1]][敌我识别_识别码],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1037,[IFF空空询问目标参数[1]][目标方位角精度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1038,[IFF空空询问目标参数[1]][目标斜距精度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1039,[IFF空空询问目标参数[1]][IFF主波束指向],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1040,[IFF空空询问目标参数[1]][IFF辅波束指向],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1041,[IFF空空询问目标参数[2]][IFF目标序号],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1050,[IFF空空询问目标参数[2]][目标方位_机体系][_角度_毫弧度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1051,[IFF空空询问目标参数[2]][目标斜距][_距离],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1052,[IFF空空询问目标参数[2]][目标高度][_高度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1053,[IFF空空询问目标参数[2]][敌我识别_识别码],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1054,[IFF空空询问目标参数[2]][目标方位角精度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1055,[IFF空空询问目标参数[2]][目标斜距精度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1056,[IFF空空询问目标参数[2]][IFF主波束指向],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1057,[IFF空空询问目标参数[2]][IFF辅波束指向],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1058,[IFF空空询问目标参数[3]][IFF目标序号],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1067,[IFF空空询问目标参数[3]][目标方位_机体系][_角度_毫弧度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1068,[IFF空空询问目标参数[3]][目标斜距][_距离],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1069,[IFF空空询问目标参数[3]][目标高度][_高度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1070,[IFF空空询问目标参数[3]][敌我识别_识别码],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1071,[IFF空空询问目标参数[3]][目标方位角精度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1072,[IFF空空询问目标参数[3]][目标斜距精度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1073,[IFF空空询问目标参数[3]][IFF主波束指向],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1074,[IFF空空询问目标参数[3]][IFF辅波束指向],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1075,[IFF空空询问目标参数[4]][IFF目标序号],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1084,[IFF空空询问目标参数[4]][目标方位_机体系][_角度_毫弧度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1085,[IFF空空询问目标参数[4]][目标斜距][_距离],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1086,[IFF空空询问目标参数[4]][目标高度][_高度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1087,[IFF空空询问目标参数[4]][敌我识别_识别码],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1088,[IFF空空询问目标参数[4]][目标方位角精度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1089,[IFF空空询问目标参数[4]][目标斜距精度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1090,[IFF空空询问目标参数[4]][IFF主波束指向],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1091,[IFF空空询问目标参数[4]][IFF辅波束指向],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1092,[IFF空空询问目标参数[5]][IFF目标序号],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1101,[IFF空空询问目标参数[5]][目标方位_机体系][_角度_毫弧度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1102,[IFF空空询问目标参数[5]][目标斜距][_距离],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1103,[IFF空空询问目标参数[5]][目标高度][_高度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1104,[IFF空空询问目标参数[5]][敌我识别_识别码],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1105,[IFF空空询问目标参数[5]][目标方位角精度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1106,[IFF空空询问目标参数[5]][目标斜距精度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1107,[IFF空空询问目标参数[5]][IFF主波束指向],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1108,[IFF空空询问目标参数[5]][IFF辅波束指向],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1109,[IFF空空询问目标参数[6]][IFF目标序号],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1118,[IFF空空询问目标参数[6]][目标方位_机体系][_角度_毫弧度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1119,[IFF空空询问目标参数[6]][目标斜距][_距离],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1120,[IFF空空询问目标参数[6]][目标高度][_高度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1121,[IFF空空询问目标参数[6]][敌我识别_识别码],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1122,[IFF空空询问目标参数[6]][目标方位角精度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1123,[IFF空空询问目标参数[6]][目标斜距精度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1124,[IFF空空询问目标参数[6]][IFF主波束指向],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1125,[IFF空空询问目标参数[6]][IFF辅波束指向],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1126,[IFF空空询问目标参数[7]][IFF目标序号],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1135,[IFF空空询问目标参数[7]][目标方位_机体系][_角度_毫弧度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1136,[IFF空空询问目标参数[7]][目标斜距][_距离],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1137,[IFF空空询问目标参数[7]][目标高度][_高度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1138,[IFF空空询问目标参数[7]][敌我识别_识别码],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1139,[IFF空空询问目标参数[7]][目标方位角精度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1140,[IFF空空询问目标参数[7]][目标斜距精度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1141,[IFF空空询问目标参数[7]][IFF主波束指向],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1142,[IFF空空询问目标参数[7]][IFF辅波束指向],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1143,[IFF空空询问目标参数[8]][IFF目标序号],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1152,[IFF空空询问目标参数[8]][目标方位_机体系][_角度_毫弧度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1153,[IFF空空询问目标参数[8]][目标斜距][_距离],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1154,[IFF空空询问目标参数[8]][目标高度][_高度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1155,[IFF空空询问目标参数[8]][敌我识别_识别码],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1156,[IFF空空询问目标参数[8]][目标方位角精度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1157,[IFF空空询问目标参数[8]][目标斜距精度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1158,[IFF空空询问目标参数[8]][IFF主波束指向],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1159,[IFF空空询问目标参数[8]][IFF辅波束指向],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1160,[IFF空空询问目标参数[9]][IFF目标序号],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1169,[IFF空空询问目标参数[9]][目标方位_机体系][_角度_毫弧度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1170,[IFF空空询问目标参数[9]][目标斜距][_距离],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1171,[IFF空空询问目标参数[9]][目标高度][_高度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1172,[IFF空空询问目标参数[9]][敌我识别_识别码],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1173,[IFF空空询问目标参数[9]][目标方位角精度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1174,[IFF空空询问目标参数[9]][目标斜距精度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1175,[IFF空空询问目标参数[9]][IFF主波束指向],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1176,[IFF空空询问目标参数[9]][IFF辅波束指向],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1177,[IFF空空询问目标参数[10]][IFF目标序号],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1186,[IFF空空询问目标参数[10]][目标方位_机体系][_角度_毫弧度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1187,[IFF空空询问目标参数[10]][目标斜距][_距离],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1188,[IFF空空询问目标参数[10]][目标高度][_高度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1189,[IFF空空询问目标参数[10]][敌我识别_识别码],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1190,[IFF空空询问目标参数[10]][目标方位角精度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1191,[IFF空空询问目标参数[10]][目标斜距精度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1192,[IFF空空询问目标参数[10]][IFF主波束指向],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1193,[IFF空空询问目标参数[10]][IFF辅波束指向],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1194,[IFF空空询问目标参数[11]][IFF目标序号],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1203,[IFF空空询问目标参数[11]][目标方位_机体系][_角度_毫弧度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1204,[IFF空空询问目标参数[11]][目标斜距][_距离],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1205,[IFF空空询问目标参数[11]][目标高度][_高度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1206,[IFF空空询问目标参数[11]][敌我识别_识别码],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1207,[IFF空空询问目标参数[11]][目标方位角精度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1208,[IFF空空询问目标参数[11]][目标斜距精度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1209,[IFF空空询问目标参数[11]][IFF主波束指向],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1210,[IFF空空询问目标参数[11]][IFF辅波束指向],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1211,[IFF空空询问目标参数[12]][IFF目标序号],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1220,[IFF空空询问目标参数[12]][目标方位_机体系][_角度_毫弧度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1221,[IFF空空询问目标参数[12]][目标斜距][_距离],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1222,[IFF空空询问目标参数[12]][目标高度][_高度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1223,[IFF空空询问目标参数[12]][敌我识别_识别码],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1224,[IFF空空询问目标参数[12]][目标方位角精度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1225,[IFF空空询问目标参数[12]][目标斜距精度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1226,[IFF空空询问目标参数[12]][IFF主波束指向],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1227,[IFF空空询问目标参数[12]][IFF辅波束指向],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1228,[IFF空空询问目标参数[13]][IFF目标序号],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1237,[IFF空空询问目标参数[13]][目标方位_机体系][_角度_毫弧度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1238,[IFF空空询问目标参数[13]][目标斜距][_距离],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1239,[IFF空空询问目标参数[13]][目标高度][_高度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1240,[IFF空空询问目标参数[13]][敌我识别_识别码],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1241,[IFF空空询问目标参数[13]][目标方位角精度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1242,[IFF空空询问目标参数[13]][目标斜距精度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1243,[IFF空空询问目标参数[13]][IFF主波束指向],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1244,[IFF空空询问目标参数[13]][IFF辅波束指向],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1245,[IFF空空询问目标参数[14]][IFF目标序号],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1254,[IFF空空询问目标参数[14]][目标方位_机体系][_角度_毫弧度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1255,[IFF空空询问目标参数[14]][目标斜距][_距离],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1256,[IFF空空询问目标参数[14]][目标高度][_高度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1257,[IFF空空询问目标参数[14]][敌我识别_识别码],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1258,[IFF空空询问目标参数[14]][目标方位角精度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1259,[IFF空空询问目标参数[14]][目标斜距精度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1260,[IFF空空询问目标参数[14]][IFF主波束指向],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1261,[IFF空空询问目标参数[14]][IFF辅波束指向],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1262,[IFF空空询问目标参数[15]][IFF目标序号],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1271,[IFF空空询问目标参数[15]][目标方位_机体系][_角度_毫弧度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1272,[IFF空空询问目标参数[15]][目标斜距][_距离],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1273,[IFF空空询问目标参数[15]][目标高度][_高度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1274,[IFF空空询问目标参数[15]][敌我识别_识别码],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1275,[IFF空空询问目标参数[15]][目标方位角精度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1276,[IFF空空询问目标参数[15]][目标斜距精度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1277,[IFF空空询问目标参数[15]][IFF主波束指向],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1278,[IFF空空询问目标参数[15]][IFF辅波束指向],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1279,[IFF空空询问目标参数[16]][IFF目标序号],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1288,[IFF空空询问目标参数[16]][目标方位_机体系][_角度_毫弧度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1289,[IFF空空询问目标参数[16]][目标斜距][_距离],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1290,[IFF空空询问目标参数[16]][目标高度][_高度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1291,[IFF空空询问目标参数[16]][敌我识别_识别码],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1292,[IFF空空询问目标参数[16]][目标方位角精度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1293,[IFF空空询问目标参数[16]][目标斜距精度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1294,[IFF空空询问目标参数[16]][IFF主波束指向],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1295,[IFF空空询问目标参数[16]][IFF辅波束指向],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1296,[IFF空空询问目标参数[17]][IFF目标序号],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1305,[IFF空空询问目标参数[17]][目标方位_机体系][_角度_毫弧度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1306,[IFF空空询问目标参数[17]][目标斜距][_距离],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1307,[IFF空空询问目标参数[17]][目标高度][_高度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1308,[IFF空空询问目标参数[17]][敌我识别_识别码],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1309,[IFF空空询问目标参数[17]][目标方位角精度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1310,[IFF空空询问目标参数[17]][目标斜距精度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1311,[IFF空空询问目标参数[17]][IFF主波束指向],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1312,[IFF空空询问目标参数[17]][IFF辅波束指向],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1313,[IFF空空询问目标参数[18]][IFF目标序号],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1322,[IFF空空询问目标参数[18]][目标方位_机体系][_角度_毫弧度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1323,[IFF空空询问目标参数[18]][目标斜距][_距离],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1324,[IFF空空询问目标参数[18]][目标高度][_高度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1325,[IFF空空询问目标参数[18]][敌我识别_识别码],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1326,[IFF空空询问目标参数[18]][目标方位角精度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1327,[IFF空空询问目标参数[18]][目标斜距精度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1328,[IFF空空询问目标参数[18]][IFF主波束指向],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1329,[IFF空空询问目标参数[18]][IFF辅波束指向],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1330,[IFF空空询问目标参数[19]][IFF目标序号],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1339,[IFF空空询问目标参数[19]][目标方位_机体系][_角度_毫弧度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1340,[IFF空空询问目标参数[19]][目标斜距][_距离],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1341,[IFF空空询问目标参数[19]][目标高度][_高度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1342,[IFF空空询问目标参数[19]][敌我识别_识别码],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1343,[IFF空空询问目标参数[19]][目标方位角精度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1344,[IFF空空询问目标参数[19]][目标斜距精度],,False,True,False,False,
20251005_四01_ACT-4_云_J20_22#01,BUS6000019110015.code1345,[IFF空空询问目标参数[19]][IFF主波束指向],,False,True,False,False,
