fold_id,split_strategy,held_out_group,task_id,parameter_type,parameter_name,median_std,iqr_std,median_abs_delta,iqr_abs_delta,fit_sample_hash,exclusion_reason,lower_bound,upper_bound,iqr_delta,train_valid_ratio,representative_statistic,high_response_threshold
leave_one_sortie_out__fold01,leave_one_sortie_out,20251002_单01_ACT-8_翼云_J16_12#01,dingxin_future_physiology_response_v2,response_field_scale,eeg.f3,,,,,11da35732efb95e730e2a187702a096cbfee71baf58951c7efd60212e10c4e4e,,,,46.7783203125,1.0,window_mean_fallback,
leave_one_sortie_out__fold01,leave_one_sortie_out,20251002_单01_ACT-8_翼云_J16_12#01,dingxin_future_physiology_response_v2,response_field_scale,eeg.f4,,,,,11da35732efb95e730e2a187702a096cbfee71baf58951c7efd60212e10c4e4e,,,,80.6611328125,1.0,window_mean_fallback,
leave_one_sortie_out__fold01,leave_one_sortie_out,20251002_单01_ACT-8_翼云_J16_12#01,dingxin_future_physiology_response_v2,response_field_scale,eeg.f7,,,,,11da35732efb95e730e2a187702a096cbfee71baf58951c7efd60212e10c4e4e,,,,79.63142776489258,1.0,window_mean_fallback,
leave_one_sortie_out__fold01,leave_one_sortie_out,20251002_单01_ACT-8_翼云_J16_12#01,dingxin_future_physiology_response_v2,response_field_scale,eeg.f8,,,,,11da35732efb95e730e2a187702a096cbfee71baf58951c7efd60212e10c4e4e,,,,73.749267578125,1.0,window_mean_fallback,
leave_one_sortie_out__fold01,leave_one_sortie_out,20251002_单01_ACT-8_翼云_J16_12#01,dingxin_future_physiology_response_v2,response_field_scale,eeg.fp1,,,,,11da35732efb95e730e2a187702a096cbfee71baf58951c7efd60212e10c4e4e,,,,66.31023788452148,1.0,window_mean_fallback,
leave_one_sortie_out__fold01,leave_one_sortie_out,20251002_单01_ACT-8_翼云_J16_12#01,dingxin_future_physiology_response_v2,response_field_scale,eeg.fp2,,,,,11da35732efb95e730e2a187702a096cbfee71baf58951c7efd60212e10c4e4e,,,,88.939697265625,1.0,window_mean_fallback,
leave_one_sortie_out__fold01,leave_one_sortie_out,20251002_单01_ACT-8_翼云_J16_12#01,dingxin_future_physiology_response_v2,response_field_scale,eeg.fpz,,,,,11da35732efb95e730e2a187702a096cbfee71baf58951c7efd60212e10c4e4e,,,,79.81005859375,1.0,window_mean_fallback,
leave_one_sortie_out__fold01,leave_one_sortie_out,20251002_单01_ACT-8_翼云_J16_12#01,dingxin_future_physiology_response_v2,response_field_scale,eeg.fz,,,,,11da35732efb95e730e2a187702a096cbfee71baf58951c7efd60212e10c4e4e,,,,249.06640625,1.0,window_mean_fallback,
leave_one_sortie_out__fold01,leave_one_sortie_out,20251002_单01_ACT-8_翼云_J16_12#01,dingxin_future_physiology_response_v2,response_field_scale,spo2.toi1,,,,,11da35732efb95e730e2a187702a096cbfee71baf58951c7efd60212e10c4e4e,,,,0.5436420440673828,1.0,window_mean_fallback,
leave_one_sortie_out__fold01,leave_one_sortie_out,20251002_单01_ACT-8_翼云_J16_12#01,dingxin_future_physiology_response_v2,response_field_scale,spo2.toi2,,,,,11da35732efb95e730e2a187702a096cbfee71baf58951c7efd60212e10c4e4e,,,,0.5373153686523438,1.0,window_mean_fallback,
leave_one_sortie_out__fold01,leave_one_sortie_out,20251002_单01_ACT-8_翼云_J16_12#01,dingxin_future_physiology_response_v2,high_response_bound,train_q75,,,,,11da35732efb95e730e2a187702a096cbfee71baf58951c7efd60212e10c4e4e,,,,,,window_mean_fallback,1.3469249073102563
leave_one_sortie_out__fold02,leave_one_sortie_out,20251005_四01_ACT-4_云_J20_22#01,dingxin_maneuver_intensity_weak_classification_v2,semantic_scaler,acceleration_north,0.05455115623772144,0.07006116956472397,0.04139999931794591,0.10069999936968088,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,,,,,,,
leave_one_sortie_out__fold02,leave_one_sortie_out,20251005_四01_ACT-4_云_J20_22#01,dingxin_maneuver_intensity_weak_classification_v2,semantic_scaler,acceleration_up,0.04191514290869236,0.05523965507745743,0.039249999448657036,0.08415000117383897,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,,,,,,,
leave_one_sortie_out__fold02,leave_one_sortie_out,20251005_四01_ACT-4_云_J20_22#01,dingxin_maneuver_intensity_weak_classification_v2,semantic_scaler,acceleration_west,0.060563432052731514,0.08686082623898983,0.061449999222531915,0.1075749967712909,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,,,,,,,
leave_one_sortie_out__fold02,leave_one_sortie_out,20251005_四01_ACT-4_云_J20_22#01,dingxin_maneuver_intensity_weak_classification_v2,semantic_scaler_excluded,normal_load_normal,0.0,0.0,0.0,0.0,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,both_train_iqrs_are_zero,,,,,,
leave_one_sortie_out__fold02,leave_one_sortie_out,20251005_四01_ACT-4_云_J20_22#01,dingxin_maneuver_intensity_weak_classification_v2,semantic_scaler,pitch,0.007454992271959782,0.003816123236902058,0.008499622344970703,0.012250900268554688,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,,,,,,,
leave_one_sortie_out__fold02,leave_one_sortie_out,20251005_四01_ACT-4_云_J20_22#01,dingxin_maneuver_intensity_weak_classification_v2,semantic_scaler,roll,0.014135707169771194,0.013904230203479528,0.014500021934509277,0.018999963998794556,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,,,,,,,
leave_one_sortie_out__fold02,leave_one_sortie_out,20251005_四01_ACT-4_云_J20_22#01,dingxin_maneuver_intensity_weak_classification_v2,semantic_scaler_excluded,speed_north,0.0,0.0,0.0,0.0,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,both_train_iqrs_are_zero,,,,,,
leave_one_sortie_out__fold02,leave_one_sortie_out,20251005_四01_ACT-4_云_J20_22#01,dingxin_maneuver_intensity_weak_classification_v2,semantic_scaler_excluded,speed_up,0.0,0.0,0.0,0.0,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,both_train_iqrs_are_zero,,,,,,
leave_one_sortie_out__fold02,leave_one_sortie_out,20251005_四01_ACT-4_云_J20_22#01,dingxin_maneuver_intensity_weak_classification_v2,semantic_scaler_excluded,speed_west,0.0,0.0,0.0,0.0,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,both_train_iqrs_are_zero,,,,,,
leave_one_sortie_out__fold02,leave_one_sortie_out,20251005_四01_ACT-4_云_J20_22#01,dingxin_maneuver_intensity_weak_classification_v2,semantic_scaler_excluded,yaw_or_heading,0.0,0.0,0.0,0.0,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,both_train_iqrs_are_zero,,,,,,
leave_one_sortie_out__fold02,leave_one_sortie_out,20251005_四01_ACT-4_云_J20_22#01,dingxin_maneuver_intensity_weak_classification_v2,class_bounds,low_medium_high,,,,,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,,0.2722712886565713,0.6045567323548064,,,,
leave_one_sortie_out__fold02,leave_one_sortie_out,20251005_四01_ACT-4_云_J20_22#01,dingxin_future_physiology_response_v2,response_field_scale,eeg.af3,,,,,f5de4717030bf06778ee0aa4f0a75cbb59376ba75e99973f9dae2a242fc319cb,,,,58.324867248535156,1.0,window_mean_fallback,
leave_one_sortie_out__fold02,leave_one_sortie_out,20251005_四01_ACT-4_云_J20_22#01,dingxin_future_physiology_response_v2,response_field_scale,eeg.af4,,,,,f5de4717030bf06778ee0aa4f0a75cbb59376ba75e99973f9dae2a242fc319cb,,,,64.01824951171875,1.0,window_mean_fallback,
leave_one_sortie_out__fold02,leave_one_sortie_out,20251005_四01_ACT-4_云_J20_22#01,dingxin_future_physiology_response_v2,response_field_scale,eeg.f3,,,,,f5de4717030bf06778ee0aa4f0a75cbb59376ba75e99973f9dae2a242fc319cb,,,,72.736572265625,1.0,window_mean_fallback,
leave_one_sortie_out__fold02,leave_one_sortie_out,20251005_四01_ACT-4_云_J20_22#01,dingxin_future_physiology_response_v2,response_field_scale,eeg.f4,,,,,f5de4717030bf06778ee0aa4f0a75cbb59376ba75e99973f9dae2a242fc319cb,,,,53.53839111328125,1.0,window_mean_fallback,
leave_one_sortie_out__fold02,leave_one_sortie_out,20251005_四01_ACT-4_云_J20_22#01,dingxin_future_physiology_response_v2,response_field_scale,eeg.f7,,,,,f5de4717030bf06778ee0aa4f0a75cbb59376ba75e99973f9dae2a242fc319cb,,,,54.04737663269043,1.0,window_mean_fallback,
leave_one_sortie_out__fold02,leave_one_sortie_out,20251005_四01_ACT-4_云_J20_22#01,dingxin_future_physiology_response_v2,response_field_scale,eeg.f8,,,,,f5de4717030bf06778ee0aa4f0a75cbb59376ba75e99973f9dae2a242fc319cb,,,,58.66455078125,1.0,window_mean_fallback,
leave_one_sortie_out__fold02,leave_one_sortie_out,20251005_四01_ACT-4_云_J20_22#01,dingxin_future_physiology_response_v2,response_field_scale,eeg.fp1,,,,,f5de4717030bf06778ee0aa4f0a75cbb59376ba75e99973f9dae2a242fc319cb,,,,64.23863220214844,1.0,window_mean_fallback,
leave_one_sortie_out__fold02,leave_one_sortie_out,20251005_四01_ACT-4_云_J20_22#01,dingxin_future_physiology_response_v2,response_field_scale,eeg.fp2,,,,,f5de4717030bf06778ee0aa4f0a75cbb59376ba75e99973f9dae2a242fc319cb,,,,43.92364501953125,1.0,window_mean_fallback,
leave_one_sortie_out__fold02,leave_one_sortie_out,20251005_四01_ACT-4_云_J20_22#01,dingxin_future_physiology_response_v2,response_field_scale,eeg.fpz,,,,,f5de4717030bf06778ee0aa4f0a75cbb59376ba75e99973f9dae2a242fc319cb,,,,63.699951171875,1.0,window_mean_fallback,
leave_one_sortie_out__fold02,leave_one_sortie_out,20251005_四01_ACT-4_云_J20_22#01,dingxin_future_physiology_response_v2,response_field_scale,spo2.toi1,,,,,f5de4717030bf06778ee0aa4f0a75cbb59376ba75e99973f9dae2a242fc319cb,,,,0.6766166687011719,1.0,window_mean_fallback,
leave_one_sortie_out__fold02,leave_one_sortie_out,20251005_四01_ACT-4_云_J20_22#01,dingxin_future_physiology_response_v2,response_field_scale,spo2.toi2,,,,,f5de4717030bf06778ee0aa4f0a75cbb59376ba75e99973f9dae2a242fc319cb,,,,0.44483375549316406,1.0,window_mean_fallback,
leave_one_sortie_out__fold02,leave_one_sortie_out,20251005_四01_ACT-4_云_J20_22#01,dingxin_future_physiology_response_v2,high_response_bound,train_q75,,,,,f5de4717030bf06778ee0aa4f0a75cbb59376ba75e99973f9dae2a242fc319cb,,,,,,window_mean_fallback,1.2516327119086212
