sortie_id,analysis_id,measurement,source_field,feature_name,display_label,metadata_source
20251002_单01_ACT-8_翼云_J16_12#01,6000019110022,BUS6000019110022,col1020,BUS6000019110022.col1020,[目标信息][平台型号],storage_structure
20251002_单01_ACT-8_翼云_J16_12#01,6000019110022,BUS6000019110022,col1021,BUS6000019110022.col1021,[目标信息][航迹质量],storage_structure
20251002_单01_ACT-8_翼云_J16_12#01,6000019110022,BUS6000019110022,col1022,BUS6000019110022.col1022,[目标信息][目标俯仰角精度],storage_structure
20251002_单01_ACT-8_翼云_J16_12#01,6000019110022,BUS6000019110022,col1023,BUS6000019110022.col1023,[目标信息][目标方位精度],storage_structure
20251002_单01_ACT-8_翼云_J16_12#01,6000019110022,BUS6000019110022,col1024,BUS6000019110022.col1024,[目标信息][目标距离精度],storage_structure
20251002_单01_ACT-8_翼云_J16_12#01,6000019110022,BUS6000019110022,col1025,BUS6000019110022.col1025,[目标信息][目标参数][数据链目标参数有效性][有效性_目标位置],storage_structure
20251002_单01_ACT-8_翼云_J16_12#01,6000019110022,BUS6000019110022,col1026,BUS6000019110022.col1026,[目标信息][目标参数][数据链目标参数有效性][有效性_目标高度],storage_structure
20251002_单01_ACT-8_翼云_J16_12#01,6000019110022,BUS6000019110022,col1027,BUS6000019110022.col1027,[目标信息][目标参数][数据链目标参数有效性][有效性_目标速度],storage_structure
20251002_单01_ACT-8_翼云_J16_12#01,6000019110022,BUS6000019110022,col1028,BUS6000019110022.col1028,[目标信息][目标参数][数据链目标参数有效性][有效性_目标航向],storage_structure
20251002_单01_ACT-8_翼云_J16_12#01,6000019110022,BUS6000019110022,col1029,BUS6000019110022.col1029,[目标信息][目标参数][目标经度][_经度],storage_structure
20251002_单01_ACT-8_翼云_J16_12#01,6000019110022,BUS6000019110022,col1030,BUS6000019110022.col1030,[目标信息][目标参数][目标纬度][_纬度],storage_structure
20251002_单01_ACT-8_翼云_J16_12#01,6000019110022,BUS6000019110022,col1031,BUS6000019110022.col1031,[目标信息][目标参数][目标高度][_高度],storage_structure
20251002_单01_ACT-8_翼云_J16_12#01,6000019110022,BUS6000019110022,col1032,BUS6000019110022.col1032,[目标信息][目标参数][目标速度][_速度],storage_structure
20251002_单01_ACT-8_翼云_J16_12#01,6000019110022,BUS6000019110022,col1033,BUS6000019110022.col1033,[目标信息][目标参数][目标航向][_角度_毫弧度],storage_structure
20251002_单01_ACT-8_翼云_J16_12#01,6000019110022,BUS6000019110022,col1034,BUS6000019110022.col1034,[目标信息][数据链目标状态],storage_structure
20251002_单01_ACT-8_翼云_J16_12#01,6000019110022,BUS6000019110022,col1384,BUS6000019110022.col1384,[目标信息][数据链目标状态]ICD_2,storage_structure
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1001,BUS6000019110023.code1001,消息发生时间,analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1002,BUS6000019110023.code1002,[消息发布时间][时间_系统RTC],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1003,BUS6000019110023.code1003,[消息发布者ID][功能子域单元ID],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1004,BUS6000019110023.code1004,[数据生成时间][时间_任务时间],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1005,BUS6000019110023.code1005,[雷达目标数量],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1006,BUS6000019110023.code1006,[雷达空空跟踪目标参数[0]][RDR目标编号],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1007,BUS6000019110023.code1007,[雷达空空跟踪目标参数[0]][融合目标编号],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1008,BUS6000019110023.code1008,[雷达空空跟踪目标参数[0]][雷达空空目标信息标志][目标是否受干扰],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1009,BUS6000019110023.code1009,[雷达空空跟踪目标参数[0]][雷达空空目标信息标志][置信度_目标],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1010,BUS6000019110023.code1010,[雷达空空跟踪目标参数[0]][雷达空空目标信息标志][真实虚拟目标标识],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1011,BUS6000019110023.code1011,[雷达空空跟踪目标参数[0]][雷达空空目标信息标志][有效性_目标速度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1012,BUS6000019110023.code1012,[雷达空空跟踪目标参数[0]][雷达空空目标信息标志][有效性_目标方位],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1013,BUS6000019110023.code1013,[雷达空空跟踪目标参数[0]][雷达空空目标信息标志][有效性_目标俯仰],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1014,BUS6000019110023.code1014,[雷达空空跟踪目标参数[0]][雷达空空目标信息标志][有效性_目标距离],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1015,BUS6000019110023.code1015,[雷达空空跟踪目标参数[0]][目标跟踪级别],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1016,BUS6000019110023.code1016,[雷达空空跟踪目标参数[0]][目标跟踪状态],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1017,BUS6000019110023.code1017,[雷达空空跟踪目标参数[0]][雷达目标来源],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1018,BUS6000019110023.code1018,[雷达空空跟踪目标参数[0]][干扰源目标外推标志],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1019,BUS6000019110023.code1019,[雷达空空跟踪目标参数[0]][目标方位_机体系][_角度_毫弧度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1020,BUS6000019110023.code1020,[雷达空空跟踪目标参数[0]][目标俯仰_机体系][_角度_毫弧度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1021,BUS6000019110023.code1021,[雷达空空跟踪目标参数[0]][目标方位_地理系][_角度_毫弧度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1022,BUS6000019110023.code1022,[雷达空空跟踪目标参数[0]][目标俯仰_地理系][_角度_毫弧度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1023,BUS6000019110023.code1023,[雷达空空跟踪目标参数[0]][目标斜距][_距离],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1024,BUS6000019110023.code1024,[雷达空空跟踪目标参数[0]][目标地距][_距离],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1025,BUS6000019110023.code1025,[雷达空空跟踪目标参数[0]][目标径向速度][_速度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1026,BUS6000019110023.code1026,[雷达空空跟踪目标参数[0]][目标接近速度][_速度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1027,BUS6000019110023.code1027,[雷达空空跟踪目标参数[0]][目标接近速度方差][_速度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1028,BUS6000019110023.code1028,[雷达空空跟踪目标参数[0]][目标北向速度][_速度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1029,BUS6000019110023.code1029,[雷达空空跟踪目标参数[0]][目标北向速度方差][_速度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1030,BUS6000019110023.code1030,[雷达空空跟踪目标参数[0]][目标西向速度][_速度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1031,BUS6000019110023.code1031,[雷达空空跟踪目标参数[0]][目标西向速度方差][_速度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1032,BUS6000019110023.code1032,[雷达空空跟踪目标参数[0]][目标天向速度][_速度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1033,BUS6000019110023.code1033,[雷达空空跟踪目标参数[0]][目标天向速度方差][_速度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1034,BUS6000019110023.code1034,[雷达空空跟踪目标参数[0]][目标相对载机北向距离][_距离],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1035,BUS6000019110023.code1035,[雷达空空跟踪目标参数[0]][目标相对载机西向距离][_距离],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1036,BUS6000019110023.code1036,[雷达空空跟踪目标参数[0]][目标相对载机天向距离][_距离],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1037,BUS6000019110023.code1037,[雷达空空跟踪目标参数[0]][目标航向][_角度_毫弧度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1038,BUS6000019110023.code1038,[雷达空空跟踪目标参数[0]][目标进入角][_角度_毫弧度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1039,BUS6000019110023.code1039,[雷达空空跟踪目标参数[0]][目标距离方差][_距离],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1040,BUS6000019110023.code1040,[雷达空空跟踪目标参数[0]][目标接近速度方差][_速度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1041,BUS6000019110023.code1041,[雷达空空跟踪目标参数[0]][目标方位方差][_角度_毫弧度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1042,BUS6000019110023.code1042,[雷达空空跟踪目标参数[0]][目标方位角速率方差][_角速率],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1043,BUS6000019110023.code1043,[雷达空空跟踪目标参数[0]][目标方位角速度与方位角协方差],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1044,BUS6000019110023.code1044,[雷达空空跟踪目标参数[0]][目标俯仰方差][_角度_毫弧度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1045,BUS6000019110023.code1045,[雷达空空跟踪目标参数[0]][目标俯仰角速率方差][_角速率],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1046,BUS6000019110023.code1046,[雷达空空跟踪目标参数[0]][目标俯仰角速度与俯仰角协方差],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1047,BUS6000019110023.code1047,[雷达空空跟踪目标参数[0]][目标北向距离方差][_距离],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1048,BUS6000019110023.code1048,[雷达空空跟踪目标参数[0]][目标西向距离方差][_距离],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1049,BUS6000019110023.code1049,[雷达空空跟踪目标参数[0]][目标天向距离方差][_距离],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1050,BUS6000019110023.code1050,[雷达空空跟踪目标参数[0]][目标北向速度方差][_速度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1051,BUS6000019110023.code1051,[雷达空空跟踪目标参数[0]][目标西向速度方差][_速度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1052,BUS6000019110023.code1052,[雷达空空跟踪目标参数[0]][目标天向速度方差][_速度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1053,BUS6000019110023.code1053,[雷达空空跟踪目标参数[0]][目标高度][_高度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1054,BUS6000019110023.code1054,[雷达空空跟踪目标参数[0]][目标RCS],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1055,BUS6000019110023.code1055,[雷达空空跟踪目标参数[0]][置信度_目标RCS],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1056,BUS6000019110023.code1056,[雷达空空跟踪目标参数[0]][置信度_目标RCS],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1057,BUS6000019110023.code1057,[雷达空空跟踪目标参数[0]][群目标特征],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1058,BUS6000019110023.code1058,[雷达空空跟踪目标参数[0]][群目标数量],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1059,BUS6000019110023.code1059,[雷达空空跟踪目标参数[0]][置信度_群目标],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1060,BUS6000019110023.code1060,[雷达空空跟踪目标参数[0]][目标属性],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1061,BUS6000019110023.code1061,[雷达空空跟踪目标参数[0]][群目标分辨功能开关],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1062,BUS6000019110023.code1062,[雷达空空跟踪目标参数[0]][置信度_目标距离],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1063,BUS6000019110023.code1063,[雷达空空跟踪目标参数[0]][置信度_目标速度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1064,BUS6000019110023.code1064,[雷达空空跟踪目标参数[0]][参训平台ID],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1065,BUS6000019110023.code1065,[雷达空空跟踪目标参数[0]][目标跟踪不稳定状态],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1066,BUS6000019110023.code1066,[雷达空空跟踪目标参数[0]][测量计算状态],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1067,BUS6000019110023.code1067,[雷达空空跟踪目标参数[1]][RDR目标编号],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1068,BUS6000019110023.code1068,[雷达空空跟踪目标参数[1]][融合目标编号],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1069,BUS6000019110023.code1069,[雷达空空跟踪目标参数[1]][雷达空空目标信息标志][目标是否受干扰],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1070,BUS6000019110023.code1070,[雷达空空跟踪目标参数[1]][雷达空空目标信息标志][置信度_目标],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1071,BUS6000019110023.code1071,[雷达空空跟踪目标参数[1]][雷达空空目标信息标志][真实虚拟目标标识],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1072,BUS6000019110023.code1072,[雷达空空跟踪目标参数[1]][雷达空空目标信息标志][有效性_目标速度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1073,BUS6000019110023.code1073,[雷达空空跟踪目标参数[1]][雷达空空目标信息标志][有效性_目标方位],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1074,BUS6000019110023.code1074,[雷达空空跟踪目标参数[1]][雷达空空目标信息标志][有效性_目标俯仰],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1075,BUS6000019110023.code1075,[雷达空空跟踪目标参数[1]][雷达空空目标信息标志][有效性_目标距离],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1076,BUS6000019110023.code1076,[雷达空空跟踪目标参数[1]][目标跟踪级别],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1077,BUS6000019110023.code1077,[雷达空空跟踪目标参数[1]][目标跟踪状态],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1078,BUS6000019110023.code1078,[雷达空空跟踪目标参数[1]][雷达目标来源],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1079,BUS6000019110023.code1079,[雷达空空跟踪目标参数[1]][干扰源目标外推标志],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1080,BUS6000019110023.code1080,[雷达空空跟踪目标参数[1]][目标方位_机体系][_角度_毫弧度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1081,BUS6000019110023.code1081,[雷达空空跟踪目标参数[1]][目标俯仰_机体系][_角度_毫弧度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1082,BUS6000019110023.code1082,[雷达空空跟踪目标参数[1]][目标方位_地理系][_角度_毫弧度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1083,BUS6000019110023.code1083,[雷达空空跟踪目标参数[1]][目标俯仰_地理系][_角度_毫弧度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1084,BUS6000019110023.code1084,[雷达空空跟踪目标参数[1]][目标斜距][_距离],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1085,BUS6000019110023.code1085,[雷达空空跟踪目标参数[1]][目标地距][_距离],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1086,BUS6000019110023.code1086,[雷达空空跟踪目标参数[1]][目标径向速度][_速度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1087,BUS6000019110023.code1087,[雷达空空跟踪目标参数[1]][目标接近速度][_速度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1088,BUS6000019110023.code1088,[雷达空空跟踪目标参数[1]][目标接近速度方差][_速度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1089,BUS6000019110023.code1089,[雷达空空跟踪目标参数[1]][目标北向速度][_速度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1090,BUS6000019110023.code1090,[雷达空空跟踪目标参数[1]][目标北向速度方差][_速度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1091,BUS6000019110023.code1091,[雷达空空跟踪目标参数[1]][目标西向速度][_速度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1092,BUS6000019110023.code1092,[雷达空空跟踪目标参数[1]][目标西向速度方差][_速度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1093,BUS6000019110023.code1093,[雷达空空跟踪目标参数[1]][目标天向速度][_速度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1094,BUS6000019110023.code1094,[雷达空空跟踪目标参数[1]][目标天向速度方差][_速度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1095,BUS6000019110023.code1095,[雷达空空跟踪目标参数[1]][目标相对载机北向距离][_距离],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1096,BUS6000019110023.code1096,[雷达空空跟踪目标参数[1]][目标相对载机西向距离][_距离],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1097,BUS6000019110023.code1097,[雷达空空跟踪目标参数[1]][目标相对载机天向距离][_距离],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1098,BUS6000019110023.code1098,[雷达空空跟踪目标参数[1]][目标航向][_角度_毫弧度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1099,BUS6000019110023.code1099,[雷达空空跟踪目标参数[1]][目标进入角][_角度_毫弧度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1100,BUS6000019110023.code1100,[雷达空空跟踪目标参数[1]][目标距离方差][_距离],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1101,BUS6000019110023.code1101,[雷达空空跟踪目标参数[1]][目标接近速度方差][_速度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1102,BUS6000019110023.code1102,[雷达空空跟踪目标参数[1]][目标方位方差][_角度_毫弧度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1103,BUS6000019110023.code1103,[雷达空空跟踪目标参数[1]][目标方位角速率方差][_角速率],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1104,BUS6000019110023.code1104,[雷达空空跟踪目标参数[1]][目标方位角速度与方位角协方差],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1105,BUS6000019110023.code1105,[雷达空空跟踪目标参数[1]][目标俯仰方差][_角度_毫弧度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1106,BUS6000019110023.code1106,[雷达空空跟踪目标参数[1]][目标俯仰角速率方差][_角速率],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1107,BUS6000019110023.code1107,[雷达空空跟踪目标参数[1]][目标俯仰角速度与俯仰角协方差],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1108,BUS6000019110023.code1108,[雷达空空跟踪目标参数[1]][目标北向距离方差][_距离],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1109,BUS6000019110023.code1109,[雷达空空跟踪目标参数[1]][目标西向距离方差][_距离],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1110,BUS6000019110023.code1110,[雷达空空跟踪目标参数[1]][目标天向距离方差][_距离],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1111,BUS6000019110023.code1111,[雷达空空跟踪目标参数[1]][目标北向速度方差][_速度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1112,BUS6000019110023.code1112,[雷达空空跟踪目标参数[1]][目标西向速度方差][_速度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1113,BUS6000019110023.code1113,[雷达空空跟踪目标参数[1]][目标天向速度方差][_速度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1114,BUS6000019110023.code1114,[雷达空空跟踪目标参数[1]][目标高度][_高度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1115,BUS6000019110023.code1115,[雷达空空跟踪目标参数[1]][目标RCS],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1116,BUS6000019110023.code1116,[雷达空空跟踪目标参数[1]][置信度_目标RCS],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1117,BUS6000019110023.code1117,[雷达空空跟踪目标参数[1]][置信度_目标RCS],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1118,BUS6000019110023.code1118,[雷达空空跟踪目标参数[1]][群目标特征],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1119,BUS6000019110023.code1119,[雷达空空跟踪目标参数[1]][群目标数量],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1120,BUS6000019110023.code1120,[雷达空空跟踪目标参数[1]][置信度_群目标],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1121,BUS6000019110023.code1121,[雷达空空跟踪目标参数[1]][目标属性],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1122,BUS6000019110023.code1122,[雷达空空跟踪目标参数[1]][群目标分辨功能开关],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1123,BUS6000019110023.code1123,[雷达空空跟踪目标参数[1]][置信度_目标距离],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1124,BUS6000019110023.code1124,[雷达空空跟踪目标参数[1]][置信度_目标速度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1125,BUS6000019110023.code1125,[雷达空空跟踪目标参数[1]][参训平台ID],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1126,BUS6000019110023.code1126,[雷达空空跟踪目标参数[1]][目标跟踪不稳定状态],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1127,BUS6000019110023.code1127,[雷达空空跟踪目标参数[1]][测量计算状态],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1128,BUS6000019110023.code1128,[雷达空空跟踪目标参数[2]][RDR目标编号],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1129,BUS6000019110023.code1129,[雷达空空跟踪目标参数[2]][融合目标编号],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1130,BUS6000019110023.code1130,[雷达空空跟踪目标参数[2]][雷达空空目标信息标志][目标是否受干扰],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1131,BUS6000019110023.code1131,[雷达空空跟踪目标参数[2]][雷达空空目标信息标志][置信度_目标],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1132,BUS6000019110023.code1132,[雷达空空跟踪目标参数[2]][雷达空空目标信息标志][真实虚拟目标标识],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1133,BUS6000019110023.code1133,[雷达空空跟踪目标参数[2]][雷达空空目标信息标志][有效性_目标速度],analysis_detail
20251002_单01_ACT-8_翼云_J16_12#01,6000019110023,BUS6000019110023,code1134,BUS6000019110023.code1134,[雷达空空跟踪目标参数[2]][雷达空空目标信息标志][有效性_目标方位],analysis_detail
