evidence_quadrant,dataset_role,dataset_id,task_group,model_or_component,metric,value,baseline,delta_abs,delta_rel_pct,protocol,artifact_path,figure_path,midterm_use,wording_boundary
public_model_comparison,public_context_proxy,uab_workload_dataset,heat_the_chair,chronaris_public_fusion_refresh,mae,1.1512073343729272,,,,p28_refresh_full_loso_confirm,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,uab_workload_dataset,heat_the_chair,chronaris_public_fusion_refresh,macro_f1,0.504835572580152,,,,p28_refresh_full_loso_confirm,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,uab_workload_dataset,heat_the_chair,chronaris_public_fusion_refresh,balanced_accuracy,0.5334708860334147,,,,p28_refresh_full_loso_confirm,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_component_ablation,public_context_proxy,nasa_csm,combined,no_lag_window,combined_macro_f1,0.3941030062837564,full,-0.0669113519796361,-16.978137926575354,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,nasa_csm,combined,no_lag_window,combined_balanced_accuracy,0.3858695652173913,full,-0.039855072463768,-10.32863849765257,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,nasa_csm,benchmark_only,no_lag_window,benchmark_only_macro_f1,0.3025505716798592,full,0.0,0.0,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,nasa_csm,loft_only,no_lag_window,loft_only_macro_f1,0.5267141812865498,full,-0.029791534965767,-5.6561102822404274,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,nasa_csm,combined,full,combined_macro_f1,0.3271916543041203,full,0.0,0.0,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,nasa_csm,combined,full,combined_balanced_accuracy,0.3460144927536232,full,0.0,0.0,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,nasa_csm,benchmark_only,full,benchmark_only_macro_f1,0.3025505716798592,full,0.0,0.0,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,nasa_csm,loft_only,full,loft_only_macro_f1,0.4969226463207827,full,0.0,0.0,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,nasa_csm,combined,mse_loss,combined_macro_f1,0.3271916543041203,full,0.0,0.0,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,nasa_csm,combined,mse_loss,combined_balanced_accuracy,0.3460144927536232,full,0.0,0.0,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,nasa_csm,benchmark_only,mse_loss,benchmark_only_macro_f1,0.3025505716798592,full,0.0,0.0,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,nasa_csm,loft_only,mse_loss,loft_only_macro_f1,0.4969226463207827,full,0.0,0.0,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,nasa_csm,combined,no_event_bias,combined_macro_f1,0.3271916543041203,full,0.0,0.0,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,nasa_csm,combined,no_event_bias,combined_balanced_accuracy,0.3460144927536232,full,0.0,0.0,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,nasa_csm,benchmark_only,no_event_bias,benchmark_only_macro_f1,0.3025505716798592,full,0.0,0.0,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,nasa_csm,loft_only,no_event_bias,loft_only_macro_f1,0.4969226463207827,full,0.0,0.0,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,nasa_csm,combined,no_target_transform,combined_macro_f1,0.3271916543041203,full,0.0,0.0,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,nasa_csm,combined,no_target_transform,combined_balanced_accuracy,0.3460144927536232,full,0.0,0.0,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,nasa_csm,benchmark_only,no_target_transform,benchmark_only_macro_f1,0.3025505716798592,full,0.0,0.0,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,nasa_csm,loft_only,no_target_transform,loft_only_macro_f1,0.4969226463207827,full,0.0,0.0,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,nasa_csm,combined,context_only,combined_macro_f1,0.3023466874108648,full,0.0248449668932555,8.217376914566039,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,nasa_csm,combined,context_only,combined_balanced_accuracy,0.3333333333333333,full,0.0126811594202899,3.804347826086973,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,nasa_csm,benchmark_only,context_only,benchmark_only_macro_f1,0.3024598393574297,full,9.07323224295653e-05,0.0299981388016089,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,nasa_csm,loft_only,context_only,loft_only_macro_f1,0.302225797801019,full,0.1946968485197637,64.42098918635305,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,nasa_csm,combined,no_causal_fusion,combined_macro_f1,0.3023466874108648,full,0.0248449668932555,8.217376914566039,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,nasa_csm,combined,no_causal_fusion,combined_balanced_accuracy,0.3333333333333333,full,0.0126811594202899,3.804347826086973,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,nasa_csm,benchmark_only,no_causal_fusion,benchmark_only_macro_f1,0.3024598393574297,full,9.07323224295653e-05,0.0299981388016089,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,nasa_csm,loft_only,no_causal_fusion,loft_only_macro_f1,0.4518857225985842,full,0.0450369237221985,9.966440953967778,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,nasa_csm,combined,physiology_only,combined_macro_f1,0.3023466874108648,full,0.0248449668932555,8.217376914566039,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,nasa_csm,combined,physiology_only,combined_balanced_accuracy,0.3333333333333333,full,0.0126811594202899,3.804347826086973,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,nasa_csm,benchmark_only,physiology_only,benchmark_only_macro_f1,0.3024598393574297,full,9.07323224295653e-05,0.0299981388016089,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,nasa_csm,loft_only,physiology_only,loft_only_macro_f1,0.302225797801019,full,0.1946968485197637,64.42098918635305,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,uab_workload_dataset,n_back,context_only,n_back_rmse,4.676295857876938,full,-0.4194504871590832,-8.231384742446753,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,uab_workload_dataset,n_back,context_only,n_back_mae,3.746100350625842,full,-0.2739317401846279,-6.8141679965893305,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,uab_workload_dataset,heat_the_chair,context_only,heat_the_chair_rmse,1.4569704227464175,full,-0.0054628801031557,-0.3735472990468187,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,uab_workload_dataset,heat_the_chair,context_only,heat_the_chair_mae,1.1600162180469316,full,-0.0056222068036304,-0.4823285406322497,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,uab_workload_dataset,n_back_macro,context_only,n_back_macro_f1,0.2652346022617781,full,0.092464716871544,34.86148341244114,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,uab_workload_dataset,n_back_balanced,context_only,n_back_balanced_accuracy,0.3304807845978014,full,0.0507104709955701,15.344453704709446,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,uab_workload_dataset,heat_the_chair_macro,context_only,heat_the_chair_macro_f1,0.520504240578475,full,-0.0132403661330986,-2.5437575913663344,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,uab_workload_dataset,heat_the_chair_balanced,context_only,heat_the_chair_balanced_accuracy,0.5225084019335422,full,0.0119709600127038,2.291055984632071,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,uab_workload_dataset,uab_mean,context_only,mean_rmse,3.0666331403116778,full,-0.2124566836311197,-6.479135828480005,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,uab_workload_dataset,n_back,physiology_only,n_back_rmse,4.918021992037592,full,-0.1777243529984291,-3.4877001515500834,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,uab_workload_dataset,n_back,physiology_only,n_back_mae,3.966286894348877,full,-0.0537451964615929,-1.3369345131460748,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,uab_workload_dataset,heat_the_chair,physiology_only,heat_the_chair_rmse,1.4553362121714066,full,-0.0070970906781668,-0.4852932892281716,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,uab_workload_dataset,heat_the_chair,physiology_only,heat_the_chair_mae,1.1528380603912998,full,-0.0128003644592622,-1.098141944051243,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,uab_workload_dataset,n_back_macro,physiology_only,n_back_macro_f1,0.3096623271471349,full,0.0480369919861872,15.512701344313893,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,uab_workload_dataset,n_back_balanced,physiology_only,n_back_balanced_accuracy,0.345215898973197,full,0.0359753566201746,10.42111812554955,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,uab_workload_dataset,heat_the_chair_macro,physiology_only,heat_the_chair_macro_f1,0.4398456829773692,full,0.0674181914680071,15.327691978615116,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,uab_workload_dataset,heat_the_chair_balanced,physiology_only,heat_the_chair_balanced_accuracy,0.5371052202279429,full,-0.0026258582816969,-0.4888908509551503,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,uab_workload_dataset,uab_mean,physiology_only,mean_rmse,3.1866791021045,full,-0.0924107218382981,-2.8181820810014564,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,uab_workload_dataset,n_back,no_causal_fusion,n_back_rmse,5.060245599260122,full,-0.0355007457758995,-0.6966741154704909,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,uab_workload_dataset,n_back,no_causal_fusion,n_back_mae,4.002120917731237,full,-0.0179111730792325,-0.4455480124195098,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,uab_workload_dataset,heat_the_chair,no_causal_fusion,heat_the_chair_rmse,1.4605128887100003,full,-0.0019204141395732,-0.1313163571857442,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,uab_workload_dataset,heat_the_chair,no_causal_fusion,heat_the_chair_mae,1.158981562931748,full,-0.006656861918814,-0.5710914960329592,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,uab_workload_dataset,n_back_macro,no_causal_fusion,n_back_macro_f1,0.3321350239025939,full,0.0255642952307282,7.696958583393944,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,uab_workload_dataset,n_back_balanced,no_causal_fusion,n_back_balanced_accuracy,0.353543719241245,full,0.0276475363521266,7.820118092173203,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,uab_workload_dataset,heat_the_chair_macro,no_causal_fusion,heat_the_chair_macro_f1,0.5295596739037922,full,-0.0222957994584158,-4.210252509232125,p31_public_ablation_full_loso_or_bounded,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png,public component ablation,public adapter context-proxy mechanism check
