seed,method,epoch,train_loss,selection_loss,selection_role,improved,epochs_without_improvement,gradient_norm_before_clip,valid_query_count
29,naive_time_sync,37,0.5908774733543396,0.6136988997459412,validation,True,0,0.45508429408073425,36864
29,naive_time_sync,38,0.5834605693817139,0.6122763752937317,validation,True,0,0.452911376953125,36864
29,naive_time_sync,39,0.578283429145813,0.6095109581947327,validation,True,0,0.30349910259246826,36864
29,naive_time_sync,40,0.5767682790756226,0.6044682860374451,validation,True,0,0.3850024342536926,36864
29,mult,1,1.8750215768814087,1.6320914030075073,validation,True,0,2.4826273918151855,36864
29,mult,2,1.657448172569275,1.5154656171798706,validation,True,0,1.4953529834747314,36864
29,mult,3,1.5362069606781006,1.4269726276397705,validation,True,0,1.341515302658081,36864
29,mult,4,1.4416381120681763,1.3454099893569946,validation,True,0,1.3373321294784546,36864
29,mult,5,1.3536796569824219,1.2782987356185913,validation,True,0,1.026773452758789,36864
29,mult,6,1.279514193534851,1.2249008417129517,validation,True,0,0.7941408157348633,36864
29,mult,7,1.2214876413345337,1.177353858947754,validation,True,0,0.7972948551177979,36864
29,mult,8,1.1700173616409302,1.1302430629730225,validation,True,0,0.8548024892807007,36864
29,mult,9,1.122896432876587,1.0858218669891357,validation,True,0,0.7860848307609558,36864
29,mult,10,1.0728850364685059,1.0468124151229858,validation,True,0,0.6293442249298096,36864
29,mult,11,1.0337682962417603,1.0090161561965942,validation,True,0,0.6461581587791443,36864
29,mult,12,0.9984519481658936,0.969385027885437,validation,True,0,0.6977296471595764,36864
29,mult,13,0.9557002186775208,0.9307363033294678,validation,True,0,0.6229804158210754,36864
29,mult,14,0.9223409295082092,0.8959519267082214,validation,True,0,0.536611020565033,36864
29,mult,15,0.887542188167572,0.8651158809661865,validation,True,0,0.5315497517585754,36864
29,mult,16,0.8598366975784302,0.8369784951210022,validation,True,0,0.530863344669342,36864
29,mult,17,0.8278049826622009,0.8114871978759766,validation,True,0,0.4822607934474945,36864
29,mult,18,0.804741382598877,0.7893209457397461,validation,True,0,0.4111676514148712,36864
29,mult,19,0.7814602851867676,0.7699296474456787,validation,True,0,0.39894282817840576,36864
29,mult,20,0.7608487010002136,0.7526102662086487,validation,True,0,0.405633807182312,36864
29,mult,21,0.7431941628456116,0.7373694777488708,validation,True,0,0.38239848613739014,36864
29,mult,22,0.7236594557762146,0.7249216437339783,validation,True,0,0.32045912742614746,36864
29,mult,23,0.709331750869751,0.7138849496841431,validation,True,0,0.30164316296577454,36864
29,mult,24,0.695364236831665,0.7032573223114014,validation,True,0,0.3024745285511017,36864
29,mult,25,0.683449923992157,0.6929633617401123,validation,True,0,0.28175434470176697,36864
29,mult,26,0.6715651750564575,0.6839584708213806,validation,True,0,0.2629586458206177,36864
29,mult,27,0.6638011932373047,0.6765323877334595,validation,True,0,0.26310595870018005,36864
29,mult,28,0.6513493657112122,0.6695905923843384,validation,True,0,0.2365497648715973,36864
29,mult,29,0.6466261148452759,0.6623238921165466,validation,True,0,0.2479630708694458,36864
29,mult,30,0.6372807025909424,0.6547133922576904,validation,True,0,0.2379438728094101,36864
29,mult,31,0.6290671825408936,0.6476840972900391,validation,True,0,0.20401112735271454,36864
29,mult,32,0.6232874989509583,0.6420987844467163,validation,True,0,0.20847290754318237,36864
29,mult,33,0.6160371899604797,0.6377984285354614,validation,True,0,0.19787412881851196,36864
29,mult,34,0.6083911657333374,0.6346592903137207,validation,True,0,0.20945322513580322,36864
29,mult,35,0.6063288450241089,0.6300435066223145,validation,True,0,0.20978020131587982,36864
29,mult,36,0.59999680519104,0.6246461272239685,validation,True,0,0.1845971643924713,36864
29,mult,37,0.5922890901565552,0.6203594207763672,validation,True,0,0.14497582614421844,36864
29,mult,38,0.5905348658561707,0.6174065470695496,validation,True,0,0.15849857032299042,36864
29,mult,39,0.5840823650360107,0.6154757142066956,validation,True,0,0.17336952686309814,36864
29,mult,40,0.5810422301292419,0.6139382719993591,validation,True,0,0.1405208259820938,36864
29,contiformer,1,1.849560022354126,1.7038369178771973,validation,True,0,1.8052877187728882,36864
29,contiformer,2,1.673721432685852,1.569698691368103,validation,True,0,1.3158105611801147,36864
29,contiformer,3,1.5442626476287842,1.465744972229004,validation,True,0,1.048508644104004,36864
29,contiformer,4,1.4429924488067627,1.3776063919067383,validation,True,0,0.9350648522377014,36864
29,contiformer,5,1.355855941772461,1.2993574142456055,validation,True,0,0.8704763650894165,36864
29,contiformer,6,1.278968334197998,1.229736566543579,validation,True,0,0.8130517601966858,36864
29,contiformer,7,1.2100725173950195,1.1684908866882324,validation,True,0,0.7620781660079956,36864
29,contiformer,8,1.1485724449157715,1.1144076585769653,validation,True,0,0.7293285727500916,36864
29,contiformer,9,1.0953072309494019,1.0653536319732666,validation,True,0,0.7110388278961182,36864
29,contiformer,10,1.0452277660369873,1.0202332735061646,validation,True,0,0.6861951351165771,36864
29,contiformer,11,0.9989723563194275,0.9796746373176575,validation,True,0,0.6320397853851318,36864
29,contiformer,12,0.9548825025558472,0.9437210559844971,validation,True,0,0.5893505215644836,36864
29,contiformer,13,0.9150750637054443,0.910948634147644,validation,True,0,0.5857326984405518,36864
29,contiformer,14,0.8782142400741577,0.880825936794281,validation,True,0,0.5667257905006409,36864
29,contiformer,15,0.8434199690818787,0.8546448945999146,validation,True,0,0.504511833190918,36864
29,contiformer,16,0.8113177418708801,0.8326393961906433,validation,True,0,0.4522216320037842,36864
29,contiformer,17,0.7829273343086243,0.813705563545227,validation,True,0,0.4514051675796509,36864
29,contiformer,18,0.7571170926094055,0.7972968220710754,validation,True,0,0.44579482078552246,36864
29,contiformer,19,0.734490692615509,0.7837281227111816,validation,True,0,0.39835599064826965,36864
29,contiformer,20,0.7140510082244873,0.7725356221199036,validation,True,0,0.354167640209198,36864
29,contiformer,21,0.6984981894493103,0.7623305916786194,validation,True,0,0.370522141456604,36864
29,contiformer,22,0.6794655323028564,0.7533144950866699,validation,True,0,0.3433540463447571,36864
29,contiformer,23,0.6634535193443298,0.7456096410751343,validation,True,0,0.2833423614501953,36864
29,contiformer,24,0.6523239016532898,0.7379860281944275,validation,True,0,0.2872565686702728,36864
29,contiformer,25,0.6422140598297119,0.7288848757743835,validation,True,0,0.30313733220100403,36864
29,contiformer,26,0.6327669024467468,0.7189059853553772,validation,True,0,0.2589274048805237,36864
29,contiformer,27,0.6228041052818298,0.7087544798851013,validation,True,0,0.22919441759586334,36864
29,contiformer,28,0.6083972454071045,0.6985524892807007,validation,True,0,0.23892036080360413,36864
29,contiformer,29,0.601923942565918,0.6894680261611938,validation,True,0,0.23481522500514984,36864
29,contiformer,30,0.5946573615074158,0.6821601986885071,validation,True,0,0.19772957265377045,36864
29,contiformer,31,0.586984395980835,0.6754482984542847,validation,True,0,0.21710093319416046,36864
29,contiformer,32,0.5821211338043213,0.6688354015350342,validation,True,0,0.19234439730644226,36864
29,contiformer,33,0.5753665566444397,0.6620149612426758,validation,True,0,0.1776626706123352,36864
29,contiformer,34,0.5683004856109619,0.6555569767951965,validation,True,0,0.19883441925048828,36864
29,contiformer,35,0.5644954442977905,0.6492477655410767,validation,True,0,0.1846311241388321,36864
29,contiformer,36,0.5574513673782349,0.6429628729820251,validation,True,0,0.14604663848876953,36864
29,contiformer,37,0.553486168384552,0.6368439793586731,validation,True,0,0.15635058283805847,36864
29,contiformer,38,0.5458412766456604,0.6312695145606995,validation,True,0,0.1588311791419983,36864
29,contiformer,39,0.5424797534942627,0.6266200542449951,validation,True,0,0.1461656540632248,36864
29,contiformer,40,0.5402710437774658,0.622348427772522,validation,True,0,0.1348932981491089,36864
29,chronaris,1,2.04339599609375,1.845497965812683,validation,True,0,5.81898307800293,36864
29,chronaris,2,1.7472248077392578,1.6427013874053955,validation,True,0,3.7609188556671143,36864
29,chronaris,3,1.6112219095230103,1.5966299772262573,validation,True,0,1.2258307933807373,36864
29,chronaris,4,1.593436360359192,1.568303108215332,validation,True,0,2.6897058486938477,36864
29,chronaris,5,1.5474649667739868,1.5389354228973389,validation,True,0,2.2757115364074707,36864
29,chronaris,6,1.491771936416626,1.5186419486999512,validation,True,0,1.409471035003662,36864
29,chronaris,7,1.4512972831726074,1.4959907531738281,validation,True,0,1.2247470617294312,36864
29,chronaris,8,1.4310773611068726,1.4687784910202026,validation,True,0,1.3407312631607056,36864
29,chronaris,9,1.4049718379974365,1.4397953748703003,validation,True,0,1.3696714639663696,36864
29,chronaris,10,1.375260591506958,1.4175934791564941,validation,True,0,1.0909602642059326,36864
29,chronaris,11,1.3472719192504883,1.3986722230911255,validation,True,0,0.6139461994171143,36864
29,chronaris,12,1.3283565044403076,1.3699395656585693,validation,True,0,1.0100762844085693,36864
29,chronaris,13,1.3041396141052246,1.3488725423812866,validation,True,0,1.0652166604995728,36864
29,chronaris,14,1.2775516510009766,1.3413811922073364,validation,True,0,0.9054891467094421,36864
29,chronaris,15,1.251715064048767,1.329763412475586,validation,True,0,0.6894694566726685,36864
29,chronaris,16,1.230902075767517,1.2962201833724976,validation,True,0,1.0998340845108032,36864
29,chronaris,17,1.2061829566955566,1.262890338897705,validation,True,0,0.7905963659286499,36864
29,chronaris,18,1.1891353130340576,1.2463237047195435,validation,True,0,0.6507265567779541,36864
29,chronaris,19,1.1646599769592285,1.2276744842529297,validation,True,0,0.7191161513328552,36864
29,chronaris,20,1.1461412906646729,1.200256109237671,validation,True,0,0.8300888538360596,36864
29,chronaris,21,1.1282414197921753,1.181533694267273,validation,True,0,0.5121630430221558,36864
29,chronaris,22,1.1057058572769165,1.1674360036849976,validation,True,0,0.5548660755157471,36864
29,chronaris,23,1.0861144065856934,1.1441824436187744,validation,True,0,0.8755032420158386,36864
29,chronaris,24,1.0696378946304321,1.1262586116790771,validation,True,0,0.5371100306510925,36864
29,chronaris,25,1.0554009675979614,1.118174433708191,validation,True,0,0.4922225773334503,36864
29,chronaris,26,1.041563868522644,1.1054641008377075,validation,True,0,0.6003571152687073,36864
29,chronaris,27,1.0255658626556396,1.0933305025100708,validation,True,0,0.5185304880142212,36864
29,chronaris,28,1.0084590911865234,1.0858572721481323,validation,True,0,0.3740028738975525,36864
29,chronaris,29,0.9954268932342529,1.075909972190857,validation,True,0,0.6851069927215576,36864
29,chronaris,30,0.983025848865509,1.0654016733169556,validation,True,0,0.5589659214019775,36864
29,chronaris,31,0.9699132442474365,1.0531688928604126,validation,True,0,0.4054696559906006,36864
29,chronaris,32,0.9597790837287903,1.0435456037521362,validation,True,0,0.5281325578689575,36864
29,chronaris,33,0.9451180696487427,1.0370566844940186,validation,True,0,0.4497937262058258,36864
29,chronaris,34,0.9328905940055847,1.0287971496582031,validation,True,0,0.31798630952835083,36864
29,chronaris,35,0.9281918406486511,1.018949031829834,validation,True,0,0.4669864773750305,36864
29,chronaris,36,0.9126074910163879,1.0147502422332764,validation,True,0,0.4330771863460541,36864
29,chronaris,37,0.89968341588974,1.0081064701080322,validation,True,0,0.2708089351654053,36864
29,chronaris,38,0.8900601267814636,0.9958975911140442,validation,True,0,0.4430735111236572,36864
29,chronaris,39,0.882320761680603,0.9928659796714783,validation,True,0,0.4641405940055847,36864
29,chronaris,40,0.8727940320968628,0.9892904758453369,validation,True,0,0.23718976974487305,36864
43,physiology_only,1,1.6394137144088745,1.5819660425186157,validation,True,0,1.1469736099243164,36864
43,physiology_only,2,1.5762273073196411,1.5437239408493042,validation,True,0,1.0285120010375977,36864
43,physiology_only,3,1.5280327796936035,1.5347017049789429,validation,True,0,0.7144043445587158,36864
43,physiology_only,4,1.5036741495132446,1.5347071886062622,validation,False,1,0.5506463646888733,36864
43,physiology_only,5,1.4891397953033447,1.5314977169036865,validation,True,0,0.45974835753440857,36864
43,physiology_only,6,1.4844117164611816,1.524366855621338,validation,True,0,0.5146031379699707,36864
43,physiology_only,7,1.4786033630371094,1.5224082469940186,validation,True,0,0.38188308477401733,36864
43,physiology_only,8,1.4752215147018433,1.5245764255523682,validation,False,1,0.3742063343524933,36864
43,physiology_only,9,1.471301555633545,1.5240370035171509,validation,False,2,0.40888985991477966,36864
43,physiology_only,10,1.4644309282302856,1.5183472633361816,validation,True,0,0.37768831849098206,36864
43,physiology_only,11,1.4557017087936401,1.5114704370498657,validation,True,0,0.2732456624507904,36864
43,physiology_only,12,1.4502240419387817,1.5054244995117188,validation,True,0,0.28820663690567017,36864
43,physiology_only,13,1.4427549839019775,1.500207543373108,validation,True,0,0.3433685004711151,36864
43,physiology_only,14,1.4392406940460205,1.4959927797317505,validation,True,0,0.28961288928985596,36864
43,physiology_only,15,1.4324305057525635,1.492163896560669,validation,True,0,0.20346054434776306,36864
43,physiology_only,16,1.428775668144226,1.4880154132843018,validation,True,0,0.19046372175216675,36864
43,physiology_only,17,1.4261581897735596,1.4838625192642212,validation,True,0,0.23765212297439575,36864
43,physiology_only,18,1.4231306314468384,1.4813960790634155,validation,True,0,0.2785301208496094,36864
43,physiology_only,19,1.4203410148620605,1.4811973571777344,validation,True,0,0.2680682837963104,36864
43,physiology_only,20,1.4153673648834229,1.4832499027252197,validation,False,1,0.19991245865821838,36864
43,physiology_only,21,1.411850094795227,1.4852672815322876,validation,False,2,0.16483859717845917,36864
43,physiology_only,22,1.4100072383880615,1.4843233823776245,validation,False,3,0.1906142234802246,36864
43,physiology_only,23,1.4041407108306885,1.4806411266326904,validation,True,0,0.1762506514787674,36864
43,physiology_only,24,1.4045222997665405,1.4772517681121826,validation,True,0,0.15086738765239716,36864
43,physiology_only,25,1.4023009538650513,1.4755728244781494,validation,True,0,0.1709180772304535,36864
43,physiology_only,26,1.3997795581817627,1.4754129648208618,validation,True,0,0.1662234663963318,36864
43,physiology_only,27,1.3975332975387573,1.4748481512069702,validation,True,0,0.1412409096956253,36864
43,physiology_only,28,1.3923234939575195,1.472249984741211,validation,True,0,0.15933702886104584,36864
43,physiology_only,29,1.390952706336975,1.4692802429199219,validation,True,0,0.14522995054721832,36864
43,physiology_only,30,1.3874540328979492,1.4675943851470947,validation,True,0,0.13355083763599396,36864
43,physiology_only,31,1.3853565454483032,1.467780351638794,validation,False,1,0.14342619478702545,36864
43,physiology_only,32,1.3827807903289795,1.468372106552124,validation,False,2,0.13422740995883942,36864
43,physiology_only,33,1.3799408674240112,1.4680299758911133,validation,False,3,0.13085733354091644,36864
43,physiology_only,34,1.3779338598251343,1.4661650657653809,validation,True,0,0.13724017143249512,36864
43,physiology_only,35,1.3739737272262573,1.4642102718353271,validation,True,0,0.13145358860492706,36864
43,physiology_only,36,1.3730274438858032,1.4639661312103271,validation,True,0,0.12048132717609406,36864
43,physiology_only,37,1.3674226999282837,1.4653797149658203,validation,False,1,0.13267765939235687,36864
43,physiology_only,38,1.3661761283874512,1.4665095806121826,validation,False,2,0.11573164165019989,36864
43,physiology_only,39,1.3631614446640015,1.464648723602295,validation,False,3,0.1541047990322113,36864
43,physiology_only,40,1.3608464002609253,1.4618622064590454,validation,True,0,0.12511174380779266,36864
43,vehicle_only,1,1.6531507968902588,1.5678449869155884,validation,True,0,0.7031962275505066,36864
43,vehicle_only,2,1.5820071697235107,1.5142749547958374,validation,True,0,0.545603334903717,36864
43,vehicle_only,3,1.526714563369751,1.4666639566421509,validation,True,0,0.4869273602962494,36864
43,vehicle_only,4,1.4781429767608643,1.4209986925125122,validation,True,0,0.48589709401130676,36864
43,vehicle_only,5,1.429707646369934,1.3763493299484253,validation,True,0,0.5076979398727417,36864
43,vehicle_only,6,1.3826539516448975,1.3326586484909058,validation,True,0,0.5306140780448914,36864
43,vehicle_only,7,1.339133858680725,1.2893266677856445,validation,True,0,0.5527360439300537,36864
43,vehicle_only,8,1.2938674688339233,1.2458423376083374,validation,True,0,0.5708776116371155,36864
43,vehicle_only,9,1.2482482194900513,1.203081727027893,validation,True,0,0.5677632093429565,36864
43,vehicle_only,10,1.2054423093795776,1.1627826690673828,validation,True,0,0.5430453419685364,36864
43,vehicle_only,11,1.163115382194519,1.1259729862213135,validation,True,0,0.5141131281852722,36864
43,vehicle_only,12,1.1250814199447632,1.0918397903442383,validation,True,0,0.5087363123893738,36864
43,vehicle_only,13,1.0898048877716064,1.0594127178192139,validation,True,0,0.5112931728363037,36864
43,vehicle_only,14,1.055070400238037,1.0291095972061157,validation,True,0,0.49390172958374023,36864
43,vehicle_only,15,1.0180840492248535,1.0016340017318726,validation,True,0,0.45848318934440613,36864
43,vehicle_only,16,0.986926794052124,0.9762598872184753,validation,True,0,0.4497458338737488,36864
43,vehicle_only,17,0.9575474858283997,0.9513660669326782,validation,True,0,0.4638477563858032,36864
43,vehicle_only,18,0.9302158355712891,0.927059531211853,validation,True,0,0.44463786482810974,36864
43,vehicle_only,19,0.9041720628738403,0.9041959643363953,validation,True,0,0.4097212851047516,36864
43,vehicle_only,20,0.8785157799720764,0.8833146691322327,validation,True,0,0.389821857213974,36864
43,vehicle_only,21,0.8560312390327454,0.8642012476921082,validation,True,0,0.3760479688644409,36864
43,vehicle_only,22,0.8371723294258118,0.8469808101654053,validation,True,0,0.3520163595676422,36864
43,vehicle_only,23,0.8180574178695679,0.8322167992591858,validation,True,0,0.29554352164268494,36864
43,vehicle_only,24,0.8010039329528809,0.818987250328064,validation,True,0,0.2762364149093628,36864
43,vehicle_only,25,0.7868561744689941,0.8054105043411255,validation,True,0,0.3074968755245209,36864
43,vehicle_only,26,0.7740380764007568,0.7915669083595276,validation,True,0,0.29192057251930237,36864
43,vehicle_only,27,0.7605547904968262,0.7786887288093567,validation,True,0,0.24944652616977692,36864
43,vehicle_only,28,0.7466144561767578,0.7671627402305603,validation,True,0,0.2366490364074707,36864
43,vehicle_only,29,0.7382048964500427,0.7572545409202576,validation,True,0,0.21787723898887634,36864
43,vehicle_only,30,0.7247889041900635,0.7486727833747864,validation,True,0,0.19911076128482819,36864
43,vehicle_only,31,0.7180660367012024,0.7405781745910645,validation,True,0,0.218618243932724,36864
43,vehicle_only,32,0.7074863910675049,0.7323164939880371,validation,True,0,0.22848443686962128,36864
43,vehicle_only,33,0.6992496848106384,0.7247543334960938,validation,True,0,0.19726043939590454,36864
43,vehicle_only,34,0.6893398761749268,0.7183910608291626,validation,True,0,0.16358503699302673,36864
43,vehicle_only,35,0.6814651489257812,0.7130488753318787,validation,True,0,0.16651594638824463,36864
43,vehicle_only,36,0.6743457317352295,0.7077249884605408,validation,True,0,0.1531534343957901,36864
43,vehicle_only,37,0.6723554134368896,0.7016310095787048,validation,True,0,0.15906986594200134,36864
43,vehicle_only,38,0.6608376502990723,0.6945834755897522,validation,True,0,0.15932311117649078,36864
43,vehicle_only,39,0.6563612818717957,0.6873494386672974,validation,True,0,0.14666785299777985,36864
43,vehicle_only,40,0.6545072197914124,0.6807045340538025,validation,True,0,0.1440015584230423,36864
43,naive_time_sync,1,3.1021437644958496,2.8989477157592773,validation,True,0,10.390198707580566,36864
43,naive_time_sync,2,2.5822267532348633,2.4336729049682617,validation,True,0,8.652484893798828,36864
43,naive_time_sync,3,2.1928274631500244,2.0783023834228516,validation,True,0,6.914994716644287,36864
43,naive_time_sync,4,1.9194570779800415,1.802282452583313,validation,True,0,5.48046350479126,36864
43,naive_time_sync,5,1.711913824081421,1.5992517471313477,validation,True,0,4.318498611450195,36864
43,naive_time_sync,6,1.559390902519226,1.4617341756820679,validation,True,0,3.32816219329834,36864
43,naive_time_sync,7,1.4314411878585815,1.3636243343353271,validation,True,0,2.6080527305603027,36864
43,naive_time_sync,8,1.3445754051208496,1.2806681394577026,validation,True,0,2.1287784576416016,36864
43,naive_time_sync,9,1.267761468887329,1.208300232887268,validation,True,0,1.8291780948638916,36864
43,naive_time_sync,10,1.2068558931350708,1.1453649997711182,validation,True,0,1.7929155826568604,36864
43,naive_time_sync,11,1.1542755365371704,1.092336893081665,validation,True,0,1.622989296913147,36864
43,naive_time_sync,12,1.1072311401367188,1.0504552125930786,validation,True,0,1.2880338430404663,36864
43,naive_time_sync,13,1.0690314769744873,1.0127567052841187,validation,True,0,1.0872200727462769,36864
43,naive_time_sync,14,1.029767632484436,0.9725568890571594,validation,True,0,1.0460997819900513,36864
43,naive_time_sync,15,0.9919523596763611,0.932357907295227,validation,True,0,1.0342018604278564,36864
43,naive_time_sync,16,0.9611275792121887,0.8973389267921448,validation,True,0,0.9087770581245422,36864
43,naive_time_sync,17,0.9276705980300903,0.8694260120391846,validation,True,0,0.7799248099327087,36864
43,naive_time_sync,18,0.8994066715240479,0.8467585444450378,validation,True,0,0.772195041179657,36864
43,naive_time_sync,19,0.8789999485015869,0.824851393699646,validation,True,0,0.7711284756660461,36864
43,naive_time_sync,20,0.8509535789489746,0.800853431224823,validation,True,0,0.7222773432731628,36864
43,naive_time_sync,21,0.82721346616745,0.7775564193725586,validation,True,0,0.6395127177238464,36864
43,naive_time_sync,22,0.8098029494285583,0.7590400576591492,validation,True,0,0.5913307666778564,36864
43,naive_time_sync,23,0.7873338460922241,0.7428299784660339,validation,True,0,0.6191179752349854,36864
43,naive_time_sync,24,0.7709628939628601,0.7267506718635559,validation,True,0,0.695429801940918,36864
43,naive_time_sync,25,0.7537689805030823,0.7142621278762817,validation,True,0,0.6154075860977173,36864
43,naive_time_sync,26,0.7429025769233704,0.7079545259475708,validation,True,0,0.6640300154685974,36864
43,naive_time_sync,27,0.7208477854728699,0.7038376927375793,validation,True,0,0.4393884837627411,36864
43,naive_time_sync,28,0.7129012942314148,0.6942816972732544,validation,True,0,0.6578850150108337,36864
43,naive_time_sync,29,0.6984414458274841,0.6848762631416321,validation,True,0,0.4410000443458557,36864
43,naive_time_sync,30,0.6853200197219849,0.678348958492279,validation,True,0,0.5764666199684143,36864
43,naive_time_sync,31,0.6790283918380737,0.6744601726531982,validation,True,0,0.556792140007019,36864
43,naive_time_sync,32,0.6666562557220459,0.6685450077056885,validation,True,0,0.47089487314224243,36864
43,naive_time_sync,33,0.6509580612182617,0.6571557521820068,validation,True,0,0.6233295202255249,36864
43,naive_time_sync,34,0.6497147083282471,0.6505939960479736,validation,True,0,0.40655040740966797,36864
43,naive_time_sync,35,0.6381328105926514,0.6477547883987427,validation,True,0,0.5402059555053711,36864
43,naive_time_sync,36,0.6298437714576721,0.6451594233512878,validation,True,0,0.466392457485199,36864
43,naive_time_sync,37,0.6250202059745789,0.64036625623703,validation,True,0,0.4383314549922943,36864
43,naive_time_sync,38,0.6166195273399353,0.6309560537338257,validation,True,0,0.5662486553192139,36864
43,naive_time_sync,39,0.6129381060600281,0.6251611709594727,validation,True,0,0.4144921898841858,36864
43,naive_time_sync,40,0.6037786602973938,0.6225469708442688,validation,True,0,0.5032049417495728,36864
43,mult,1,1.7780725955963135,1.6199064254760742,validation,True,0,2.2683346271514893,36864
43,mult,2,1.5862572193145752,1.4844926595687866,validation,True,0,1.5319465398788452,36864
43,mult,3,1.4697179794311523,1.3937933444976807,validation,True,0,1.243775725364685,36864
43,mult,4,1.3837476968765259,1.334428071975708,validation,True,0,1.027889370918274,36864
43,mult,5,1.3168680667877197,1.2851855754852295,validation,True,0,0.9231422543525696,36864
43,mult,6,1.2605454921722412,1.2375949621200562,validation,True,0,0.845242440700531,36864
43,mult,7,1.2070519924163818,1.1964329481124878,validation,True,0,0.6491081714630127,36864
43,mult,8,1.1687120199203491,1.1572118997573853,validation,True,0,0.6865006685256958,36864
43,mult,9,1.1273550987243652,1.116923213005066,validation,True,0,0.7299202084541321,36864
43,mult,10,1.0881116390228271,1.078125,validation,True,0,0.6457771062850952,36864
43,mult,11,1.0523580312728882,1.0401849746704102,validation,True,0,0.6023159623146057,36864
43,mult,12,1.019355297088623,1.0014216899871826,validation,True,0,0.6313760280609131,36864
43,mult,13,0.9836739301681519,0.9644925594329834,validation,True,0,0.5870109796524048,36864
43,mult,14,0.952518880367279,0.9316415786743164,validation,True,0,0.5291675925254822,36864
43,mult,15,0.9187648296356201,0.9022181630134583,validation,True,0,0.5224530100822449,36864
43,mult,16,0.8893517255783081,0.8751338124275208,validation,True,0,0.5110079050064087,36864
43,mult,17,0.8594100475311279,0.849593997001648,validation,True,0,0.48846012353897095,36864
43,mult,18,0.8333207964897156,0.8248417973518372,validation,True,0,0.4628376364707947,36864
43,mult,19,0.8080244064331055,0.7996587753295898,validation,True,0,0.4763166308403015,36864
43,mult,20,0.7829856276512146,0.7764317393302917,validation,True,0,0.4074106812477112,36864
43,mult,21,0.7603636384010315,0.7563150525093079,validation,True,0,0.3665672242641449,36864
43,mult,22,0.7416160702705383,0.7390509247779846,validation,True,0,0.36705800890922546,36864
43,mult,23,0.7226675748825073,0.7240068316459656,validation,True,0,0.355415403842926,36864
43,mult,24,0.7105175852775574,0.7107944488525391,validation,True,0,0.33371204137802124,36864
43,mult,25,0.6946082711219788,0.6983028650283813,validation,True,0,0.31006962060928345,36864
43,mult,26,0.6817224621772766,0.6864362359046936,validation,True,0,0.28939756751060486,36864
43,mult,27,0.6693803071975708,0.6757577061653137,validation,True,0,0.26377707719802856,36864
43,mult,28,0.6600130200386047,0.6665898561477661,validation,True,0,0.24684543907642365,36864
43,mult,29,0.6508846282958984,0.6585745215415955,validation,True,0,0.26756322383880615,36864
43,mult,30,0.6398215293884277,0.6510818004608154,validation,True,0,0.22708407044410706,36864
43,mult,31,0.6332215666770935,0.6440606713294983,validation,True,0,0.20234674215316772,36864
43,mult,32,0.6273397207260132,0.6371995806694031,validation,True,0,0.2120165228843689,36864
43,mult,33,0.6176287531852722,0.631173312664032,validation,True,0,0.20600739121437073,36864
43,mult,34,0.6172116994857788,0.6271428465843201,validation,True,0,0.21102166175842285,36864
43,mult,35,0.6084922552108765,0.624070405960083,validation,True,0,0.18902204930782318,36864
43,mult,36,0.602107048034668,0.6217794418334961,validation,True,0,0.1833896040916443,36864
43,mult,37,0.5987339615821838,0.6188361644744873,validation,True,0,0.1671178787946701,36864
43,mult,38,0.5901620388031006,0.6143277287483215,validation,True,0,0.20239104330539703,36864
43,mult,39,0.5864747166633606,0.609767496585846,validation,True,0,0.16580118238925934,36864
43,mult,40,0.581659197807312,0.6064066290855408,validation,True,0,0.1591692417860031,36864
43,contiformer,1,1.7693140506744385,1.6228978633880615,validation,True,0,1.3803777694702148,36864
43,contiformer,2,1.6332476139068604,1.5223225355148315,validation,True,0,1.0382428169250488,36864
43,contiformer,3,1.529666543006897,1.4410107135772705,validation,True,0,0.8766640424728394,36864
43,contiformer,4,1.4457008838653564,1.3700189590454102,validation,True,0,0.814426839351654,36864
43,contiformer,5,1.3679372072219849,1.3052728176116943,validation,True,0,0.7964218854904175,36864
43,contiformer,6,1.2989684343338013,1.245908498764038,validation,True,0,0.7767270803451538,36864
43,contiformer,7,1.2339115142822266,1.1924145221710205,validation,True,0,0.7448889017105103,36864
43,contiformer,8,1.1729588508605957,1.1449888944625854,validation,True,0,0.7068241238594055,36864
43,contiformer,9,1.115907073020935,1.1029843091964722,validation,True,0,0.6737236976623535,36864
43,contiformer,10,1.0675320625305176,1.0653536319732666,validation,True,0,0.6465190052986145,36864
43,contiformer,11,1.0199558734893799,1.0315160751342773,validation,True,0,0.6171990633010864,36864
43,contiformer,12,0.9767637252807617,1.0008713006973267,validation,True,0,0.5823462605476379,36864
43,contiformer,13,0.9386553168296814,0.9725320935249329,validation,True,0,0.5505375862121582,36864
43,contiformer,14,0.9023813605308533,0.9456141591072083,validation,True,0,0.5298745632171631,36864
43,contiformer,15,0.8658607602119446,0.920258104801178,validation,True,0,0.5030502080917358,36864
43,contiformer,16,0.8349364399909973,0.8975912928581238,validation,True,0,0.4660579562187195,36864
43,contiformer,17,0.8063623905181885,0.8780277371406555,validation,True,0,0.4203726649284363,36864
43,contiformer,18,0.7830442190170288,0.8613266944885254,validation,True,0,0.3877567946910858,36864
43,contiformer,19,0.7627837061882019,0.8462907671928406,validation,True,0,0.3737882375717163,36864
