split_id,candidate_id,variant,task,metric,direction,value,direct_value,direction_normalized_delta,outer_test_opened
leave_one_view_out__fold01__candidate_339,fixed025_residual_task,full,maneuver,macro_f1,higher,1.0,1.0,0.0,False
leave_one_view_out__fold01__candidate_339,fixed025_residual_task,full,maneuver,support_aware_macro_f1,diagnostic,1.0,1.0,0.0,False
leave_one_view_out__fold01__candidate_339,fixed025_residual_task,full,maneuver,majority_macro_f1,diagnostic,0.16666666666666666,0.16666666666666666,0.0,False
leave_one_view_out__fold01__candidate_339,fixed025_residual_task,full,maneuver,macro_f1_lift,diagnostic,0.8333333333333334,0.8333333333333334,0.0,False
leave_one_view_out__fold01__candidate_339,fixed025_residual_task,full,maneuver,recall_low,diagnostic,1.0,1.0,0.0,False
leave_one_view_out__fold01__candidate_339,fixed025_residual_task,full,maneuver,recall_medium,diagnostic,1.0,1.0,0.0,False
leave_one_view_out__fold01__candidate_339,fixed025_residual_task,full,maneuver,recall_high,diagnostic,1.0,1.0,0.0,False
leave_one_view_out__fold01__candidate_339,fixed025_residual_task,full,maneuver,minimum_class_recall,diagnostic,1.0,1.0,0.0,False
leave_one_view_out__fold01__candidate_339,fixed025_residual_task,full,maneuver,ordinal_mae,diagnostic,0.0,0.0,0.0,False
leave_one_view_out__fold01__candidate_339,fixed025_residual_task,full,maneuver,score_mae,diagnostic,0.12055876692878342,0.12067198998726543,-0.00011322305848200653,False
leave_one_view_out__fold01__candidate_339,fixed025_residual_task,full,maneuver,score_spearman,diagnostic,0.9790209790209792,0.9790209790209792,0.0,False
leave_one_view_out__fold01__candidate_339,fixed025_residual_task,full,response,rmse,lower,0.9224325232446372,0.9224190162603038,-1.350698433344455e-05,False
leave_one_view_out__fold01__candidate_339,fixed025_residual_task,full,response,mae,diagnostic,0.6938743299400527,0.6938300014690278,4.4328471024868144e-05,False
leave_one_view_out__fold01__candidate_339,fixed025_residual_task,full,response,validation_std,diagnostic,0.9229823964743179,0.9229823964743179,0.0,False
leave_one_view_out__fold01__candidate_339,fixed025_residual_task,full,response,validation_iqr,diagnostic,1.5375502327333572,1.5375502327333572,0.0,False
leave_one_view_out__fold01__candidate_339,fixed025_residual_task,full,response,nrmse_std,diagnostic,0.9994042429933863,0.9993896089284409,1.4634064945395764e-05,False
leave_one_view_out__fold01__candidate_339,fixed025_residual_task,full,response,nrmse_iqr,diagnostic,0.5999365117358126,0.5999277269923643,8.784743448342347e-06,False
leave_one_view_out__fold01__candidate_339,fixed025_residual_task,full,response,train_mean_baseline_rmse,diagnostic,1.2411261006308119,1.2411261006308119,0.0,False
leave_one_view_out__fold01__candidate_339,fixed025_residual_task,full,response,rmse_ratio,diagnostic,0.7432222421040084,0.7432113592579168,1.0882846091631038e-05,False
leave_one_view_out__fold01__candidate_339,fixed025_residual_task,full,response,response_skill,diagnostic,0.4476206988418906,0.44763687546999964,-1.6176628109043634e-05,False
leave_one_view_out__fold01__candidate_339,fixed025_residual_task,full,response,spearman,diagnostic,0.6153846153846154,0.6153846153846154,0.0,False
leave_one_view_out__fold01__candidate_339,fixed025_residual_task,full,high_response,auprc,higher,0.9159722222222222,0.8951388888888889,0.02083333333333326,False
leave_one_view_out__fold01__candidate_339,fixed025_residual_task,full,high_response,prevalence,diagnostic,0.6666666666666666,0.6666666666666666,0.0,False
leave_one_view_out__fold01__candidate_339,fixed025_residual_task,full,high_response,random_baseline_auprc,diagnostic,0.6666666666666666,0.6666666666666666,0.0,False
leave_one_view_out__fold01__candidate_339,fixed025_residual_task,full,high_response,normalized_ap,diagnostic,0.7479166666666666,0.6854166666666668,0.06249999999999978,False
leave_one_view_out__fold01__candidate_339,fixed025_residual_task,full,high_response,auprc_lift,diagnostic,0.24930555555555556,0.2284722222222223,0.02083333333333326,False
leave_one_view_out__fold01__candidate_339,fixed025_residual_task,full,high_response,auroc,diagnostic,0.8125,0.78125,0.03125,False
leave_one_view_out__fold01__candidate_339,fixed025_residual_task,full,high_response,balanced_accuracy,diagnostic,0.625,0.625,0.0,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,direct_only,maneuver,macro_f1,higher,1.0,,,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,direct_only,maneuver,support_aware_macro_f1,diagnostic,1.0,,,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,direct_only,maneuver,majority_macro_f1,diagnostic,0.16666666666666666,,,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,direct_only,maneuver,macro_f1_lift,diagnostic,0.8333333333333334,,,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,direct_only,maneuver,recall_low,diagnostic,1.0,,,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,direct_only,maneuver,recall_medium,diagnostic,1.0,,,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,direct_only,maneuver,recall_high,diagnostic,1.0,,,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,direct_only,maneuver,minimum_class_recall,diagnostic,1.0,,,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,direct_only,maneuver,ordinal_mae,diagnostic,0.0,,,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,direct_only,maneuver,score_mae,diagnostic,0.12067198998726543,,,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,direct_only,maneuver,score_spearman,diagnostic,0.9790209790209792,,,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,direct_only,response,rmse,lower,0.9224190162603038,,,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,direct_only,response,mae,diagnostic,0.6938300014690278,,,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,direct_only,response,validation_std,diagnostic,0.9229823964743179,,,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,direct_only,response,validation_iqr,diagnostic,1.5375502327333572,,,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,direct_only,response,nrmse_std,diagnostic,0.9993896089284409,,,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,direct_only,response,nrmse_iqr,diagnostic,0.5999277269923643,,,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,direct_only,response,train_mean_baseline_rmse,diagnostic,1.2411261006308119,,,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,direct_only,response,rmse_ratio,diagnostic,0.7432113592579168,,,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,direct_only,response,response_skill,diagnostic,0.44763687546999964,,,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,direct_only,response,spearman,diagnostic,0.6153846153846154,,,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,direct_only,high_response,auprc,higher,0.8951388888888889,,,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,direct_only,high_response,prevalence,diagnostic,0.6666666666666666,,,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,direct_only,high_response,random_baseline_auprc,diagnostic,0.6666666666666666,,,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,direct_only,high_response,normalized_ap,diagnostic,0.6854166666666668,,,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,direct_only,high_response,auprc_lift,diagnostic,0.2284722222222223,,,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,direct_only,high_response,auroc,diagnostic,0.78125,,,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,direct_only,high_response,balanced_accuracy,diagnostic,0.625,,,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,full,maneuver,macro_f1,higher,1.0,1.0,0.0,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,full,maneuver,support_aware_macro_f1,diagnostic,1.0,1.0,0.0,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,full,maneuver,majority_macro_f1,diagnostic,0.16666666666666666,0.16666666666666666,0.0,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,full,maneuver,macro_f1_lift,diagnostic,0.8333333333333334,0.8333333333333334,0.0,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,full,maneuver,recall_low,diagnostic,1.0,1.0,0.0,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,full,maneuver,recall_medium,diagnostic,1.0,1.0,0.0,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,full,maneuver,recall_high,diagnostic,1.0,1.0,0.0,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,full,maneuver,minimum_class_recall,diagnostic,1.0,1.0,0.0,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,full,maneuver,ordinal_mae,diagnostic,0.0,0.0,0.0,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,full,maneuver,score_mae,diagnostic,0.12075911490367985,0.12067198998726543,8.712491641442444e-05,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,full,maneuver,score_spearman,diagnostic,0.9790209790209792,0.9790209790209792,0.0,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,full,response,rmse,lower,0.9224762382233929,0.9224190162603038,-5.7221963089104655e-05,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,full,response,mae,diagnostic,0.6938579982673843,0.6938300014690278,2.7996798356411112e-05,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,full,response,validation_std,diagnostic,0.9229823964743179,0.9229823964743179,0.0,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,full,response,validation_iqr,diagnostic,1.5375502327333572,1.5375502327333572,0.0,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,full,response,nrmse_std,diagnostic,0.9994516057371641,0.9993896089284409,6.199680872320812e-05,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,full,response,nrmse_iqr,diagnostic,0.5999649433134125,0.5999277269923643,3.721632104825012e-05,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,full,response,train_mean_baseline_rmse,diagnostic,1.2411261006308119,1.2411261006308119,0.0,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,full,response,rmse_ratio,diagnostic,0.7432574641324015,0.7432113592579168,4.610487448464262e-05,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,full,response,response_skill,diagnostic,0.447568342011472,0.44763687546999964,-6.853345852764203e-05,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,full,response,spearman,diagnostic,0.6153846153846154,0.6153846153846154,0.0,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,full,high_response,auprc,higher,0.9159722222222222,0.8951388888888889,0.02083333333333326,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,full,high_response,prevalence,diagnostic,0.6666666666666666,0.6666666666666666,0.0,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,full,high_response,random_baseline_auprc,diagnostic,0.6666666666666666,0.6666666666666666,0.0,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,full,high_response,normalized_ap,diagnostic,0.7479166666666666,0.6854166666666668,0.06249999999999978,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,full,high_response,auprc_lift,diagnostic,0.24930555555555556,0.2284722222222223,0.02083333333333326,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,full,high_response,auroc,diagnostic,0.8125,0.78125,0.03125,False
leave_one_view_out__fold01__candidate_339,global015_residual_task,full,high_response,balanced_accuracy,diagnostic,0.625,0.625,0.0,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,direct_only,maneuver,macro_f1,higher,1.0,,,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,direct_only,maneuver,support_aware_macro_f1,diagnostic,1.0,,,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,direct_only,maneuver,majority_macro_f1,diagnostic,0.16666666666666666,,,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,direct_only,maneuver,macro_f1_lift,diagnostic,0.8333333333333334,,,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,direct_only,maneuver,recall_low,diagnostic,1.0,,,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,direct_only,maneuver,recall_medium,diagnostic,1.0,,,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,direct_only,maneuver,recall_high,diagnostic,1.0,,,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,direct_only,maneuver,minimum_class_recall,diagnostic,1.0,,,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,direct_only,maneuver,ordinal_mae,diagnostic,0.0,,,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,direct_only,maneuver,score_mae,diagnostic,0.12067198998726543,,,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,direct_only,maneuver,score_spearman,diagnostic,0.9790209790209792,,,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,direct_only,response,rmse,lower,0.9224190162603038,,,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,direct_only,response,mae,diagnostic,0.6938300014690278,,,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,direct_only,response,validation_std,diagnostic,0.9229823964743179,,,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,direct_only,response,validation_iqr,diagnostic,1.5375502327333572,,,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,direct_only,response,nrmse_std,diagnostic,0.9993896089284409,,,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,direct_only,response,nrmse_iqr,diagnostic,0.5999277269923643,,,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,direct_only,response,train_mean_baseline_rmse,diagnostic,1.2411261006308119,,,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,direct_only,response,rmse_ratio,diagnostic,0.7432113592579168,,,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,direct_only,response,response_skill,diagnostic,0.44763687546999964,,,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,direct_only,response,spearman,diagnostic,0.6153846153846154,,,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,direct_only,high_response,auprc,higher,0.8951388888888889,,,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,direct_only,high_response,prevalence,diagnostic,0.6666666666666666,,,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,direct_only,high_response,random_baseline_auprc,diagnostic,0.6666666666666666,,,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,direct_only,high_response,normalized_ap,diagnostic,0.6854166666666668,,,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,direct_only,high_response,auprc_lift,diagnostic,0.2284722222222223,,,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,direct_only,high_response,auroc,diagnostic,0.78125,,,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,direct_only,high_response,balanced_accuracy,diagnostic,0.625,,,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,full,maneuver,macro_f1,higher,1.0,1.0,0.0,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,full,maneuver,support_aware_macro_f1,diagnostic,1.0,1.0,0.0,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,full,maneuver,majority_macro_f1,diagnostic,0.16666666666666666,0.16666666666666666,0.0,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,full,maneuver,macro_f1_lift,diagnostic,0.8333333333333334,0.8333333333333334,0.0,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,full,maneuver,recall_low,diagnostic,1.0,1.0,0.0,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,full,maneuver,recall_medium,diagnostic,1.0,1.0,0.0,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,full,maneuver,recall_high,diagnostic,1.0,1.0,0.0,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,full,maneuver,minimum_class_recall,diagnostic,1.0,1.0,0.0,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,full,maneuver,ordinal_mae,diagnostic,0.0,0.0,0.0,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,full,maneuver,score_mae,diagnostic,0.12076486023264266,0.12067198998726543,9.287024537722732e-05,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,full,maneuver,score_spearman,diagnostic,0.9790209790209792,0.9790209790209792,0.0,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,full,response,rmse,lower,0.9223581891414189,0.9224190162603038,6.0827118884887454e-05,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,full,response,mae,diagnostic,0.6938261420682786,0.6938300014690278,-3.859400749206543e-06,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,full,response,validation_std,diagnostic,0.9229823964743179,0.9229823964743179,0.0,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,full,response,validation_iqr,diagnostic,1.5375502327333572,1.5375502327333572,0.0,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,full,response,nrmse_std,diagnostic,0.9993237061342845,0.9993896089284409,-6.590279415641387e-05,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,full,response,nrmse_iqr,diagnostic,0.599888165931145,0.5999277269923643,-3.9561061219273164e-05,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,full,response,train_mean_baseline_rmse,diagnostic,1.2411261006308119,1.2411261006308119,0.0,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,full,response,rmse_ratio,diagnostic,0.7431623496376583,0.7432113592579168,-4.9009620258555486e-05,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,full,response,response_skill,diagnostic,0.4477097220810349,0.44763687546999964,7.284661103523771e-05,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,full,response,spearman,diagnostic,0.6153846153846154,0.6153846153846154,0.0,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,full,high_response,auprc,higher,0.9159722222222222,0.8951388888888889,0.02083333333333326,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,full,high_response,prevalence,diagnostic,0.6666666666666666,0.6666666666666666,0.0,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,full,high_response,random_baseline_auprc,diagnostic,0.6666666666666666,0.6666666666666666,0.0,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,full,high_response,normalized_ap,diagnostic,0.7479166666666666,0.6854166666666668,0.06249999999999978,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,full,high_response,auprc_lift,diagnostic,0.24930555555555556,0.2284722222222223,0.02083333333333326,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,full,high_response,auroc,diagnostic,0.8125,0.78125,0.03125,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task,full,high_response,balanced_accuracy,diagnostic,0.625,0.625,0.0,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,direct_only,maneuver,macro_f1,higher,1.0,,,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,direct_only,maneuver,support_aware_macro_f1,diagnostic,1.0,,,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,direct_only,maneuver,majority_macro_f1,diagnostic,0.16666666666666666,,,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,direct_only,maneuver,macro_f1_lift,diagnostic,0.8333333333333334,,,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,direct_only,maneuver,recall_low,diagnostic,1.0,,,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,direct_only,maneuver,recall_medium,diagnostic,1.0,,,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,direct_only,maneuver,recall_high,diagnostic,1.0,,,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,direct_only,maneuver,minimum_class_recall,diagnostic,1.0,,,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,direct_only,maneuver,ordinal_mae,diagnostic,0.0,,,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,direct_only,maneuver,score_mae,diagnostic,0.12067198998726543,,,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,direct_only,maneuver,score_spearman,diagnostic,0.9790209790209792,,,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,direct_only,response,rmse,lower,0.9224190162603038,,,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,direct_only,response,mae,diagnostic,0.6938300014690278,,,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,direct_only,response,validation_std,diagnostic,0.9229823964743179,,,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,direct_only,response,validation_iqr,diagnostic,1.5375502327333572,,,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,direct_only,response,nrmse_std,diagnostic,0.9993896089284409,,,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,direct_only,response,nrmse_iqr,diagnostic,0.5999277269923643,,,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,direct_only,response,train_mean_baseline_rmse,diagnostic,1.2411261006308119,,,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,direct_only,response,rmse_ratio,diagnostic,0.7432113592579168,,,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,direct_only,response,response_skill,diagnostic,0.44763687546999964,,,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,direct_only,response,spearman,diagnostic,0.6153846153846154,,,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,direct_only,high_response,auprc,higher,0.8951388888888889,,,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,direct_only,high_response,prevalence,diagnostic,0.6666666666666666,,,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,direct_only,high_response,random_baseline_auprc,diagnostic,0.6666666666666666,,,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,direct_only,high_response,normalized_ap,diagnostic,0.6854166666666668,,,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,direct_only,high_response,auprc_lift,diagnostic,0.2284722222222223,,,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,direct_only,high_response,auroc,diagnostic,0.78125,,,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,direct_only,high_response,balanced_accuracy,diagnostic,0.625,,,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,full,maneuver,macro_f1,higher,1.0,1.0,0.0,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,full,maneuver,support_aware_macro_f1,diagnostic,1.0,1.0,0.0,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,full,maneuver,majority_macro_f1,diagnostic,0.16666666666666666,0.16666666666666666,0.0,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,full,maneuver,macro_f1_lift,diagnostic,0.8333333333333334,0.8333333333333334,0.0,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,full,maneuver,recall_low,diagnostic,1.0,1.0,0.0,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,full,maneuver,recall_medium,diagnostic,1.0,1.0,0.0,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,full,maneuver,recall_high,diagnostic,1.0,1.0,0.0,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,full,maneuver,minimum_class_recall,diagnostic,1.0,1.0,0.0,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,full,maneuver,ordinal_mae,diagnostic,0.0,0.0,0.0,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,full,maneuver,score_mae,diagnostic,0.12058725919074949,0.12067198998726543,-8.473079651594162e-05,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,full,maneuver,score_spearman,diagnostic,0.9790209790209792,0.9790209790209792,0.0,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,full,response,rmse,lower,0.9224167258558258,0.9224190162603038,2.290404477967023e-06,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,full,response,mae,diagnostic,0.6938459779973546,0.6938300014690278,1.5976528326744344e-05,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,full,response,validation_std,diagnostic,0.9229823964743179,0.9229823964743179,0.0,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,full,response,validation_iqr,diagnostic,1.5375502327333572,1.5375502327333572,0.0,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,full,response,nrmse_std,diagnostic,0.9993871274028054,0.9993896089284409,-2.481525635422699e-06,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,full,response,nrmse_iqr,diagnostic,0.5999262373470642,0.5999277269923643,-1.4896453001123078e-06,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,full,response,train_mean_baseline_rmse,diagnostic,1.2411261006308119,1.2411261006308119,0.0,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,full,response,rmse_ratio,diagnostic,0.7432095138334456,0.7432113592579168,-1.8454244712362566e-06,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,full,response,response_skill,diagnostic,0.44763961854745327,0.44763687546999964,2.7430774536263414e-06,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,full,response,spearman,diagnostic,0.6153846153846154,0.6153846153846154,0.0,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,full,high_response,auprc,higher,0.9159722222222222,0.8951388888888889,0.02083333333333326,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,full,high_response,prevalence,diagnostic,0.6666666666666666,0.6666666666666666,0.0,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,full,high_response,random_baseline_auprc,diagnostic,0.6666666666666666,0.6666666666666666,0.0,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,full,high_response,normalized_ap,diagnostic,0.7479166666666666,0.6854166666666668,0.06249999999999978,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,full,high_response,auprc_lift,diagnostic,0.24930555555555556,0.2284722222222223,0.02083333333333326,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,full,high_response,auroc,diagnostic,0.8125,0.78125,0.03125,False
leave_one_view_out__fold01__candidate_339,conditional025_residual_task,full,high_response,balanced_accuracy,diagnostic,0.625,0.625,0.0,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task_distill,direct_only,maneuver,macro_f1,higher,1.0,,,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task_distill,direct_only,maneuver,support_aware_macro_f1,diagnostic,1.0,,,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task_distill,direct_only,maneuver,majority_macro_f1,diagnostic,0.16666666666666666,,,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task_distill,direct_only,maneuver,macro_f1_lift,diagnostic,0.8333333333333334,,,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task_distill,direct_only,maneuver,recall_low,diagnostic,1.0,,,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task_distill,direct_only,maneuver,recall_medium,diagnostic,1.0,,,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task_distill,direct_only,maneuver,recall_high,diagnostic,1.0,,,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task_distill,direct_only,maneuver,minimum_class_recall,diagnostic,1.0,,,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task_distill,direct_only,maneuver,ordinal_mae,diagnostic,0.0,,,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task_distill,direct_only,maneuver,score_mae,diagnostic,0.12067198998726543,,,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task_distill,direct_only,maneuver,score_spearman,diagnostic,0.9790209790209792,,,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task_distill,direct_only,response,rmse,lower,0.9224190162603038,,,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task_distill,direct_only,response,mae,diagnostic,0.6938300014690278,,,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task_distill,direct_only,response,validation_std,diagnostic,0.9229823964743179,,,False
leave_one_view_out__fold01__candidate_339,conditional015_residual_task_distill,direct_only,response,validation_iqr,diagnostic,1.5375502327333572,,,False
