split_id,candidate_id,best_epoch,epoch_count,safety_passed,outer_test_opened,epoch,gate_released,train_maneuver_loss,train_score_loss,train_response_loss,train_risk_loss,train_distillation_loss,train_trust_region_loss,train_gate_regularization,train_total_loss,gradient_norm_before_clip,gradient_cosine_maneuver_response,gradient_cosine_maneuver_high_response,gradient_cosine_response_high_response,validation_selection_score,validation_safe,validation_corrected_sample_fraction,validation_median_contribution_ratio,validation_maneuver_macro_f1,validation_response_rmse,validation_response_skill,validation_high_response_auprc,validation_high_response_normalized_ap,maneuver_checkpoint_improved,response_checkpoint_improved,high_response_checkpoint_improved,improved
leave_one_view_out__fold01__candidate_327,global015_residual_task,48,60,True,False,55,True,0.0823361948132515,0.08145763725042343,0.02665642276406288,0.31681740283966064,1.8208861351013184,24.563039779663086,0.1570371389389038,1.6704105138778687,1.033991813659668,,,,2.0620957935300748,False,1.0,0.6073151230812073,0.5555555555555555,0.9788795749786802,-0.021127412288457714,0.7976190476190477,0.39285714285714307,False,False,False,False
leave_one_view_out__fold01__candidate_327,global015_residual_task,48,60,True,False,56,True,0.2746940851211548,0.06008529290556908,0.04816557839512825,0.3066936135292053,1.6544418334960938,23.117698669433594,0.15705549716949463,1.7976123094558716,2.090233564376831,,,,2.0611983518495585,False,1.0,0.5908389091491699,0.5555555555555555,0.9780102232238003,-0.019314472811658323,0.7976190476190477,0.39285714285714307,False,False,False,False
leave_one_view_out__fold01__candidate_327,global015_residual_task,48,60,True,False,57,True,0.16125714778900146,0.0760861188173294,0.019992243498563766,0.20969203114509583,1.6548590660095215,26.401601791381836,0.15706497430801392,1.7263959646224976,1.2604771852493286,,,,2.0570712900694295,False,1.0,0.5746355056762695,0.5555555555555555,0.9740123384821523,-0.01099805109392804,0.7976190476190477,0.39285714285714307,False,False,False,False
leave_one_view_out__fold01__candidate_327,global015_residual_task,48,60,True,False,58,True,0.11264347285032272,0.0384029857814312,0.03872333839535713,0.1925709992647171,1.5876551866531372,27.782115936279297,0.15705552697181702,1.7408812046051025,1.6235045194625854,,,,2.052819776777116,False,1.0,0.554132878780365,0.5555555555555555,0.9698938975607954,-0.002466469374723168,0.7976190476190477,0.39285714285714307,False,False,False,False
leave_one_view_out__fold01__candidate_327,global015_residual_task,48,60,True,False,59,True,0.1664300560951233,0.07473645359277725,0.11598727852106094,0.2972395718097687,1.3276147842407227,22.242088317871094,0.15699148178100586,1.706865668296814,1.437686800956726,,,,2.0485757088555445,False,1.0,0.5403300523757935,0.5555555555555555,0.9657826689700668,0.006014115772732587,0.7976190476190477,0.39285714285714307,False,False,False,False
leave_one_view_out__fold01__candidate_327,global015_residual_task,48,60,True,False,60,True,0.16687412559986115,0.0757179707288742,0.024999694898724556,0.21725128591060638,1.6698098182678223,25.74777603149414,0.15696895122528076,1.711814522743225,1.2965446710586548,,,,1.9589803075274743,False,1.0,0.5373634099960327,0.6412698412698412,0.9620230322794734,0.013737907262746485,0.7976190476190477,0.39285714285714307,False,False,False,False
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,1,False,4.077021598815918,0.8985294103622437,1.1990306377410889,3.1183955669403076,1.6020125150680542,0.0,0.15000000596046448,8.574153900146484,0.1967269480228424,,,,1.9153990301031882,True,0.0,0.0011386341648176312,0.8222222222222223,1.1383399557713523,-0.3809099576668411,0.8125,0.43750000000000006,False,False,False,False
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,2,False,4.06931209564209,0.894941508769989,1.1941108703613281,3.116527557373047,1.5953090190887451,0.0,0.15000000596046448,8.558938980102539,0.4358099699020386,,,,1.9158905371360766,True,0.02083333395421505,0.002995965536683798,0.8222222222222223,1.1388160786335437,-0.38206535996603286,0.8125,0.43750000000000006,False,False,False,False
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,3,False,4.043456554412842,0.8753575682640076,1.1813006401062012,3.104536771774292,1.579037070274353,0.0,0.15000000596046448,8.504365921020508,0.6163666248321533,,,,1.9162256980358126,True,0.3333333432674408,0.006726160179823637,0.8222222222222223,1.1391407489967313,-0.3828535111591975,0.8125,0.43750000000000006,False,False,False,False
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,4,False,4.009644031524658,0.8513562083244324,1.1626931428909302,3.0854413509368896,1.5586578845977783,0.0,0.15000000596046448,8.42805004119873,0.852425217628479,,,,1.916551885401307,True,0.5208333730697632,0.011797764338552952,0.8222222222222223,1.1394567266973092,-0.38362077626553015,0.8125,0.43750000000000006,False,False,False,False
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,5,False,3.9504122734069824,0.8167014122009277,1.1380012035369873,3.0626542568206787,1.529717206954956,0.0,0.15000000596046448,8.314408302307129,1.0795403718948364,,,,1.9169721181408863,True,0.6875,0.018760206177830696,0.8222222222222223,1.1398638061516548,-0.3846095706425712,0.8125,0.43750000000000006,False,False,False,False
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,6,False,3.877671241760254,0.7709062695503235,1.1067733764648438,3.029550552368164,1.4987815618515015,0.0016122437082231045,0.15000000596046448,8.168257713317871,1.3037790060043335,,,,1.9171289179710858,True,0.7916666865348816,0.026400867849588394,0.8222222222222223,1.140015698146988,-0.38497860617428925,0.8125,0.43750000000000006,False,False,False,False
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,7,False,3.7808923721313477,0.7063159346580505,1.0792648792266846,2.9819843769073486,1.469984769821167,0.029427919536828995,0.15000000596046448,7.98487663269043,1.512213945388794,,,,1.9167207966927666,True,0.7916666865348816,0.03433028981089592,0.8222222222222223,1.1396203510651515,-0.38401817675381333,0.8125,0.43750000000000006,False,False,False,False
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,8,False,3.69759202003479,0.6661839485168457,1.0189398527145386,2.9352903366088867,1.4521591663360596,0.12745481729507446,0.15000000596046448,7.791431903839111,1.6140811443328857,,,,1.8351214496426023,True,0.8333333730697632,0.04783366993069649,0.903030303030303,1.138853851457358,-0.38215704356287405,0.8125,0.43750000000000006,True,False,False,True
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,9,True,3.550414562225342,0.5902912020683289,0.9829054474830627,2.880378007888794,1.4279234409332275,0.3648381531238556,0.15000000596046448,7.5501484870910645,7.187078952789307,,,,1.8348792248769317,True,0.875,0.07071100175380707,0.903030303030303,1.1386192083271327,-0.3815875582951087,0.8125,0.43750000000000006,False,False,False,True
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,10,True,3.1748201847076416,0.4378635883331299,0.895050048828125,2.6478214263916016,1.5860487222671509,2.1361098289489746,0.20037508010864258,6.9122700691223145,9.825605392456055,,,,1.692360478533328,True,0.8958333730697632,0.08833450824022293,1.0,1.1334168263476847,-0.36899137843574414,0.8258928571428572,0.4776785714285717,True,True,True,True
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,11,True,2.5813417434692383,0.4234592914581299,0.806412398815155,2.3718080520629883,1.9698920249938965,5.1274871826171875,0.23463982343673706,6.100862979888916,6.756453037261963,,,,1.7700428999268374,True,0.8958333730697632,0.114749975502491,0.9153439153439153,1.126661438753277,-0.35272109373804916,0.8258928571428572,0.4776785714285717,False,True,False,False
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,12,True,2.214385986328125,0.4030976891517639,0.6688767075538635,2.0958003997802734,2.1974778175354004,8.96662712097168,0.2614201605319977,5.508275508880615,7.065889835357666,,,,2.0382602278220605,False,0.9375,0.1392650604248047,0.6412698412698412,1.1209880087365836,-0.3391318376952419,0.8258928571428572,0.4776785714285717,False,True,False,False
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,13,True,2.0070276260375977,0.32500916719436646,0.5330809950828552,1.9821254014968872,2.6594715118408203,12.636154174804688,0.2869344651699066,5.219330787658691,5.792288780212402,,,,2.072439857350523,False,0.9583333730697632,0.1698107272386551,0.6412698412698412,1.1151768337248715,-0.3252837701975897,0.8125,0.43750000000000006,False,True,False,False
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,14,True,1.737268090248108,0.31501513719558716,0.49164021015167236,1.8530768156051636,2.5594115257263184,13.208724975585938,0.2954353094100952,4.80571985244751,10.504554748535156,,,,2.062473332508939,False,0.9583333730697632,0.2045939713716507,0.6412698412698412,1.1055222611223319,-0.30243598169666264,0.8125,0.43750000000000006,False,True,False,False
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,15,True,1.3845847845077515,0.2321099042892456,0.4504610598087311,1.5512653589248657,2.019775867462158,14.984070777893066,0.2989389896392822,4.1822357177734375,3.640582323074341,,,,2.094818302774064,False,0.9375,0.2545895278453827,0.6412698412698412,1.0936092981180667,-0.2745174608160901,0.7976190476190477,0.39285714285714307,False,True,False,False
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,16,True,1.2826794385910034,0.27480316162109375,0.4849470555782318,1.3896617889404297,2.246842384338379,16.546138763427734,0.3013278841972351,4.039856910705566,5.949894428253174,,,,2.0793485020345415,False,0.9791666865348816,0.27541086077690125,0.6412698412698412,1.0786237021595455,-0.2398276582826453,0.7976190476190477,0.39285714285714307,False,True,False,False
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,17,True,0.9248083829879761,0.18242186307907104,0.5805922746658325,1.219702959060669,2.1282191276550293,17.480867385864258,0.30287206172943115,3.635934352874756,8.98709487915039,,,,2.0627082562349814,False,0.9791666865348816,0.31842854619026184,0.6412698412698412,1.0625042960727171,-0.20304754449989026,0.7976190476190477,0.39285714285714307,False,True,False,False
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,18,True,0.7932608127593994,0.2830294966697693,0.4952247142791748,1.131118893623352,2.2227542400360107,21.385669708251953,0.308098703622818,3.5458016395568848,7.995340347290039,,,,2.1312784662066484,False,0.9791666865348816,0.32557952404022217,0.5555555555555555,1.0458968299206295,-0.16573301095708137,0.7976190476190477,0.39285714285714307,False,True,False,False
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,19,True,0.7529342770576477,0.2264375388622284,0.4410845935344696,0.9888386130332947,2.1919479370117188,23.974763870239258,0.3101543188095093,3.4271934032440186,5.904386520385742,,,,2.1116619496252467,False,0.9791666865348816,0.3636694550514221,0.5555555555555555,1.0268943103308659,-0.12375825941277241,0.7976190476190477,0.39285714285714307,False,True,False,False
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,20,True,0.5611772537231445,0.3500591218471527,0.34157794713974,0.7760465741157532,2.0732421875,24.819400787353516,0.3099243640899658,2.99009370803833,3.665184736251831,,,,2.089178616842573,False,0.9791666865348816,0.3752858638763428,0.5555555555555555,1.0051147058902397,-0.07659573749316473,0.7976190476190477,0.39285714285714307,False,True,False,False
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,21,True,0.33676427602767944,0.3556256890296936,0.3086826503276825,0.6574475169181824,2.07391357421875,26.708702087402344,0.31631824374198914,2.709771156311035,5.170322895050049,,,,2.0687370481203518,False,0.9791666865348816,0.39227116107940674,0.5555555555555555,0.9853129582926166,-0.03459360687224833,0.7976190476190477,0.39285714285714307,False,True,False,False
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,22,True,0.3181038498878479,0.3653412163257599,0.2761109471321106,0.49379003047943115,2.428450345993042,28.919771194458008,0.322426974773407,2.607383966445923,3.2897019386291504,,,,2.0566388163504605,False,0.9791666865348816,0.35801801085472107,0.5555555555555555,0.9735934011910865,-0.010128547327721282,0.7976190476190477,0.39285714285714307,False,True,False,False
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,23,True,0.4486543834209442,0.34579741954803467,0.13306273519992828,0.4935414493083954,2.233128547668457,27.35218048095703,0.3348044753074646,2.512361764907837,3.2392213344573975,,,,2.0594194533396193,False,0.9791666865348816,0.3395286798477173,0.5555555555555555,0.9762870042392753,-0.01572564610570759,0.7976190476190477,0.39285714285714307,False,False,False,False
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,24,True,0.5544176697731018,0.2573562562465668,0.1535266935825348,0.4822695851325989,2.3708271980285645,26.24795913696289,0.33916863799095154,2.554422378540039,5.67585563659668,,,,2.187650609292402,False,0.9791666865348816,0.3643779754638672,0.5555555555555555,0.9794170250070067,-0.022249012187579353,0.755952380952381,0.2678571428571432,False,False,False,False
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,25,True,0.18583300709724426,0.2089041918516159,0.22757017612457275,0.27282050251960754,2.41494083404541,32.23622131347656,0.3438449501991272,2.3401594161987305,4.767780303955078,,,,2.190211133156929,False,0.9791666865348816,0.36256644129753113,0.5555555555555555,0.9818974044716187,-0.027433271925893177,0.755952380952381,0.2678571428571432,False,False,False,False
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,26,True,0.2691478431224823,0.15278379619121552,0.1226031631231308,0.4065963923931122,2.3297808170318604,27.240930557250977,0.35000020265579224,2.191300868988037,3.8089046478271484,,,,2.188105008164007,False,0.9791666865348816,0.34287646412849426,0.5555555555555555,0.9798572011934059,-0.023168070718198486,0.755952380952381,0.2678571428571432,False,False,False,False
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,27,True,0.4587591290473938,0.08494071662425995,0.07720694690942764,0.24372203648090363,2.1110360622406006,28.296337127685547,0.34984201192855835,2.2118427753448486,3.4849164485931396,,,,2.181725373245339,False,0.9583333730697632,0.3114556074142456,0.5555555555555555,0.9736772488550556,-0.01030254309643941,0.755952380952381,0.2678571428571432,False,False,False,False
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,28,True,0.3108099699020386,0.10218989849090576,0.10597866773605347,0.13462448120117188,2.4789514541625977,34.65290069580078,0.3468875288963318,2.3048431873321533,5.07775354385376,,,,2.0487567837987015,False,0.9791666865348816,0.28803664445877075,0.5555555555555555,0.965958076267294,0.005653023746248986,0.7976190476190477,0.39285714285714307,False,True,False,False
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,29,True,0.2161557525396347,0.12087100744247437,0.09935440123081207,0.1567462980747223,2.130913734436035,32.66925048828125,0.34445786476135254,2.1302378177642822,3.9615964889526367,,,,2.041362599060488,False,1.0,0.2751881182193756,0.5555555555555555,0.9587953295199204,0.020344860511866236,0.7976190476190477,0.39285714285714307,False,True,False,False
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,30,True,0.15499113500118256,0.24903060495853424,0.13261061906814575,0.26597362756729126,1.9212822914123535,26.70873260498047,0.33588993549346924,1.9391541481018066,2.5003952980041504,,,,2.0357125107163423,False,1.0,0.25213244557380676,0.5555555555555555,0.9533220889474681,0.031497572756721826,0.7976190476190477,0.39285714285714307,False,True,False,False
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,31,True,0.20587247610092163,0.30470430850982666,0.16438822448253632,0.2544873356819153,1.7533968687057495,25.761140823364258,0.336348295211792,1.974082350730896,2.5699663162231445,,,,2.0331823862821707,False,1.0,0.237787663936615,0.5555555555555555,0.9508711574110065,0.03647108970287205,0.7976190476190477,0.39285714285714307,False,True,False,False
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,32,True,0.2378775030374527,0.2420724481344223,0.1818544864654541,0.5517865419387817,1.7083327770233154,20.424381256103516,0.3389136791229248,2.0414910316467285,4.0648040771484375,,,,2.033584253918524,False,1.0,0.2398071587085724,0.5555555555555555,0.9512604465898777,0.035681985612190825,0.7976190476190477,0.39285714285714307,False,False,False,False
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,33,True,0.1971118003129959,0.18623419106006622,0.16531962156295776,0.40771740674972534,2.171410322189331,22.621517181396484,0.3418521285057068,1.9388134479522705,3.330233573913574,,,,2.0376192408001996,False,0.9583333730697632,0.26808637380599976,0.5555555555555555,0.9551691383775002,0.02774101485205116,0.7976190476190477,0.39285714285714307,False,False,False,False
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,34,True,0.21609748899936676,0.1406930387020111,0.09907896816730499,0.45528554916381836,1.9369604587554932,23.208297729492188,0.3479713499546051,1.959363579750061,4.907618045806885,,,,2.0431313925871217,False,0.9791666865348816,0.30074208974838257,0.5555555555555555,0.9605087598071298,0.01684031560333965,0.7976190476190477,0.39285714285714307,False,False,False,False
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,35,True,0.21579641103744507,0.07599686831235886,0.133332759141922,0.5021944046020508,1.4795422554016113,21.098819732666016,0.3559901714324951,1.9218199253082275,3.9798150062561035,,,,2.0446986343929265,False,0.9791666865348816,0.31014615297317505,0.5555555555555555,0.9620269469426038,0.013729880653035154,0.7976190476190477,0.39285714285714307,False,False,False,False
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,36,True,0.13074275851249695,0.04463711008429527,0.08368052542209625,0.2928970456123352,1.8571840524673462,25.836315155029297,0.360446572303772,1.8084239959716797,2.804741144180298,,,,1.9594469142927953,False,0.9791666865348816,0.3055509328842163,0.6412698412698412,0.9624750342525015,0.012810908378921515,0.7976190476190477,0.39285714285714307,False,False,False,False
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,37,True,0.10641419887542725,0.0869680643081665,0.17262543737888336,0.39586231112480164,1.8389430046081543,22.448013305664062,0.35768526792526245,1.8150538206100464,2.7183074951171875,,,,1.961733206929001,False,1.0,0.30180633068084717,0.6412698412698412,0.9646897659265551,0.008262479869936556,0.7976190476190477,0.39285714285714307,False,False,False,False
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,38,True,0.12327919900417328,0.22078871726989746,0.11838598549365997,0.30128881335258484,1.5479037761688232,22.822742462158203,0.3572743237018585,1.728606104850769,1.6542553901672363,,,,1.9616749804417064,False,1.0,0.30386051535606384,0.6412698412698412,0.96463336192838,0.008378447361136243,0.7976190476190477,0.39285714285714307,False,False,False,False
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,39,True,0.1684553325176239,0.13245555758476257,0.18384791910648346,0.40311479568481445,1.47248113155365,20.803022384643555,0.36122608184814453,1.8224215507507324,2.6024556159973145,,,,1.9570473836998017,False,1.0,0.30203866958618164,0.6412698412698412,0.9601506089698381,0.01757337256317093,0.7976190476190477,0.39285714285714307,False,False,False,False
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,40,True,0.35562530159950256,0.17018696665763855,0.09518889337778091,0.21134792268276215,1.210463285446167,23.994060516357422,0.364205539226532,1.8962668180465698,3.15545654296875,,,,1.9533938354228748,False,1.0,0.3051258325576782,0.6412698412698412,0.9566114167581956,0.024802630955574667,0.7976190476190477,0.39285714285714307,False,False,False,False
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,41,True,0.1555289328098297,0.1435273289680481,0.08194732666015625,0.33951759338378906,1.3344777822494507,22.695938110351562,0.36649858951568604,1.7408627271652222,3.6826953887939453,,,,2.0367187013473496,False,1.0,0.31077441573143005,0.5555555555555555,0.9542967858105634,0.029516125206808463,0.7976190476190477,0.39285714285714307,False,False,False,False
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,42,True,0.21178476512432098,0.16400916874408722,0.08226781338453293,0.2755737602710724,1.6724519729614258,23.96720314025879,0.36849427223205566,1.8011568784713745,3.5321061611175537,,,,2.034497212338484,False,0.9791666865348816,0.30785462260246277,0.5555555555555555,0.9521448294102395,0.03388810734710235,0.7976190476190477,0.39285714285714307,False,False,False,False
leave_one_view_out__fold01__candidate_327,conditional015_residual_task,31,43,True,False,43,True,0.07965127378702164,0.07865046709775925,0.10185466706752777,0.31467825174331665,1.6380776166915894,23.575939178466797,0.37274467945098877,1.6910840272903442,2.104917287826538,,,,2.034314152790465,False,0.9791666865348816,0.3025185465812683,0.5555555555555555,0.9519674996262846,0.03424793592431541,0.7976190476190477,0.39285714285714307,False,False,False,False
leave_one_view_out__fold01__candidate_327,conditional025_residual_task,40,52,True,False,1,False,4.077260494232178,0.8985438942909241,1.1987580060958862,3.118100643157959,1.6019550561904907,0.0,0.25,8.573827743530273,0.3233242332935333,,,,1.9152921814741615,True,0.0,0.0010227174498140812,0.8222222222222223,1.1382364515045371,-0.3806588488939677,0.8125,0.43750000000000006,False,False,False,False
leave_one_view_out__fold01__candidate_327,conditional025_residual_task,40,52,True,False,2,False,4.068795680999756,0.8897829055786133,1.1904504299163818,3.1116714477539062,1.5942703485488892,0.0,0.25,8.548873901367188,0.7268737554550171,,,,1.91588791447275,True,0.2916666865348816,0.005854567512869835,0.8222222222222223,1.1388135380595827,-0.38205919349997197,0.8125,0.43750000000000006,False,False,False,False
leave_one_view_out__fold01__candidate_327,conditional025_residual_task,40,52,True,False,3,False,4.034355163574219,0.8557805418968201,1.1697877645492554,3.0895776748657227,1.5693542957305908,0.0,0.25,8.464876174926758,1.0143243074417114,,,,1.9158783395502654,True,0.5833333730697632,0.012785209342837334,0.8222222222222223,1.1388042628321826,-0.3820366808397886,0.8125,0.43750000000000006,False,False,False,False
leave_one_view_out__fold01__candidate_327,conditional025_residual_task,40,52,True,False,4,False,3.989027738571167,0.8108269572257996,1.1476805210113525,3.0523781776428223,1.5407456159591675,0.0,0.25,8.351251602172852,1.349726676940918,,,,1.9154968787237516,True,0.6458333730697632,0.02040853537619114,0.8222222222222223,1.138434741729979,-0.3811399352282627,0.8125,0.43750000000000006,False,False,False,False
leave_one_view_out__fold01__candidate_327,conditional025_residual_task,40,52,True,False,5,False,3.9038712978363037,0.7497616410255432,1.0970232486724854,3.011521100997925,1.4970459938049316,0.00944588053971529,0.25,8.162839889526367,1.7804359197616577,,,,1.9148602021392174,True,0.7083333730697632,0.03072453662753105,0.8222222222222223,1.1378179931232757,-0.37964387161879753,0.8125,0.43750000000000006,False,False,False,False
leave_one_view_out__fold01__candidate_327,conditional025_residual_task,40,52,True,False,6,False,3.7888810634613037,0.6703110337257385,1.0589890480041504,2.963219404220581,1.4714237451553345,0.07276832312345505,0.25,7.948790550231934,2.0475778579711914,,,,1.9135866103839199,True,0.8125,0.04605377838015556,0.8222222222222223,1.1365842647913886,-0.3766536166715877,0.8125,0.43750000000000006,False,True,False,True
leave_one_view_out__fold01__candidate_327,conditional025_residual_task,40,52,True,False,7,False,3.670318365097046,0.5948702096939087,0.9945475459098816,2.8789751529693604,1.4379795789718628,0.3046506643295288,0.25,7.6780476570129395,2.2230947017669678,,,,1.790421973444841,True,0.9166666865348816,0.06033169850707054,0.903030303030303,1.1344744510126616,-0.37154746291167506,0.8258928571428572,0.4776785714285717,True,True,True,True
leave_one_view_out__fold01__candidate_327,conditional025_residual_task,40,52,True,False,8,False,3.5386786460876465,0.546691358089447,0.954710066318512,2.822066068649292,1.4138931035995483,0.5881102085113525,0.25,7.454198837280273,2.3737192153930664,,,,1.7857855615684053,True,0.9375,0.07181622087955475,0.903030303030303,1.1299831588333096,-0.3607092692826015,0.8258928571428572,0.4776785714285717,False,True,False,True
leave_one_view_out__fold01__candidate_327,conditional025_residual_task,40,52,True,False,9,True,3.3386905193328857,0.48011475801467896,0.8880224227905273,2.7782044410705566,1.4236594438552856,0.9884757995605469,0.25,7.150613784790039,6.234591007232666,,,,1.7778203619662456,True,0.9583333730697632,0.09801439195871353,0.903030303030303,1.1222672699878906,-0.34218999165177144,0.8258928571428572,0.4776785714285717,False,True,False,True
leave_one_view_out__fold01__candidate_327,conditional025_residual_task,40,52,True,False,10,True,3.019717216491699,0.4795974791049957,0.7436321377754211,2.565460443496704,1.5076706409454346,2.490125894546509,0.28381985425949097,6.5495195388793945,6.235952377319336,,,,1.6686252075000725,True,1.0,0.11404239386320114,1.0,1.1104244693251644,-0.3140123535860899,0.8258928571428572,0.4776785714285717,True,True,False,True
leave_one_view_out__fold01__candidate_327,conditional025_residual_task,40,52,True,False,11,True,2.5429434776306152,0.42929285764694214,0.662451982498169,2.3429040908813477,1.636535882949829,4.676901817321777,0.31424587965011597,5.868317604064941,5.166083812713623,,,,1.750608716600048,True,1.0,0.1492902934551239,0.903030303030303,1.0959073491530613,-0.27987949183936256,0.8258928571428572,0.4776785714285717,False,True,False,False
leave_one_view_out__fold01__candidate_327,conditional025_residual_task,40,52,True,False,12,True,2.172982931137085,0.2747400104999542,0.6387900710105896,2.072614908218384,1.7603665590286255,7.921440601348877,0.3438732326030731,5.335751533508301,3.793062686920166,,,,1.967872589352131,False,1.0,0.18211622536182404,0.7090909090909091,1.0795807896555083,-0.2420288893618996,0.8125,0.43750000000000006,False,True,False,False
leave_one_view_out__fold01__candidate_327,conditional025_residual_task,40,52,True,False,13,True,1.9964982271194458,0.24105529487133026,0.4390774071216583,1.9245139360427856,2.151214361190796,10.766664505004883,0.35761791467666626,4.946991443634033,4.028347015380859,,,,2.0167259598953713,False,0.9791666865348816,0.2332337349653244,0.6412698412698412,1.0612067813243686,-0.20011105037061117,0.8125,0.43750000000000006,False,True,False,False
leave_one_view_out__fold01__candidate_327,conditional025_residual_task,40,52,True,False,14,True,1.765071988105774,0.1837189495563507,0.3601904511451721,1.7520023584365845,2.1238481998443604,13.981274604797363,0.36776068806648254,4.613440036773682,3.8911292552948,,,,2.03471238092411,False,0.9791666865348816,0.3033686876296997,0.6412698412698412,1.0353846916913876,-0.14241758828282536,0.7976190476190477,0.39285714285714307,False,True,False,False
leave_one_view_out__fold01__candidate_327,conditional025_residual_task,40,52,True,False,15,True,1.5473917722702026,0.2662395238876343,0.31596848368644714,1.7097370624542236,2.2124876976013184,13.36949348449707,0.368194043636322,4.295187950134277,3.6092529296875,,,,2.0078181848642473,False,0.9791666865348816,0.3390021026134491,0.6412698412698412,1.009332283999239,-0.08564973518416585,0.7976190476190477,0.39285714285714307,False,True,False,False
leave_one_view_out__fold01__candidate_327,conditional025_residual_task,40,52,True,False,16,True,1.2017078399658203,0.2129831314086914,0.28193381428718567,1.4330931901931763,2.322507381439209,16.423555374145508,0.37338992953300476,3.7808825969696045,3.7088656425476074,,,,1.983080703903403,False,0.9583333730697632,0.4115559756755829,0.6412698412698412,0.9853690862210202,-0.0347114805881259,0.7976190476190477,0.39285714285714307,False,True,False,False
leave_one_view_out__fold01__candidate_327,conditional025_residual_task,40,52,True,False,17,True,0.9385550022125244,0.20609867572784424,0.24934998154640198,1.310546636581421,2.294760227203369,17.874589920043945,0.3813910484313965,3.4337823390960693,3.843295097351074,,,,2.0475941494488046,False,0.9583333730697632,0.4493754506111145,0.5555555555555555,0.9648318323738909,0.007970359012992811,0.7976190476190477,0.39285714285714307,False,True,False,False
leave_one_view_out__fold01__candidate_327,conditional025_residual_task,40,52,True,False,18,True,0.7050186991691589,0.24365252256393433,0.19971129298210144,1.1339751482009888,2.1802127361297607,19.155033111572266,0.3834402561187744,3.0455708503723145,3.3462610244750977,,,,2.0378747213837887,False,0.9791666865348816,0.4411471486091614,0.5555555555555555,0.9554166224185281,0.027237125551187402,0.7976190476190477,0.39285714285714307,False,True,False,False
leave_one_view_out__fold01__candidate_327,conditional025_residual_task,40,52,True,False,19,True,0.7205311059951782,0.11700393259525299,0.15578338503837585,1.0549190044403076,1.6922447681427002,19.286773681640625,0.39108017086982727,2.9193639755249023,3.7377448081970215,,,,2.037751096307508,False,1.0,0.4093039035797119,0.5555555555555555,0.9552968668072775,0.02748096998304206,0.7976190476190477,0.39285714285714307,False,True,False,False
