stage,dataset_id,variant_id,seed,track,evaluation_group,split_group,sample_count,macro_f1,balanced_accuracy,rmse,mae
confirm,uab_workload_dataset,p37_public_context_adapter_only_cap2x_do0p2,42,objective,heat_the_chair,subject_08,241,0.34337888147085127,0.5183823529411765,,
confirm,uab_workload_dataset,p37_public_context_adapter_only_cap2x_do0p2,42,objective,heat_the_chair,subject_12,331,0.5010551703346398,0.5012779319409961,,
confirm,uab_workload_dataset,p37_public_context_adapter_only_cap2x_do0p2,42,objective,heat_the_chair,subject_16,313,0.35891615461886683,0.49691736077086396,,
confirm,uab_workload_dataset,p37_public_context_adapter_only_cap2x_do0p2,42,objective,heat_the_chair,subject_17,215,0.437984496124031,0.5213178294573644,,
confirm,uab_workload_dataset,p37_public_context_adapter_only_cap2x_do0p2,42,objective,heat_the_chair,subject_18,330,0.5605051664753158,0.5617511520737327,,
confirm,uab_workload_dataset,p37_public_context_adapter_only_cap2x_do0p2,42,objective,heat_the_chair,subject_19,312,0.3757019480267999,0.5090826894624363,,
confirm,uab_workload_dataset,p37_public_context_adapter_only_cap2x_do0p2,42,objective,heat_the_chair,subject_20,315,0.3442165126434447,0.47508466376390907,,
confirm,uab_workload_dataset,p37_public_context_adapter_only_cap2x_do0p2,42,objective,heat_the_chair,subject_21,311,0.350850771507081,0.4732993620018228,,
confirm,uab_workload_dataset,p37_public_context_adapter_only_cap2x_do0p2,42,objective,heat_the_chair,subject_22,301,0.3564151655323728,0.49631314023313317,,
confirm,uab_workload_dataset,p37_public_context_adapter_only_cap2x_do0p2,42,objective,heat_the_chair,subject_23,324,0.4728783064732228,0.4767295597484277,,
confirm,uab_workload_dataset,p37_public_context_adapter_only_cap2x_do0p2,42,objective,heat_the_chair,subject_24,330,0.46060606060606063,0.4614365616720636,,
confirm,uab_workload_dataset,p37_public_context_adapter_only_cap2x_do0p2,42,objective,heat_the_chair,subject_25,428,0.6347163865546219,0.7017369727047147,,
confirm,uab_workload_dataset,p37_public_context_adapter_only_cap2x_do0p2,42,objective,heat_the_chair,subject_26,321,0.49555077323457286,0.5064102564102564,,
confirm,uab_workload_dataset,p37_public_context_adapter_only_cap2x_do0p2,42,subjective,n_back,subject_01,1888,,,7.664184113446648,6.8300749524733275
confirm,uab_workload_dataset,p37_public_context_adapter_only_cap2x_do0p2,42,subjective,n_back,subject_02,1876,,,6.006136084392099,5.443833928213699
confirm,uab_workload_dataset,p37_public_context_adapter_only_cap2x_do0p2,42,subjective,n_back,subject_03,1642,,,6.4525026005899,5.676965490764009
confirm,uab_workload_dataset,p37_public_context_adapter_only_cap2x_do0p2,42,subjective,n_back,subject_04,2145,,,6.930394541906996,4.464877979294125
confirm,uab_workload_dataset,p37_public_context_adapter_only_cap2x_do0p2,42,subjective,n_back,subject_05,1805,,,6.719629922222378,5.356376435023596
confirm,uab_workload_dataset,p37_public_context_adapter_only_cap2x_do0p2,42,subjective,n_back,subject_06,1721,,,6.745006200268215,6.123375061983843
