seed,scenario_id,role,reference_method,comparison_method,consumer,unit_metric,difference_semantics,mean_difference,bootstrap_lower,bootstrap_upper,permutation_p_value,independent_unit_count,smoke_only
29,timestamp_jitter_100ms,held_out,chronaris,mult,minirocket,classification_correct,positive_favors_reference,-0.046875,-0.125,0.026041666666666668,0.31296870312968705,48,False
29,timestamp_jitter_100ms,held_out,chronaris,contiformer,minirocket,regression_absolute_error,positive_favors_reference,-0.007273761555552483,-0.02407100545242429,0.010421777167357493,0.40305969403059694,48,False
29,timestamp_jitter_100ms,held_out,chronaris,mult,minirocket,regression_absolute_error,positive_favors_reference,-0.011040934671958288,-0.02886061280344923,0.006250202399678503,0.23547645235476453,48,False
43,timestamp_jitter_100ms,held_out,chronaris,contiformer,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.04291449652777779,0.019093153211805568,0.0662448459201389,0.0004999500049995,48,False
43,timestamp_jitter_100ms,held_out,chronaris,mult,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.03233506944444444,0.015894911024305545,0.04806993272569444,0.00039996000399960006,48,False
43,timestamp_jitter_100ms,held_out,chronaris,contiformer,minirocket,classification_correct,positive_favors_reference,0.036458333333333336,-0.026041666666666668,0.10416666666666667,0.36026397360263973,48,False
43,timestamp_jitter_100ms,held_out,chronaris,mult,minirocket,classification_correct,positive_favors_reference,-0.041666666666666664,-0.109375,0.026041666666666668,0.27777222277772223,48,False
43,timestamp_jitter_100ms,held_out,chronaris,contiformer,minirocket,regression_absolute_error,positive_favors_reference,0.007552447418371837,-0.00483568562582756,0.019717943831346924,0.2348765123487651,48,False
43,timestamp_jitter_100ms,held_out,chronaris,mult,minirocket,regression_absolute_error,positive_favors_reference,0.0099272554119428,-0.006121661285093675,0.02764873784811546,0.28487151284871515,48,False
17,clock_offset_+0.00s,held_out,chronaris,contiformer,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.13145616319444445,0.09417860243055555,0.17171495225694444,9.999000099990002e-05,48,False
17,clock_offset_+0.00s,held_out,chronaris,mult,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.010199652777777771,-0.00401611328125001,0.023872884114583322,0.1678832116788321,48,False
17,clock_offset_+0.00s,held_out,chronaris,contiformer,minirocket,classification_correct,positive_favors_reference,0.026041666666666668,-0.046875,0.10416666666666667,0.5887411258874112,48,False
17,clock_offset_+0.00s,held_out,chronaris,mult,minirocket,classification_correct,positive_favors_reference,-0.07291666666666667,-0.140625,0.0,0.0655934406559344,48,False
17,clock_offset_+0.00s,held_out,chronaris,contiformer,minirocket,regression_absolute_error,positive_favors_reference,0.001886303226153056,-0.013842476644398024,0.017430623760446903,0.8171182881711829,48,False
17,clock_offset_+0.00s,held_out,chronaris,mult,minirocket,regression_absolute_error,positive_favors_reference,-0.003452461368093888,-0.019237175207429878,0.013753648897788176,0.6931306869313069,48,False
29,clock_offset_+0.00s,held_out,chronaris,contiformer,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.06537543402777778,0.0314114040798611,0.10080566406249998,0.0007999200079992001,48,False
29,clock_offset_+0.00s,held_out,chronaris,mult,causal_tcn_duration,frame_accuracy,positive_favors_reference,-0.00851779513888889,-0.035101996527777776,0.017687988281249994,0.5595440455954405,48,False
29,clock_offset_+0.00s,held_out,chronaris,contiformer,minirocket,classification_correct,positive_favors_reference,0.07291666666666667,0.005208333333333333,0.140625,0.05779422057794221,48,False
29,clock_offset_+0.00s,held_out,chronaris,mult,minirocket,classification_correct,positive_favors_reference,0.08333333333333333,-0.015625,0.16666666666666666,0.10988901109889011,48,False
29,clock_offset_+0.00s,held_out,chronaris,contiformer,minirocket,regression_absolute_error,positive_favors_reference,-0.009374944803615412,-0.02727290540157507,0.008833499555476009,0.31256874312568744,48,False
29,clock_offset_+0.00s,held_out,chronaris,mult,minirocket,regression_absolute_error,positive_favors_reference,-0.01880374550819397,-0.035827249459301436,-0.002518680396800252,0.039396060393960604,48,False
43,clock_offset_+0.00s,held_out,chronaris,contiformer,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.05653211805555556,0.03276774088541669,0.08116455078125001,9.999000099990002e-05,48,False
43,clock_offset_+0.00s,held_out,chronaris,mult,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.08355034722222222,0.06336669921875003,0.10373399522569443,9.999000099990002e-05,48,False
43,clock_offset_+0.00s,held_out,chronaris,contiformer,minirocket,classification_correct,positive_favors_reference,0.057291666666666664,-0.015625,0.13020833333333334,0.16978302169783022,48,False
43,clock_offset_+0.00s,held_out,chronaris,mult,minirocket,classification_correct,positive_favors_reference,0.046875,-0.020833333333333332,0.11458333333333333,0.253974602539746,48,False
43,clock_offset_+0.00s,held_out,chronaris,contiformer,minirocket,regression_absolute_error,positive_favors_reference,0.003704062042136987,-0.012440427272425345,0.020105074893217535,0.6657334266573343,48,False
43,clock_offset_+0.00s,held_out,chronaris,mult,minirocket,regression_absolute_error,positive_favors_reference,0.007787366087237994,-0.006723197611669699,0.023015680303797123,0.34196580341965804,48,False
17,clock_offset_-0.25s,held_out,chronaris,contiformer,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.12852647569444445,0.08772786458333336,0.17220594618055557,9.999000099990002e-05,48,False
17,clock_offset_-0.25s,held_out,chronaris,mult,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.00868055555555557,-0.005589463975694424,0.02224663628472223,0.22797720227977203,48,False
17,clock_offset_-0.25s,held_out,chronaris,contiformer,minirocket,classification_correct,positive_favors_reference,0.046875,-0.020833333333333332,0.11458333333333333,0.24777522247775222,48,False
17,clock_offset_-0.25s,held_out,chronaris,mult,minirocket,classification_correct,positive_favors_reference,-0.052083333333333336,-0.11979166666666667,0.015625,0.1924807519248075,48,False
17,clock_offset_-0.25s,held_out,chronaris,contiformer,minirocket,regression_absolute_error,positive_favors_reference,-0.010495993929604689,-0.025114375030777108,0.004071821342222392,0.16628337166283372,48,False
17,clock_offset_-0.25s,held_out,chronaris,mult,minirocket,regression_absolute_error,positive_favors_reference,-0.008388048969209194,-0.023980288723638905,0.008463029703125326,0.33166683331666835,48,False
29,clock_offset_-0.25s,held_out,chronaris,contiformer,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.04926215277777778,0.019204372829861104,0.08170844184027778,0.0032996700329967,48,False
29,clock_offset_-0.25s,held_out,chronaris,mult,causal_tcn_duration,frame_accuracy,positive_favors_reference,-0.004557291666666665,-0.030981445312500005,0.02056477864583333,0.7456254374562544,48,False
29,clock_offset_-0.25s,held_out,chronaris,contiformer,minirocket,classification_correct,positive_favors_reference,0.06770833333333333,0.0,0.13541666666666666,0.07679232076792321,48,False
29,clock_offset_-0.25s,held_out,chronaris,mult,minirocket,classification_correct,positive_favors_reference,0.07291666666666667,-0.031380208333333326,0.16666666666666666,0.20077992200779923,48,False
29,clock_offset_-0.25s,held_out,chronaris,contiformer,minirocket,regression_absolute_error,positive_favors_reference,-0.010071172068516413,-0.02801800720238437,0.008188684890046713,0.28647135286471354,48,False
29,clock_offset_-0.25s,held_out,chronaris,mult,minirocket,regression_absolute_error,positive_favors_reference,-0.01818269087622563,-0.0345790325741594,-0.0024773370396966783,0.039996000399960006,48,False
43,clock_offset_-0.25s,held_out,chronaris,contiformer,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.05268012152777777,0.031140136718749985,0.07519531249999999,9.999000099990002e-05,48,False
43,clock_offset_-0.25s,held_out,chronaris,mult,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.0900607638888889,0.07145182291666667,0.10878092447916668,9.999000099990002e-05,48,False
43,clock_offset_-0.25s,held_out,chronaris,contiformer,minirocket,classification_correct,positive_favors_reference,0.06770833333333333,-0.010416666666666666,0.14583333333333334,0.13438656134386562,48,False
43,clock_offset_-0.25s,held_out,chronaris,mult,minirocket,classification_correct,positive_favors_reference,0.078125,0.010416666666666666,0.14583333333333334,0.051594840515948405,48,False
43,clock_offset_-0.25s,held_out,chronaris,contiformer,minirocket,regression_absolute_error,positive_favors_reference,0.004895253262172143,-0.014214989674898485,0.0229590111800159,0.6145385461453855,48,False
43,clock_offset_-0.25s,held_out,chronaris,mult,minirocket,regression_absolute_error,positive_favors_reference,0.015540115380038818,4.5929197221994426e-05,0.03134590731933712,0.0700929907009299,48,False
17,clock_offset_+0.25s,held_out,chronaris,contiformer,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.1322699652777778,0.09195692274305556,0.17562255859375,9.999000099990002e-05,48,False
17,clock_offset_+0.25s,held_out,chronaris,mult,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.009874131944444451,-0.003960503472222217,0.023111979166666668,0.1715828417158284,48,False
17,clock_offset_+0.25s,held_out,chronaris,contiformer,minirocket,classification_correct,positive_favors_reference,0.057291666666666664,-0.010416666666666666,0.125,0.15198480151984803,48,False
17,clock_offset_+0.25s,held_out,chronaris,mult,minirocket,classification_correct,positive_favors_reference,-0.041666666666666664,-0.109375,0.020833333333333332,0.28587141285871415,48,False
