dataset,task,consumer,method,seed,fold,role,metric,value,direction,status,reason,smoke_only
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris_no_continuous_evolution,29,simulation_g1_to_g2_ablation__seed_29,held_out,macro_auprc,0.5283788169845044,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris_no_continuous_evolution,29,simulation_g1_to_g2_ablation__seed_29,held_out,brier_score,0.7097851641251451,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris_no_continuous_evolution,29,simulation_g1_to_g2_ablation__seed_29,held_out,ece_10_bins,0.29692505176163053,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris_no_continuous_evolution,29,simulation_g1_to_g2_ablation__seed_29,held_out,mae,0.17788572811211148,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris_no_continuous_evolution,29,simulation_g1_to_g2_ablation__seed_29,held_out,rmse,0.2130662979854699,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris_no_continuous_evolution,29,simulation_g1_to_g2_ablation__seed_29,held_out,spearman,0.5882976274896883,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_continuous_evolution,29,simulation_g1_to_g2_ablation__seed_29,held_out,frame_macro_f1,0.36516068102154187,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_continuous_evolution,29,simulation_g1_to_g2_ablation__seed_29,held_out,segmental_f1_iou_0.10,0.4951029762380865,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_continuous_evolution,29,simulation_g1_to_g2_ablation__seed_29,held_out,segmental_f1_iou_0.25,0.36003665282157926,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_continuous_evolution,29,simulation_g1_to_g2_ablation__seed_29,held_out,segmental_f1_iou_0.50,0.22048994289343557,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_continuous_evolution,29,simulation_g1_to_g2_ablation__seed_29,held_out,boundary_f1_1s,0.23185749435749434,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_continuous_evolution,29,simulation_g1_to_g2_ablation__seed_29,held_out,boundary_f1_2s,0.3092267686017686,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_continuous_evolution,29,simulation_g1_to_g2_ablation__seed_29,held_out,edit_score,0.49551709864209864,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_continuous_evolution,29,simulation_g1_to_g2_ablation__seed_29,held_out,boundary_detection_delay_s,3.5754189944134076,lower,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_continuous_evolution,29,simulation_g1_to_g2_ablation__seed_29,held_out,frame_macro_f1,0.3796508773506526,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_continuous_evolution,29,simulation_g1_to_g2_ablation__seed_29,held_out,segmental_f1_iou_0.10,0.5103000826322227,higher,available,,False
