seed,role,reference_method,comparison_method,consumer,unit_metric,difference_semantics,mean_difference,bootstrap_lower,bootstrap_upper,permutation_p_value,independent_unit_count,smoke_only
43,held_out,chronaris,chronaris_no_causal_mask,causal_tcn_raw,frame_accuracy,positive_favors_reference,0.0035264756944444263,0.0014105902777777617,0.0054796006944444154,0.0020997900209979003,48,False
43,held_out,chronaris,chronaris_no_continuous_evolution,causal_tcn_raw,frame_accuracy,positive_favors_reference,-0.0025499131944444527,-0.010472276475694448,0.004938422309027767,0.523947605239476,48,False
43,held_out,chronaris,chronaris_no_physics,causal_tcn_raw,frame_accuracy,positive_favors_reference,-0.009928385416666682,-0.01844753689236113,-0.0026041666666666804,0.015298470152984701,48,False
43,held_out,chronaris,chronaris_no_single_stream_bypass,causal_tcn_raw,frame_accuracy,positive_favors_reference,0.3713650173611111,0.32307535807291665,0.4156955295138889,9.999000099990002e-05,48,False
43,held_out,chronaris,chronaris_no_causal_mask,linear,classification_correct,positive_favors_reference,-0.010416666666666666,-0.046875,0.03125,0.7895210478952105,48,False
43,held_out,chronaris,chronaris_no_continuous_evolution,linear,classification_correct,positive_favors_reference,-0.010416666666666666,-0.041666666666666664,0.020833333333333332,0.7664233576642335,48,False
43,held_out,chronaris,chronaris_no_physics,linear,classification_correct,positive_favors_reference,0.015625,-0.03658854166666666,0.06770833333333333,0.7269273072692731,48,False
43,held_out,chronaris,chronaris_no_single_stream_bypass,linear,classification_correct,positive_favors_reference,0.15104166666666666,0.06770833333333333,0.234375,0.0015998400159984002,48,False
43,held_out,chronaris,chronaris_no_causal_mask,linear,regression_absolute_error,positive_favors_reference,0.01011212433998787,-0.002123358496464751,0.022327415699449696,0.13558644135586442,48,False
43,held_out,chronaris,chronaris_no_continuous_evolution,linear,regression_absolute_error,positive_favors_reference,0.00885357350731893,-0.005539228425671622,0.022786634811200225,0.22877712228777122,48,False
43,held_out,chronaris,chronaris_no_physics,linear,regression_absolute_error,positive_favors_reference,-0.007710384670644964,-0.013755237217992513,-0.001262952674490685,0.0230976902309769,48,False
43,held_out,chronaris,chronaris_no_single_stream_bypass,linear,regression_absolute_error,positive_favors_reference,0.06459643148506684,0.044075713333829036,0.08588319144910203,9.999000099990002e-05,48,False
43,held_out,chronaris,chronaris_no_causal_mask,minirocket,classification_correct,positive_favors_reference,-0.005208333333333333,-0.036458333333333336,0.026041666666666668,1.0,48,False
43,held_out,chronaris,chronaris_no_continuous_evolution,minirocket,classification_correct,positive_favors_reference,-0.010416666666666666,-0.0625,0.041666666666666664,0.8594140585941406,48,False
43,held_out,chronaris,chronaris_no_physics,minirocket,classification_correct,positive_favors_reference,-0.010416666666666666,-0.05742187499999999,0.036458333333333336,0.8326167383261673,48,False
43,held_out,chronaris,chronaris_no_single_stream_bypass,minirocket,classification_correct,positive_favors_reference,-0.06770833333333333,-0.14583333333333334,0.010416666666666666,0.13088691130886912,48,False
43,held_out,chronaris,chronaris_no_causal_mask,minirocket,regression_absolute_error,positive_favors_reference,0.001341197329262918,-0.00396115903276948,0.006017443382491691,0.5744425557444256,48,False
43,held_out,chronaris,chronaris_no_continuous_evolution,minirocket,regression_absolute_error,positive_favors_reference,-0.001111938928564364,-0.013291509915143225,0.011864364131664258,0.8671132886711329,48,False
43,held_out,chronaris,chronaris_no_physics,minirocket,regression_absolute_error,positive_favors_reference,-0.006756547217567736,-0.018986153905279905,0.005965593736618778,0.2996700329967003,48,False
43,held_out,chronaris,chronaris_no_single_stream_bypass,minirocket,regression_absolute_error,positive_favors_reference,-0.01546341894815363,-0.029983235639519962,-0.001001135950597608,0.042995700429957005,48,False
