route,condition,dataset,task,consumer,method,seed,fold,role,metric,value,direction,status,reason,smoke_only
self_supervised,contiguous_gap_30s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,edit_score,0.34687500000000004,higher,available,,False
self_supervised,contiguous_gap_30s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_detection_delay_s,4.203916139240507,lower,available,,False
self_supervised,physiology_missing,model_independent_aviation_simulation,simulated_future_workload_classification,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,macro_f1,0.1494949494949495,higher,available,,False
self_supervised,physiology_missing,model_independent_aviation_simulation,simulated_future_workload_classification,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,balanced_accuracy,0.3333333333333333,higher,available,,False
self_supervised,physiology_missing,model_independent_aviation_simulation,simulated_future_workload_classification,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,macro_auprc,0.3333333333333333,higher,available,,False
self_supervised,physiology_missing,model_independent_aviation_simulation,simulated_future_workload_classification,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,brier_score,0.9020103207002332,lower,available,,False
self_supervised,physiology_missing,model_independent_aviation_simulation,simulated_future_workload_classification,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,ece_10_bins,0.41246099099704714,lower,available,,False
self_supervised,physiology_missing,model_independent_aviation_simulation,simulated_future_workload_regression,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,mae,0.8188109007896855,lower,available,,False
self_supervised,physiology_missing,model_independent_aviation_simulation,simulated_future_workload_regression,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,rmse,0.8434970840050146,lower,available,,False
self_supervised,physiology_missing,model_independent_aviation_simulation,simulated_future_workload_regression,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,spearman,,higher,unavailable,metric_not_defined,False
self_supervised,physiology_missing,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,macro_f1,0.1494949494949495,higher,available,,False
self_supervised,physiology_missing,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,balanced_accuracy,0.3333333333333333,higher,available,,False
self_supervised,physiology_missing,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,macro_auprc,0.3333333333333333,higher,available,,False
self_supervised,physiology_missing,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,brier_score,1.4211909945189012,lower,available,,False
self_supervised,physiology_missing,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,ece_10_bins,0.710583091501237,lower,available,,False
self_supervised,physiology_missing,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,mae,0.4542290362296626,lower,available,,False
self_supervised,physiology_missing,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,rmse,0.49735305048534123,lower,available,,False
self_supervised,physiology_missing,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,spearman,,higher,unavailable,metric_not_defined,False
self_supervised,physiology_missing,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,frame_macro_f1,0.06516570727885827,higher,available,,False
self_supervised,physiology_missing,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.10,0.2911644345238096,higher,available,,False
self_supervised,physiology_missing,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.25,0.18844866071428573,higher,available,,False
self_supervised,physiology_missing,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.50,0.034895833333333334,higher,available,,False
self_supervised,physiology_missing,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_1s,0.0,higher,available,,False
self_supervised,physiology_missing,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_2s,0.0,higher,available,,False
self_supervised,physiology_missing,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,edit_score,0.2341796875,higher,available,,False
self_supervised,physiology_missing,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_detection_delay_s,,lower,unavailable,metric_not_defined,False
self_supervised,physiology_missing,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,frame_macro_f1,0.09183995987259895,higher,available,,False
self_supervised,physiology_missing,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.10,0.12885402358058606,higher,available,,False
self_supervised,physiology_missing,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.25,0.08987200950091576,higher,available,,False
self_supervised,physiology_missing,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.50,0.04668576865842491,higher,available,,False
self_supervised,physiology_missing,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_1s,0.09352379391441891,higher,available,,False
self_supervised,physiology_missing,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_2s,0.13619284361471862,higher,available,,False
self_supervised,physiology_missing,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,edit_score,0.34687500000000004,higher,available,,False
self_supervised,physiology_missing,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_detection_delay_s,4.203916139240507,lower,available,,False
self_supervised,vehicle_missing,model_independent_aviation_simulation,simulated_future_workload_classification,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,macro_f1,0.5419305315678372,higher,available,,False
self_supervised,vehicle_missing,model_independent_aviation_simulation,simulated_future_workload_classification,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,balanced_accuracy,0.573989373989374,higher,available,,False
self_supervised,vehicle_missing,model_independent_aviation_simulation,simulated_future_workload_classification,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,macro_auprc,0.5444385087935925,higher,available,,False
self_supervised,vehicle_missing,model_independent_aviation_simulation,simulated_future_workload_classification,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,brier_score,0.5943703370108788,lower,available,,False
self_supervised,vehicle_missing,model_independent_aviation_simulation,simulated_future_workload_classification,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,ece_10_bins,0.07726427394636985,lower,available,,False
self_supervised,vehicle_missing,model_independent_aviation_simulation,simulated_future_workload_regression,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,mae,0.1460077123483643,lower,available,,False
self_supervised,vehicle_missing,model_independent_aviation_simulation,simulated_future_workload_regression,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,rmse,0.17939378478477416,lower,available,,False
self_supervised,vehicle_missing,model_independent_aviation_simulation,simulated_future_workload_regression,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,spearman,0.533885757610437,higher,available,,False
self_supervised,vehicle_missing,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,macro_f1,0.48147150089825247,higher,available,,False
self_supervised,vehicle_missing,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,balanced_accuracy,0.49720489720489724,higher,available,,False
self_supervised,vehicle_missing,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,macro_auprc,0.5428946701410483,higher,available,,False
self_supervised,vehicle_missing,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,brier_score,0.8052661136882235,lower,available,,False
self_supervised,vehicle_missing,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,ece_10_bins,0.35123269995664796,lower,available,,False
self_supervised,vehicle_missing,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,mae,0.17078533687163144,lower,available,,False
self_supervised,vehicle_missing,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,rmse,0.2226181447166746,lower,available,,False
self_supervised,vehicle_missing,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,spearman,0.41802901121538105,higher,available,,False
self_supervised,vehicle_missing,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,frame_macro_f1,0.345662108937262,higher,available,,False
self_supervised,vehicle_missing,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.10,0.4630902353177653,higher,available,,False
self_supervised,vehicle_missing,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.25,0.3675493038738008,higher,available,,False
self_supervised,vehicle_missing,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.50,0.23126446036602288,higher,available,,False
self_supervised,vehicle_missing,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_1s,0.14502995472664593,higher,available,,False
self_supervised,vehicle_missing,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_2s,0.2655939393531306,higher,available,,False
self_supervised,vehicle_missing,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,edit_score,0.476367610254329,higher,available,,False
self_supervised,vehicle_missing,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_detection_delay_s,5.38928952991453,lower,available,,False
self_supervised,vehicle_missing,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,frame_macro_f1,0.3507374653921547,higher,available,,False
self_supervised,vehicle_missing,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.10,0.47227232926548424,higher,available,,False
self_supervised,vehicle_missing,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.25,0.3825775561861814,higher,available,,False
self_supervised,vehicle_missing,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.50,0.24484183670190107,higher,available,,False
self_supervised,vehicle_missing,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_1s,0.13376984662600472,higher,available,,False
self_supervised,vehicle_missing,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_2s,0.2526201803200884,higher,available,,False
self_supervised,vehicle_missing,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,edit_score,0.540012288059163,higher,available,,False
self_supervised,vehicle_missing,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_detection_delay_s,5.198304157549234,lower,available,,False
self_supervised,physiology_clock_offset_plus_1s,model_independent_aviation_simulation,simulated_future_workload_classification,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,macro_f1,0.5271478782508273,higher,available,,False
self_supervised,physiology_clock_offset_plus_1s,model_independent_aviation_simulation,simulated_future_workload_classification,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,balanced_accuracy,0.5552937552937554,higher,available,,False
self_supervised,physiology_clock_offset_plus_1s,model_independent_aviation_simulation,simulated_future_workload_classification,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,macro_auprc,0.5361803695213276,higher,available,,False
self_supervised,physiology_clock_offset_plus_1s,model_independent_aviation_simulation,simulated_future_workload_classification,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,brier_score,0.5965868518332977,lower,available,,False
self_supervised,physiology_clock_offset_plus_1s,model_independent_aviation_simulation,simulated_future_workload_classification,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,ece_10_bins,0.054358166148311564,lower,available,,False
self_supervised,physiology_clock_offset_plus_1s,model_independent_aviation_simulation,simulated_future_workload_regression,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,mae,0.14601759042125195,lower,available,,False
self_supervised,physiology_clock_offset_plus_1s,model_independent_aviation_simulation,simulated_future_workload_regression,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,rmse,0.17977542739136335,lower,available,,False
self_supervised,physiology_clock_offset_plus_1s,model_independent_aviation_simulation,simulated_future_workload_regression,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,spearman,0.5229965381094072,higher,available,,False
self_supervised,physiology_clock_offset_plus_1s,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,macro_f1,0.502545845718055,higher,available,,False
self_supervised,physiology_clock_offset_plus_1s,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,balanced_accuracy,0.5236621236621237,higher,available,,False
self_supervised,physiology_clock_offset_plus_1s,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,macro_auprc,0.5304169832255207,higher,available,,False
self_supervised,physiology_clock_offset_plus_1s,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,brier_score,0.8038618739380424,lower,available,,False
self_supervised,physiology_clock_offset_plus_1s,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,ece_10_bins,0.322154071516244,lower,available,,False
self_supervised,physiology_clock_offset_plus_1s,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,mae,0.16663102770689875,lower,available,,False
self_supervised,physiology_clock_offset_plus_1s,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,rmse,0.22125139192584872,lower,available,,False
self_supervised,physiology_clock_offset_plus_1s,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,spearman,0.40962820439459824,higher,available,,False
self_supervised,physiology_clock_offset_plus_1s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,frame_macro_f1,0.33637320779179963,higher,available,,False
self_supervised,physiology_clock_offset_plus_1s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.10,0.46206003070662993,higher,available,,False
self_supervised,physiology_clock_offset_plus_1s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.25,0.3575426233284689,higher,available,,False
self_supervised,physiology_clock_offset_plus_1s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.50,0.20804659749972249,higher,available,,False
self_supervised,physiology_clock_offset_plus_1s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_1s,0.16176128558941058,higher,available,,False
self_supervised,physiology_clock_offset_plus_1s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_2s,0.2420371512168387,higher,available,,False
self_supervised,physiology_clock_offset_plus_1s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,edit_score,0.46551042273698523,higher,available,,False
self_supervised,physiology_clock_offset_plus_1s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_detection_delay_s,5.587554466230936,lower,available,,False
self_supervised,physiology_clock_offset_plus_1s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,frame_macro_f1,0.3400463550779335,higher,available,,False
self_supervised,physiology_clock_offset_plus_1s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.10,0.46760985050247095,higher,available,,False
self_supervised,physiology_clock_offset_plus_1s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.25,0.37244511369505323,higher,available,,False
self_supervised,physiology_clock_offset_plus_1s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.50,0.21931268920009728,higher,available,,False
self_supervised,physiology_clock_offset_plus_1s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_1s,0.138174122905281,higher,available,,False
self_supervised,physiology_clock_offset_plus_1s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_2s,0.2342185796229914,higher,available,,False
self_supervised,physiology_clock_offset_plus_1s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,edit_score,0.5369427386976791,higher,available,,False
self_supervised,physiology_clock_offset_plus_1s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_detection_delay_s,5.328331497797357,lower,available,,False
self_supervised,physiology_response_lag_plus_15s,model_independent_aviation_simulation,simulated_future_workload_classification,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,macro_f1,0.4213324315777385,higher,available,,False
self_supervised,physiology_response_lag_plus_15s,model_independent_aviation_simulation,simulated_future_workload_classification,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,balanced_accuracy,0.42212212212212213,higher,available,,False
self_supervised,physiology_response_lag_plus_15s,model_independent_aviation_simulation,simulated_future_workload_classification,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,macro_auprc,0.42393466756213233,higher,available,,False
self_supervised,physiology_response_lag_plus_15s,model_independent_aviation_simulation,simulated_future_workload_classification,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,brier_score,0.6460734704148446,lower,available,,False
self_supervised,physiology_response_lag_plus_15s,model_independent_aviation_simulation,simulated_future_workload_classification,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,ece_10_bins,0.08975798185871409,lower,available,,False
self_supervised,physiology_response_lag_plus_15s,model_independent_aviation_simulation,simulated_future_workload_regression,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,mae,0.15791147097479552,lower,available,,False
self_supervised,physiology_response_lag_plus_15s,model_independent_aviation_simulation,simulated_future_workload_regression,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,rmse,0.1914513392084463,lower,available,,False
self_supervised,physiology_response_lag_plus_15s,model_independent_aviation_simulation,simulated_future_workload_regression,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,spearman,0.28017423895628285,higher,available,,False
self_supervised,physiology_response_lag_plus_15s,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,macro_f1,0.41386482171651195,higher,available,,False
self_supervised,physiology_response_lag_plus_15s,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,balanced_accuracy,0.4137676137676138,higher,available,,False
self_supervised,physiology_response_lag_plus_15s,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,macro_auprc,0.4339788092976491,higher,available,,False
self_supervised,physiology_response_lag_plus_15s,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,brier_score,0.9227916907359901,lower,available,,False
self_supervised,physiology_response_lag_plus_15s,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,ece_10_bins,0.4205530183198842,lower,available,,False
self_supervised,physiology_response_lag_plus_15s,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,mae,0.18553064099978656,lower,available,,False
self_supervised,physiology_response_lag_plus_15s,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,rmse,0.23199206254785312,lower,available,,False
self_supervised,physiology_response_lag_plus_15s,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,spearman,0.20225308995193403,higher,available,,False
self_supervised,physiology_response_lag_plus_15s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,frame_macro_f1,0.20870697895506002,higher,available,,False
self_supervised,physiology_response_lag_plus_15s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.10,0.30940941972651537,higher,available,,False
self_supervised,physiology_response_lag_plus_15s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.25,0.21203728996697746,higher,available,,False
self_supervised,physiology_response_lag_plus_15s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.50,0.08997545423326675,higher,available,,False
self_supervised,physiology_response_lag_plus_15s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_1s,0.1427491779054279,higher,available,,False
self_supervised,physiology_response_lag_plus_15s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_2s,0.23275986166611168,higher,available,,False
self_supervised,physiology_response_lag_plus_15s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,edit_score,0.3389265140241703,higher,available,,False
self_supervised,physiology_response_lag_plus_15s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_detection_delay_s,5.679888758782202,lower,available,,False
self_supervised,physiology_response_lag_plus_15s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,frame_macro_f1,0.21876264339501858,higher,available,,False
self_supervised,physiology_response_lag_plus_15s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.10,0.32843664135598877,higher,available,,False
self_supervised,physiology_response_lag_plus_15s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.25,0.23116182097110405,higher,available,,False
self_supervised,physiology_response_lag_plus_15s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.50,0.10298340216768526,higher,available,,False
self_supervised,physiology_response_lag_plus_15s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_1s,0.12660611957486959,higher,available,,False
self_supervised,physiology_response_lag_plus_15s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_2s,0.21350139660686535,higher,available,,False
self_supervised,physiology_response_lag_plus_15s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,edit_score,0.39916434819292546,higher,available,,False
