seed,task,consumer,metric,direction,full_method,ablation_method,full_value,ablation_value,full_advantage_normalized,positive_favors_full
17,simulated_maneuver_state_segmentation,causal_tcn_raw,boundary_detection_delay_s,lower,chronaris,chronaris_no_continuous_evolution,2.223189415041783,1.980317679558011,-0.24287173548377172,True
17,simulated_maneuver_state_segmentation,causal_tcn_raw,boundary_detection_delay_s,lower,chronaris,chronaris_no_physics,2.223189415041783,2.194502801120448,-0.028686613921334647,True
17,simulated_maneuver_state_segmentation,causal_tcn_raw,boundary_detection_delay_s,lower,chronaris,chronaris_no_causal_mask,2.223189415041783,1.5757575757575757,-0.6474318392842071,True
17,simulated_maneuver_state_segmentation,causal_tcn_raw,boundary_detection_delay_s,lower,chronaris,chronaris_single_scale_lag,2.223189415041783,2.113509749303621,-0.10967966573816179,True
17,simulated_maneuver_state_segmentation,causal_tcn_raw,boundary_f1_1s,higher,chronaris,chronaris_no_continuous_evolution,0.2367331036230997,0.22701185065615212,0.009721252966947591,True
17,simulated_maneuver_state_segmentation,causal_tcn_raw,boundary_f1_1s,higher,chronaris,chronaris_no_physics,0.2367331036230997,0.23017100275348149,0.006562100869618226,True
17,simulated_maneuver_state_segmentation,causal_tcn_raw,boundary_f1_1s,higher,chronaris,chronaris_no_causal_mask,0.2367331036230997,0.25027909831146095,-0.013545994688361235,True
17,simulated_maneuver_state_segmentation,causal_tcn_raw,boundary_f1_1s,higher,chronaris,chronaris_single_scale_lag,0.2367331036230997,0.22683420752185265,0.009898896101247057,True
17,simulated_maneuver_state_segmentation,causal_tcn_raw,boundary_f1_2s,higher,chronaris,chronaris_no_continuous_evolution,0.3467830786147833,0.34760527037641015,-0.0008221917616268448,True
17,simulated_maneuver_state_segmentation,causal_tcn_raw,boundary_f1_2s,higher,chronaris,chronaris_no_physics,0.3467830786147833,0.34354997785725344,0.003233100757529861,True
17,simulated_maneuver_state_segmentation,causal_tcn_raw,boundary_f1_2s,higher,chronaris,chronaris_no_causal_mask,0.3467830786147833,0.3559016666759023,-0.009118588061118982,True
