dataset,task,consumer,method,seed,fold,role,metric,value,direction,status,reason,smoke_only
model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris_no_causal_mask,43,simulation_g1_to_g2_ablation__seed_43,validation,macro_f1,0.5249358974358974,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris_no_causal_mask,43,simulation_g1_to_g2_ablation__seed_43,validation,balanced_accuracy,0.5289728494101917,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris_no_causal_mask,43,simulation_g1_to_g2_ablation__seed_43,validation,macro_auprc,0.5629114020502889,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris_no_causal_mask,43,simulation_g1_to_g2_ablation__seed_43,validation,brier_score,0.5742099296971114,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris_no_causal_mask,43,simulation_g1_to_g2_ablation__seed_43,validation,ece_10_bins,0.14819810710087697,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris_no_causal_mask,43,simulation_g1_to_g2_ablation__seed_43,validation,mae,0.13502529511849085,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris_no_causal_mask,43,simulation_g1_to_g2_ablation__seed_43,validation,rmse,0.1652308005326976,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris_no_causal_mask,43,simulation_g1_to_g2_ablation__seed_43,validation,spearman,0.602685838307108,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris_no_causal_mask,43,simulation_g1_to_g2_ablation__seed_43,validation,macro_f1,0.5888823721081786,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris_no_causal_mask,43,simulation_g1_to_g2_ablation__seed_43,validation,balanced_accuracy,0.5924608052446573,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris_no_causal_mask,43,simulation_g1_to_g2_ablation__seed_43,validation,macro_auprc,0.6158098385435663,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris_no_causal_mask,43,simulation_g1_to_g2_ablation__seed_43,validation,brier_score,0.6309589140355468,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris_no_causal_mask,43,simulation_g1_to_g2_ablation__seed_43,validation,ece_10_bins,0.29649317262105856,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris_no_causal_mask,43,simulation_g1_to_g2_ablation__seed_43,validation,mae,0.11381563978890578,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris_no_causal_mask,43,simulation_g1_to_g2_ablation__seed_43,validation,rmse,0.14673172577364424,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris_no_causal_mask,43,simulation_g1_to_g2_ablation__seed_43,validation,spearman,0.7059685295713509,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_causal_mask,43,simulation_g1_to_g2_ablation__seed_43,validation,frame_macro_f1,0.6145619332555575,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_causal_mask,43,simulation_g1_to_g2_ablation__seed_43,validation,segmental_f1_iou_0.10,0.6056675350792998,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_causal_mask,43,simulation_g1_to_g2_ablation__seed_43,validation,segmental_f1_iou_0.25,0.5261076767051032,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_causal_mask,43,simulation_g1_to_g2_ablation__seed_43,validation,segmental_f1_iou_0.50,0.36815206171823817,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_causal_mask,43,simulation_g1_to_g2_ablation__seed_43,validation,boundary_f1_1s,0.2641347078847079,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_causal_mask,43,simulation_g1_to_g2_ablation__seed_43,validation,boundary_f1_2s,0.3514444467569468,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_causal_mask,43,simulation_g1_to_g2_ablation__seed_43,validation,edit_score,0.49777095011470013,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_causal_mask,43,simulation_g1_to_g2_ablation__seed_43,validation,boundary_detection_delay_s,2.799170616113744,lower,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_causal_mask,43,simulation_g1_to_g2_ablation__seed_43,validation,frame_macro_f1,0.6520216860528396,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_causal_mask,43,simulation_g1_to_g2_ablation__seed_43,validation,segmental_f1_iou_0.10,0.7448321932696933,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_causal_mask,43,simulation_g1_to_g2_ablation__seed_43,validation,segmental_f1_iou_0.25,0.6831716894216894,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_causal_mask,43,simulation_g1_to_g2_ablation__seed_43,validation,segmental_f1_iou_0.50,0.5128101065601066,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_causal_mask,43,simulation_g1_to_g2_ablation__seed_43,validation,boundary_f1_1s,0.2866006967569468,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_causal_mask,43,simulation_g1_to_g2_ablation__seed_43,validation,boundary_f1_2s,0.4302018872331372,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_causal_mask,43,simulation_g1_to_g2_ablation__seed_43,validation,edit_score,0.7045026154401155,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_causal_mask,43,simulation_g1_to_g2_ablation__seed_43,validation,boundary_detection_delay_s,2.9560406698564594,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris_no_causal_mask,43,simulation_g1_to_g2_ablation__seed_43,held_out,macro_f1,0.46528417434850183,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris_no_causal_mask,43,simulation_g1_to_g2_ablation__seed_43,held_out,balanced_accuracy,0.47454236440466047,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris_no_causal_mask,43,simulation_g1_to_g2_ablation__seed_43,held_out,macro_auprc,0.5284705126624064,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris_no_causal_mask,43,simulation_g1_to_g2_ablation__seed_43,held_out,brier_score,0.5458310238285994,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris_no_causal_mask,43,simulation_g1_to_g2_ablation__seed_43,held_out,ece_10_bins,0.10960760142553792,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris_no_causal_mask,43,simulation_g1_to_g2_ablation__seed_43,held_out,mae,0.16139664920046926,lower,available,,False
