evidence_quadrant,dataset_role,task,split_protocol,metric,row_count,numeric_row_count,mean_value,best_value,mean_delta_positive_is_better,improved_row_count,non_improved_row_count,source_stages,source_files,claim_boundaries
public_component_ablation,public_context_proxy,n_back_balanced,LOSO,n_back_balanced_accuracy,8,8,0.35574685137139683,0.3811912555933716,0.025444404221974724,7,1,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/assets/stage_i_cross_evidence_matrix/20260702T-stage-i-cross-evidence-matrix-gpuopt-r1/cross_evidence_matrix.csv,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,n_back_macro,LOSO,n_back_macro_f1,8,8,0.3260591878851734,0.3576993191333221,0.03164013124814869,7,1,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/assets/stage_i_cross_evidence_matrix/20260702T-stage-i-cross-evidence-matrix-gpuopt-r1/cross_evidence_matrix.csv,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,nasa_csm,combined,combined_macro_f1,7,7,0.3978451333842371,0.4622019139053777,-0.014022128362126867,1,2,P36_summary,/home/wangminan/projects/chronaris/docs/artifacts/assets/stage_i_optimized_model_summary/20260702T-stage-i-optimized-model-summary-r4-v3-confirm20/key_metric_summary.csv,"P31 fixed reference row; public stream is context proxy, not real vehicle; P35 requested public v3 confirm; public stream is context proxy, not real vehicle"
public_component_ablation,public_context_proxy,uab_mean,LOSO,mean_rmse,8,8,3.2851649153617193,3.4331293995018024,0.006075091418921966,4,4,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/assets/stage_i_cross_evidence_matrix/20260702T-stage-i-cross-evidence-matrix-gpuopt-r1/cross_evidence_matrix.csv,public adapter context-proxy mechanism check
public_component_ablation,public_context_proxy,uab_mean,LOSO/fixed_public_split,mean_rmse,7,7,3.280268502609194,3.374778828202585,-0.04516542391454323,1,2,P35,/home/wangminan/projects/chronaris/docs/artifacts/assets/stage_i_stream_role_fusion/20260702T-stage-i-stream-role-fusion-r4-v3-confirm20/public_metrics.csv,P35 public rows are route checks on public context-proxy data.
public_component_ablation,public_context_proxy,uab_workload_dataset,uab_mean,mean_rmse,7,7,3.280268502609194,3.374778828202585,-0.04516542391454323,1,2,P36_summary,/home/wangminan/projects/chronaris/docs/artifacts/assets/stage_i_optimized_model_summary/20260702T-stage-i-optimized-model-summary-r4-v3-confirm20/key_metric_summary.csv,"P31 fixed reference row; public stream is context proxy, not real vehicle; P35 requested public v3 confirm; public stream is context proxy, not real vehicle"
public_model_comparison,public_context_proxy,benchmark_only,LOSO,balanced_accuracy,5,5,0.4941390001703043,0.6767944028763925,,0,0,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/assets/stage_i_cross_evidence_matrix/20260702T-stage-i-cross-evidence-matrix-gpuopt-r1/cross_evidence_matrix.csv,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,benchmark_only,LOSO,macro_f1,5,5,0.46468106844225954,0.6558222022372738,0.1916660668387405,1,0,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/assets/stage_i_cross_evidence_matrix/20260702T-stage-i-cross-evidence-matrix-gpuopt-r1/cross_evidence_matrix.csv,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,benchmark_only,fixed_public_split,balanced_accuracy,1,1,0.758165694976977,0.758165694976977,,0,0,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/assets/stage_i_cross_evidence_matrix/20260702T-stage-i-cross-evidence-matrix-gpuopt-r1/cross_evidence_matrix.csv,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,benchmark_only,fixed_public_split,macro_f1,1,1,0.7445135090687961,0.7445135090687961,,0,0,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/assets/stage_i_cross_evidence_matrix/20260702T-stage-i-cross-evidence-matrix-gpuopt-r1/cross_evidence_matrix.csv,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,combined,LOSO,balanced_accuracy,5,5,0.42969894572789213,0.56349066834828,0.1869928335268778,1,0,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/assets/stage_i_cross_evidence_matrix/20260702T-stage-i-cross-evidence-matrix-gpuopt-r1/cross_evidence_matrix.csv,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,combined,LOSO,macro_f1,5,5,0.42120794561303593,0.5657317313970226,0.1916292337204762,1,0,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/assets/stage_i_cross_evidence_matrix/20260702T-stage-i-cross-evidence-matrix-gpuopt-r1/cross_evidence_matrix.csv,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,combined,fixed_public_split,balanced_accuracy,1,1,0.5590685276024547,0.5590685276024547,,0,0,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/assets/stage_i_cross_evidence_matrix/20260702T-stage-i-cross-evidence-matrix-gpuopt-r1/cross_evidence_matrix.csv,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,combined,fixed_public_split,macro_f1,1,1,0.4549915569394342,0.4549915569394342,,0,0,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/assets/stage_i_cross_evidence_matrix/20260702T-stage-i-cross-evidence-matrix-gpuopt-r1/cross_evidence_matrix.csv,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,heat_the_chair,LOSO,balanced_accuracy,4,4,0.5237675741459457,0.5404704649205386,,0,0,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/assets/stage_i_cross_evidence_matrix/20260702T-stage-i-cross-evidence-matrix-gpuopt-r1/cross_evidence_matrix.csv,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,heat_the_chair,LOSO,macro_f1,4,4,0.47090327638955004,0.5404767483230504,,0,0,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/assets/stage_i_cross_evidence_matrix/20260702T-stage-i-cross-evidence-matrix-gpuopt-r1/cross_evidence_matrix.csv,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,heat_the_chair,LOSO,mae,4,4,1.4867072627804918,2.3534156768308843,,0,0,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/assets/stage_i_cross_evidence_matrix/20260702T-stage-i-cross-evidence-matrix-gpuopt-r1/cross_evidence_matrix.csv,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,heat_the_chair,LOSO,rmse,4,4,1.900391868494574,2.8251064718014294,0.4081187638370733,1,0,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/assets/stage_i_cross_evidence_matrix/20260702T-stage-i-cross-evidence-matrix-gpuopt-r1/cross_evidence_matrix.csv,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,heat_the_chair,fixed_public_split,balanced_accuracy,1,1,0.5036362921613334,0.5036362921613334,,0,0,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/assets/stage_i_cross_evidence_matrix/20260702T-stage-i-cross-evidence-matrix-gpuopt-r1/cross_evidence_matrix.csv,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,heat_the_chair,fixed_public_split,macro_f1,1,1,0.3818821351434742,0.3818821351434742,,0,0,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/assets/stage_i_cross_evidence_matrix/20260702T-stage-i-cross-evidence-matrix-gpuopt-r1/cross_evidence_matrix.csv,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,heat_the_chair,fixed_public_split,mae,2,2,1.4364985696022978,1.7990387935997176,,0,0,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/assets/stage_i_cross_evidence_matrix/20260702T-stage-i-cross-evidence-matrix-gpuopt-r1/cross_evidence_matrix.csv,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,heat_the_chair,fixed_public_split,rmse,2,2,1.7679256731091755,2.102711077290892,,0,0,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/assets/stage_i_cross_evidence_matrix/20260702T-stage-i-cross-evidence-matrix-gpuopt-r1/cross_evidence_matrix.csv,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,loft_only,LOSO,balanced_accuracy,5,5,0.4606521231681079,0.6417003395561123,,0,0,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/assets/stage_i_cross_evidence_matrix/20260702T-stage-i-cross-evidence-matrix-gpuopt-r1/cross_evidence_matrix.csv,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,loft_only,LOSO,macro_f1,5,5,0.4511545846872922,0.6480860136797442,0.27576738891789,1,0,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/assets/stage_i_cross_evidence_matrix/20260702T-stage-i-cross-evidence-matrix-gpuopt-r1/cross_evidence_matrix.csv,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,loft_only,fixed_public_split,balanced_accuracy,1,1,0.3992528170688565,0.3992528170688565,,0,0,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/assets/stage_i_cross_evidence_matrix/20260702T-stage-i-cross-evidence-matrix-gpuopt-r1/cross_evidence_matrix.csv,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,loft_only,fixed_public_split,macro_f1,1,1,0.3643360690716937,0.3643360690716937,,0,0,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/assets/stage_i_cross_evidence_matrix/20260702T-stage-i-cross-evidence-matrix-gpuopt-r1/cross_evidence_matrix.csv,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,n_back,LOSO,balanced_accuracy,4,4,0.33587560084507456,0.3624660053176822,,0,0,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/assets/stage_i_cross_evidence_matrix/20260702T-stage-i-cross-evidence-matrix-gpuopt-r1/cross_evidence_matrix.csv,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,n_back,LOSO,macro_f1,4,4,0.27303861202690227,0.3477646914903081,,0,0,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/assets/stage_i_cross_evidence_matrix/20260702T-stage-i-cross-evidence-matrix-gpuopt-r1/cross_evidence_matrix.csv,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,n_back,LOSO,mae,4,4,4.3386831081423,4.798697119158675,,0,0,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/assets/stage_i_cross_evidence_matrix/20260702T-stage-i-cross-evidence-matrix-gpuopt-r1/cross_evidence_matrix.csv,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,n_back,LOSO,rmse,4,4,6.467396204751445,10.223413421909578,5.059534537800282,1,0,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/assets/stage_i_cross_evidence_matrix/20260702T-stage-i-cross-evidence-matrix-gpuopt-r1/cross_evidence_matrix.csv,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,n_back,fixed_public_split,balanced_accuracy,1,1,0.327583201891522,0.327583201891522,,0,0,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/assets/stage_i_cross_evidence_matrix/20260702T-stage-i-cross-evidence-matrix-gpuopt-r1/cross_evidence_matrix.csv,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,n_back,fixed_public_split,macro_f1,1,1,0.3021636801801681,0.3021636801801681,,0,0,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/assets/stage_i_cross_evidence_matrix/20260702T-stage-i-cross-evidence-matrix-gpuopt-r1/cross_evidence_matrix.csv,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,n_back,fixed_public_split,mae,2,2,4.606325875451904,5.408401675229372,,0,0,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/assets/stage_i_cross_evidence_matrix/20260702T-stage-i-cross-evidence-matrix-gpuopt-r1/cross_evidence_matrix.csv,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,n_back,fixed_public_split,rmse,2,2,5.337602646858058,6.064891117853205,,0,0,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/assets/stage_i_cross_evidence_matrix/20260702T-stage-i-cross-evidence-matrix-gpuopt-r1/cross_evidence_matrix.csv,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,nasa_csm,fixed_public_split,combined_macro_f1,2,2,0.42435806963484646,0.4439192370785678,-0.0078348239094015,1,1,P37,/home/wangminan/projects/chronaris/docs/artifacts/assets/stage_i_optimized_final_polish/20260702T-stage-i-optimized-final-polish-r1/public_route_calibration_metrics.csv,"P37 public route calibration is accepted, but still public context-proxy evidence."
public_model_comparison,public_context_proxy,uab_workload_dataset,fixed_public_split,mean_rmse,2,2,3.2594649441017305,3.327118570580544,0.11531388410085444,2,0,P37,/home/wangminan/projects/chronaris/docs/artifacts/assets/stage_i_optimized_final_polish/20260702T-stage-i-optimized-final-polish-r1/public_route_calibration_metrics.csv,"P37 public route calibration is accepted, but still public context-proxy evidence."
