seed,method_name,role,scenario_id,status,sample_count,checkpoint_sha256,representation_sha256,output_root,task_oracle_opened
29,contiformer,train,block_missing_and_long_lag,completed,384,29da739f3af5a7d0a26fc0232440046f4ed3824748483af9a84167641b306e8b,5a17144de846026b22431dee32da8da2a596ab1e2c5eb656c31ab41c5c52c346,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/contiformer/train/block_missing_and_long_lag,False
29,chronaris,train,block_missing_and_long_lag,completed,384,96f06575fe5547c180b12437df8d6d158bb3525b045f4716c2ea5d8d94f6867f,a46651cacd78438a3a46ac19ea77e902b8f97ecfa2e4e3089cb49970c160a862,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/chronaris/train/block_missing_and_long_lag,False
29,naive_time_sync,train,mixed_severe,completed,384,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,1d7e56a402f2d3797f393fc5a22e328323804b3e619a9160cf43834b8b072093,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/naive_time_sync/train/mixed_severe,False
29,mult,train,mixed_severe,completed,384,6162166506f629889badb07b5bccb463a53537b1302c96c7d1b91424c2a0404b,ec57307313b21499d3ef28b1ba5bde45cd36d9eb6b7a3d51afbcfe2550487380,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/mult/train/mixed_severe,False
29,contiformer,train,mixed_severe,completed,384,29da739f3af5a7d0a26fc0232440046f4ed3824748483af9a84167641b306e8b,a84efabff7ddf246a671d4cb49e893f5913be00f3849f8b54fa2c532c34afea9,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/contiformer/train/mixed_severe,False
29,chronaris,train,mixed_severe,completed,384,96f06575fe5547c180b12437df8d6d158bb3525b045f4716c2ea5d8d94f6867f,59fa4e7b1ac075469a0a52c7c2d79ef1530c146c1605f943d621ba3e23d2c064,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/chronaris/train/mixed_severe,False
29,naive_time_sync,validation,clean_asynchronous,completed,96,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,005e2b17b44971601b3eb83774621b22e6e3cf9e547692e7700c6cfd42ee5655,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/naive_time_sync/validation/clean_asynchronous,False
29,mult,validation,clean_asynchronous,completed,96,6162166506f629889badb07b5bccb463a53537b1302c96c7d1b91424c2a0404b,b1267ac61bbbb01680431a0fb57cab23389281533bad2a420ae8461c70b43ec2,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/mult/validation/clean_asynchronous,False
29,contiformer,validation,clean_asynchronous,completed,96,29da739f3af5a7d0a26fc0232440046f4ed3824748483af9a84167641b306e8b,be7eee698baaa83132df686f243dc0162a2d8f85b1320147949bac32fad1f1e6,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/contiformer/validation/clean_asynchronous,False
29,chronaris,validation,clean_asynchronous,completed,96,96f06575fe5547c180b12437df8d6d158bb3525b045f4716c2ea5d8d94f6867f,70a655dbf7f6bc58ac017684fc0e0975a65f13528fdedf22b037240bd0e25fa4,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/chronaris/validation/clean_asynchronous,False
29,naive_time_sync,validation,sampling_jitter,completed,96,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,bdeb349c6709f6099c023aeb5e8cd15a05c31088ec206d42ac11ef4aa1f0b8b1,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/naive_time_sync/validation/sampling_jitter,False
