representation_route,optimizer_update,dataset,task,consumer,method,seed,fold,role,metric,value,direction,status,reason,smoke_only
self_supervised,200,model_independent_aviation_simulation,simulated_future_workload_classification,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,brier_score,0.588114702046241,lower,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_future_workload_classification,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,ece_10_bins,0.0953899773127189,lower,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_future_workload_regression,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,mae,0.144308851682581,lower,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_future_workload_regression,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,rmse,0.17831449616600514,lower,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_future_workload_regression,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,spearman,0.509722619592584,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,macro_f1,0.48451296496064566,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,balanced_accuracy,0.4921305921305921,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,macro_auprc,0.554231752748528,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,brier_score,0.7770141075411798,lower,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,ece_10_bins,0.3246032353519134,lower,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,mae,0.1637279965216294,lower,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,rmse,0.20683772171390707,lower,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,spearman,0.4087040798809796,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,frame_macro_f1,0.3397573554143277,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.10,0.4488462275571651,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.25,0.35808825506091135,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.50,0.24459018628940504,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_1s,0.14936220463564215,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_2s,0.24604583784271286,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,edit_score,0.465095700740232,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_detection_delay_s,4.9397590361445785,lower,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,frame_macro_f1,0.3443148375237379,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.10,0.4761765068061024,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.25,0.3792006821303696,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.50,0.2593332448801199,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_1s,0.1639478576978577,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_2s,0.248334716498779,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,edit_score,0.5167368438852814,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_detection_delay_s,4.994019138755981,lower,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_future_workload_classification,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,macro_f1,0.5419305315678372,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_future_workload_classification,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,balanced_accuracy,0.573989373989374,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_future_workload_classification,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,macro_auprc,0.5444385087935925,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_future_workload_classification,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,brier_score,0.5943703370108788,lower,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_future_workload_classification,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,ece_10_bins,0.07726427394636985,lower,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_future_workload_regression,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,mae,0.1460077123483643,lower,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_future_workload_regression,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,rmse,0.17939378478477416,lower,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_future_workload_regression,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,spearman,0.533885757610437,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,macro_f1,0.48147150089825247,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,balanced_accuracy,0.49720489720489724,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,macro_auprc,0.5428946701410483,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,brier_score,0.8052661136882235,lower,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,ece_10_bins,0.35123269995664796,lower,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,mae,0.17078533687163144,lower,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,rmse,0.2226181447166746,lower,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,spearman,0.41802901121538105,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,frame_macro_f1,0.345662108937262,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.10,0.4630902353177653,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.25,0.3675493038738008,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.50,0.23126446036602288,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_1s,0.14502995472664593,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_2s,0.2655939393531306,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,edit_score,0.476367610254329,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_detection_delay_s,5.38928952991453,lower,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,frame_macro_f1,0.3507374653921547,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.10,0.47227232926548424,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.25,0.3825775561861814,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.50,0.24484183670190107,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_1s,0.13376984662600472,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_2s,0.2526201803200884,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,edit_score,0.540012288059163,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_detection_delay_s,5.198304157549234,lower,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_future_workload_classification,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,macro_f1,0.5352016858040954,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_future_workload_classification,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,balanced_accuracy,0.5504658504658505,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_future_workload_classification,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,macro_auprc,0.5967475494451011,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_future_workload_classification,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,brier_score,0.5648693383582111,lower,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_future_workload_classification,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,ece_10_bins,0.038656879359319773,lower,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_future_workload_regression,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,mae,0.14571165025699884,lower,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_future_workload_regression,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,rmse,0.17945498767672874,lower,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_future_workload_regression,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,spearman,0.5298023002975508,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,macro_f1,0.4970757430488974,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,balanced_accuracy,0.5068915068915069,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,macro_auprc,0.5253712787007713,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,brier_score,0.8215803368686208,lower,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,ece_10_bins,0.3536505252671825,lower,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,mae,0.19050813314970583,lower,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,rmse,0.2732645398201331,lower,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,spearman,0.3279504749370565,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,frame_macro_f1,0.3478311422595356,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.10,0.4543219571482439,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.25,0.35875365825963257,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.50,0.22635515526140526,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_1s,0.15596275469322346,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_2s,0.2600801000215063,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,edit_score,0.4730126535790598,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_detection_delay_s,5.214285714285714,lower,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,frame_macro_f1,0.3550049121740278,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.10,0.48448075680957114,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.25,0.38604327848928033,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.50,0.239233382655947,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_1s,0.15233012430278053,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_2s,0.2525549862463925,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,edit_score,0.5490000302603099,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_detection_delay_s,5.2303730512249444,lower,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_future_workload_classification,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,macro_f1,0.5203256270579751,higher,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_future_workload_classification,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,balanced_accuracy,0.5345114345114346,higher,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_future_workload_classification,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,macro_auprc,0.5891176300407449,higher,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_future_workload_classification,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,brier_score,0.562434856483687,lower,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_future_workload_classification,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,ece_10_bins,0.07583011483043028,lower,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_future_workload_regression,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,mae,0.1473881056299433,lower,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_future_workload_regression,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,rmse,0.1808187276055693,lower,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_future_workload_regression,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,spearman,0.5066104943923093,higher,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,macro_f1,0.4522648710349368,higher,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,balanced_accuracy,0.4665434665434665,higher,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,macro_auprc,0.5387699005262742,higher,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,brier_score,0.8503880555442629,lower,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,ece_10_bins,0.39087792084560363,lower,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,mae,0.16398177354130894,lower,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,rmse,0.2179858888714079,lower,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,spearman,0.39156986724650944,higher,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,frame_macro_f1,0.34948456804938305,higher,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.10,0.46622481251387504,higher,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.25,0.3574942852286602,higher,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.50,0.21987517690642694,higher,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_1s,0.17135576012529136,higher,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_2s,0.25656527717074595,higher,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,edit_score,0.4924124486624487,higher,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_detection_delay_s,5.089092872570195,lower,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,frame_macro_f1,0.35677273636948653,higher,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.10,0.49750443622559287,higher,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.25,0.3895008629141756,higher,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.50,0.24139023554114017,higher,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_1s,0.16863242979608112,higher,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_2s,0.2611625767942283,higher,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,edit_score,0.5661488630726912,higher,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_detection_delay_s,5.150188577586207,lower,available,,False
task_guided,500,model_independent_aviation_simulation,simulated_future_workload_classification,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,macro_f1,0.5259688121105769,higher,available,,False
task_guided,500,model_independent_aviation_simulation,simulated_future_workload_classification,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,balanced_accuracy,0.5437360437360438,higher,available,,False
task_guided,500,model_independent_aviation_simulation,simulated_future_workload_classification,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,macro_auprc,0.5814506535440548,higher,available,,False
task_guided,500,model_independent_aviation_simulation,simulated_future_workload_classification,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,brier_score,0.5671107607105106,lower,available,,False
task_guided,500,model_independent_aviation_simulation,simulated_future_workload_classification,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,ece_10_bins,0.0381753645871659,lower,available,,False
task_guided,500,model_independent_aviation_simulation,simulated_future_workload_regression,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,mae,0.14997691672760993,lower,available,,False
task_guided,500,model_independent_aviation_simulation,simulated_future_workload_regression,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,rmse,0.18200779113964177,lower,available,,False
task_guided,500,model_independent_aviation_simulation,simulated_future_workload_regression,linear,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,spearman,0.4886959258411535,higher,available,,False
task_guided,500,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,macro_f1,0.4884416774453924,higher,available,,False
task_guided,500,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,balanced_accuracy,0.5,higher,available,,False
task_guided,500,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,macro_auprc,0.5104547888710326,higher,available,,False
task_guided,500,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,brier_score,0.8567198960976751,lower,available,,False
task_guided,500,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,ece_10_bins,0.37992712136755413,lower,available,,False
task_guided,500,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,mae,0.1653303970815614,lower,available,,False
task_guided,500,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,rmse,0.20691132999350303,lower,available,,False
task_guided,500,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,spearman,0.36895027466239405,higher,available,,False
task_guided,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,frame_macro_f1,0.34569170090451007,higher,available,,False
task_guided,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,physiology_only,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.10,0.4541205928211902,higher,available,,False
