evidence_quadrant,dataset_role,task,split_protocol,model_or_component,metric,value,baseline,delta_positive_is_better,seed_count,artifact_path,claim_boundary,source_stage,source_file,dataset_id,status,delta_convention,figure_path
public_component_ablation,public_context_proxy,heat_the_chair_balanced,LOSO,no_causal_fusion,heat_the_chair_balanced_accuracy,0.5412271944614714,full,-0.0067478325152253,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,uab_mean,LOSO,no_causal_fusion,mean_rmse,3.260379243985061,full,-0.0187105799577365,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,n_back,LOSO,full,n_back_rmse,5.095746345036021,full,0.0,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,n_back,LOSO,full,n_back_mae,4.02003209081047,full,0.0,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,heat_the_chair,LOSO,full,heat_the_chair_rmse,1.4624333028495735,full,0.0,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,heat_the_chair,LOSO,full,heat_the_chair_mae,1.165638424850562,full,0.0,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,n_back_macro,LOSO,full,n_back_macro_f1,0.3576993191333221,full,0.0,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,n_back_balanced,LOSO,full,n_back_balanced_accuracy,0.3811912555933716,full,0.0,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,heat_the_chair_macro,LOSO,full,heat_the_chair_macro_f1,0.5072638744453764,full,0.0,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,heat_the_chair_balanced,LOSO,full,heat_the_chair_balanced_accuracy,0.534479361946246,full,0.0,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,uab_mean,LOSO,full,mean_rmse,3.279089823942797,full,0.0,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,n_back,LOSO,mse_loss,n_back_rmse,5.143220884656303,full,0.047474539620282,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,n_back,LOSO,mse_loss,n_back_mae,4.08085582431145,full,0.06082373350098,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,heat_the_chair,LOSO,mse_loss,heat_the_chair_rmse,1.473079488461215,full,0.0106461856116415,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,heat_the_chair,LOSO,mse_loss,heat_the_chair_mae,1.1847933916046338,full,0.0191549667540718,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,n_back_macro,LOSO,mse_loss,n_back_macro_f1,0.3414769061012817,full,0.0162224130320404,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,n_back_balanced,LOSO,mse_loss,n_back_balanced_accuracy,0.3631224603848444,full,0.0180687952085272,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,heat_the_chair_macro,LOSO,mse_loss,heat_the_chair_macro_f1,0.5089858489119459,full,-0.0017219744665695,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,heat_the_chair_balanced,LOSO,mse_loss,heat_the_chair_balanced_accuracy,0.5337776426458896,full,0.0007017193003564,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,uab_mean,LOSO,mse_loss,mean_rmse,3.308150186558759,full,0.0290603626159615,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,n_back,LOSO,no_lag_window,n_back_rmse,5.245713527577499,full,0.1499671825414781,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,n_back,LOSO,no_lag_window,n_back_mae,4.150049082706442,full,0.1300169918959719,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,heat_the_chair,LOSO,no_lag_window,heat_the_chair_rmse,1.4663869440830752,full,0.0039536412335017,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,heat_the_chair,LOSO,no_lag_window,heat_the_chair_mae,1.1649189045762314,full,-0.0007195202743306,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,n_back_macro,LOSO,no_lag_window,n_back_macro_f1,0.321627182578459,full,0.036072136554863,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,n_back_balanced,LOSO,no_lag_window,n_back_balanced_accuracy,0.3453303333854963,full,0.0358609222078753,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,heat_the_chair_macro,LOSO,no_lag_window,heat_the_chair_macro_f1,0.5299135774836304,full,-0.022649703038254,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,heat_the_chair_balanced,LOSO,no_lag_window,heat_the_chair_balanced_accuracy,0.5418798652222008,full,-0.0074005032759547,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,uab_mean,LOSO,no_lag_window,mean_rmse,3.3560502358302875,full,0.07696041188749,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,n_back,LOSO,no_event_bias,n_back_rmse,5.3207135151237415,full,0.2249671700877202,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,n_back,LOSO,no_event_bias,n_back_mae,4.202620081179632,full,0.1825879903691616,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,heat_the_chair,LOSO,no_event_bias,heat_the_chair_rmse,1.4617028661940008,full,-0.0007304366555727,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,heat_the_chair,LOSO,no_event_bias,heat_the_chair_mae,1.1649203065125382,full,-0.0007181183380238,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,n_back_macro,LOSO,no_event_bias,n_back_macro_f1,0.3391612358555358,full,0.0185380832777863,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,n_back_balanced,LOSO,no_event_bias,n_back_balanced_accuracy,0.3639678984103747,full,0.0172233571829968,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,heat_the_chair_macro,LOSO,no_event_bias,heat_the_chair_macro_f1,0.5079202356425306,full,-0.0006563611971542,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,heat_the_chair_balanced,LOSO,no_event_bias,heat_the_chair_balanced_accuracy,0.5347752791024497,full,-0.0002959171562036,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,uab_mean,LOSO,no_event_bias,mean_rmse,3.391208190658871,full,0.1121183667160736,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,n_back,LOSO,no_target_transform,n_back_rmse,5.399251492917774,full,0.3035051478817525,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,n_back,LOSO,no_target_transform,n_back_mae,4.223455458063551,full,0.2034233672530812,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,heat_the_chair,LOSO,no_target_transform,heat_the_chair_rmse,1.4670073060858313,full,0.0045740032362577,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,heat_the_chair,LOSO,no_target_transform,heat_the_chair_mae,1.1581303389195134,full,-0.0075080859310485,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,n_back_macro,LOSO,no_target_transform,n_back_macro_f1,0.3414769061012817,full,0.0162224130320404,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,n_back_balanced,LOSO,no_target_transform,n_back_balanced_accuracy,0.3631224603848444,full,0.0180687952085272,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,heat_the_chair_macro,LOSO,no_target_transform,heat_the_chair_macro_f1,0.5089858489119459,full,-0.0017219744665695,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
public_component_ablation,public_context_proxy,heat_the_chair_balanced,LOSO,no_target_transform,heat_the_chair_balanced_accuracy,0.5337776426458896,full,0.0007017193003564,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/ablation_summary.csv,public adapter context-proxy mechanism check,P31_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_public-fusion-ablation/fig_public_ablation_delta_heatmap.png
