task_name,model_name,split_strategy,seed,fold_index,test_group,sample_count,status,macro_f1,balanced_accuracy,fold_skipped_reason,rmse,mae,nrmse,top1,top3,top5,mrr
T2_next_window_physiology_response,classical_baseline,leave_one_sortie_out,43,2,20251005_四01_ACT-4_云_J20_22#01,36,completed,,,,516.2762200296816,283.56565356601027,1.1790761307237505,,,,
T3_paired_pilot_window_retrieval,chronaris_full,leave_one_view_out,17,1,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,37,completed,,,,,,,0.02702702702702703,0.08108108108108109,0.13513513513513514,0.11806088893211711
T3_paired_pilot_window_retrieval,chronaris_full,leave_one_view_out,17,2,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,37,completed,,,,,,,0.02702702702702703,0.10810810810810811,0.16216216216216217,0.12183493324670194
T3_paired_pilot_window_retrieval,chronaris_full,leave_one_view_out,29,1,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,37,completed,,,,,,,0.02702702702702703,0.08108108108108109,0.13513513513513514,0.11806088893211711
T3_paired_pilot_window_retrieval,chronaris_full,leave_one_view_out,29,2,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,37,completed,,,,,,,0.02702702702702703,0.10810810810810811,0.16216216216216217,0.12183493324670194
T3_paired_pilot_window_retrieval,chronaris_full,leave_one_view_out,43,1,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,37,completed,,,,,,,0.02702702702702703,0.08108108108108109,0.13513513513513514,0.11806088893211711
T3_paired_pilot_window_retrieval,chronaris_full,leave_one_view_out,43,2,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,37,completed,,,,,,,0.02702702702702703,0.10810810810810811,0.16216216216216217,0.12183493324670194
T3_paired_pilot_window_retrieval,chronaris_full,leave_one_sortie_out,17,1,20251002_单01_ACT-8_翼云_J16_12#01,74,completed,,,,,,,0.02702702702702703,0.0945945945945946,0.14864864864864866,0.11994791108940954
T3_paired_pilot_window_retrieval,chronaris_full,leave_one_sortie_out,29,1,20251002_单01_ACT-8_翼云_J16_12#01,74,completed,,,,,,,0.02702702702702703,0.0945945945945946,0.14864864864864866,0.11994791108940954
T3_paired_pilot_window_retrieval,chronaris_full,leave_one_sortie_out,43,1,20251002_单01_ACT-8_翼云_J16_12#01,74,completed,,,,,,,0.02702702702702703,0.0945945945945946,0.14864864864864866,0.11994791108940954
T3_paired_pilot_window_retrieval,mult,leave_one_view_out,17,1,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,37,completed,,,,,,,0.02702702702702703,0.08108108108108109,0.13513513513513514,0.1135563844276126
T3_paired_pilot_window_retrieval,mult,leave_one_view_out,17,2,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,37,completed,,,,,,,0.02702702702702703,0.10810810810810811,0.16216216216216217,0.12631914719037535
T3_paired_pilot_window_retrieval,mult,leave_one_view_out,29,1,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,37,completed,,,,,,,0.02702702702702703,0.08108108108108109,0.13513513513513514,0.11357667498844369
T3_paired_pilot_window_retrieval,mult,leave_one_view_out,29,2,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,37,completed,,,,,,,0.02702702702702703,0.08108108108108109,0.13513513513513514,0.1135563844276126
T3_paired_pilot_window_retrieval,mult,leave_one_view_out,43,1,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,37,completed,,,,,,,0.02702702702702703,0.08108108108108109,0.13513513513513514,0.1135563844276126
T3_paired_pilot_window_retrieval,mult,leave_one_view_out,43,2,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,37,completed,,,,,,,0.02702702702702703,0.10810810810810811,0.16216216216216217,0.12633943775120646
T3_paired_pilot_window_retrieval,mult,leave_one_sortie_out,17,1,20251002_单01_ACT-8_翼云_J16_12#01,0,skipped,,,empty_train_or_test,,,,,,,
T3_paired_pilot_window_retrieval,mult,leave_one_sortie_out,29,1,20251002_单01_ACT-8_翼云_J16_12#01,0,skipped,,,empty_train_or_test,,,,,,,
T3_paired_pilot_window_retrieval,mult,leave_one_sortie_out,43,1,20251002_单01_ACT-8_翼云_J16_12#01,0,skipped,,,empty_train_or_test,,,,,,,
T3_paired_pilot_window_retrieval,contiformer,leave_one_view_out,17,1,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,37,completed,,,,,,,0.02702702702702703,0.08108108108108109,0.13513513513513514,0.1135563844276126
T3_paired_pilot_window_retrieval,contiformer,leave_one_view_out,17,2,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,37,completed,,,,,,,0.02702702702702703,0.08108108108108109,0.13513513513513514,0.1135563844276126
T3_paired_pilot_window_retrieval,contiformer,leave_one_view_out,29,1,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,37,completed,,,,,,,0.02702702702702703,0.08108108108108109,0.13513513513513514,0.1135563844276126
T3_paired_pilot_window_retrieval,contiformer,leave_one_view_out,29,2,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,37,completed,,,,,,,0.02702702702702703,0.10810810810810811,0.16216216216216217,0.12633943775120646
T3_paired_pilot_window_retrieval,contiformer,leave_one_view_out,43,1,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,37,completed,,,,,,,0.02702702702702703,0.08108108108108109,0.13513513513513514,0.1135563844276126
T3_paired_pilot_window_retrieval,contiformer,leave_one_view_out,43,2,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,37,completed,,,,,,,0.02702702702702703,0.08108108108108109,0.13513513513513514,0.1135563844276126
T3_paired_pilot_window_retrieval,contiformer,leave_one_sortie_out,17,1,20251002_单01_ACT-8_翼云_J16_12#01,0,skipped,,,empty_train_or_test,,,,,,,
T3_paired_pilot_window_retrieval,contiformer,leave_one_sortie_out,29,1,20251002_单01_ACT-8_翼云_J16_12#01,0,skipped,,,empty_train_or_test,,,,,,,
T3_paired_pilot_window_retrieval,contiformer,leave_one_sortie_out,43,1,20251002_单01_ACT-8_翼云_J16_12#01,0,skipped,,,empty_train_or_test,,,,,,,
T3_paired_pilot_window_retrieval,naive_time_sync,leave_one_view_out,17,1,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,37,completed,,,,,,,0.02702702702702703,0.08108108108108109,0.13513513513513514,0.1135563844276126
T3_paired_pilot_window_retrieval,naive_time_sync,leave_one_view_out,17,2,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,37,completed,,,,,,,0.02702702702702703,0.08108108108108109,0.13513513513513514,0.1135563844276126
T3_paired_pilot_window_retrieval,naive_time_sync,leave_one_view_out,29,1,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,37,completed,,,,,,,0.02702702702702703,0.08108108108108109,0.13513513513513514,0.1135563844276126
T3_paired_pilot_window_retrieval,naive_time_sync,leave_one_view_out,29,2,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,37,completed,,,,,,,0.02702702702702703,0.08108108108108109,0.13513513513513514,0.1135563844276126
T3_paired_pilot_window_retrieval,naive_time_sync,leave_one_view_out,43,1,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,37,completed,,,,,,,0.02702702702702703,0.08108108108108109,0.13513513513513514,0.1135563844276126
T3_paired_pilot_window_retrieval,naive_time_sync,leave_one_view_out,43,2,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,37,completed,,,,,,,0.02702702702702703,0.08108108108108109,0.13513513513513514,0.1135563844276126
T3_paired_pilot_window_retrieval,naive_time_sync,leave_one_sortie_out,17,1,20251002_单01_ACT-8_翼云_J16_12#01,74,completed,,,,,,,0.02702702702702703,0.08108108108108109,0.13513513513513514,0.1135563844276126
T3_paired_pilot_window_retrieval,naive_time_sync,leave_one_sortie_out,29,1,20251002_单01_ACT-8_翼云_J16_12#01,74,completed,,,,,,,0.02702702702702703,0.08108108108108109,0.13513513513513514,0.1135563844276126
T3_paired_pilot_window_retrieval,naive_time_sync,leave_one_sortie_out,43,1,20251002_单01_ACT-8_翼云_J16_12#01,74,completed,,,,,,,0.02702702702702703,0.08108108108108109,0.13513513513513514,0.1135563844276126
T3_paired_pilot_window_retrieval,classical_baseline,leave_one_view_out,17,1,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,37,completed,,,,,,,0.05405405405405406,0.10810810810810811,0.16216216216216217,0.13981121068243885
T3_paired_pilot_window_retrieval,classical_baseline,leave_one_view_out,17,2,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,37,completed,,,,,,,0.08108108108108109,0.13513513513513514,0.1891891891891892,0.16610777751954622
T3_paired_pilot_window_retrieval,classical_baseline,leave_one_view_out,29,1,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,37,completed,,,,,,,0.05405405405405406,0.10810810810810811,0.16216216216216217,0.13981121068243885
T3_paired_pilot_window_retrieval,classical_baseline,leave_one_view_out,29,2,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,37,completed,,,,,,,0.08108108108108109,0.13513513513513514,0.1891891891891892,0.16610777751954622
T3_paired_pilot_window_retrieval,classical_baseline,leave_one_view_out,43,1,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,37,completed,,,,,,,0.05405405405405406,0.10810810810810811,0.16216216216216217,0.13981121068243885
T3_paired_pilot_window_retrieval,classical_baseline,leave_one_view_out,43,2,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,37,completed,,,,,,,0.08108108108108109,0.13513513513513514,0.1891891891891892,0.16610777751954622
T3_paired_pilot_window_retrieval,classical_baseline,leave_one_sortie_out,17,1,20251002_单01_ACT-8_翼云_J16_12#01,74,completed,,,,,,,0.06756756756756757,0.12162162162162163,0.17567567567567569,0.15295949410099255
T3_paired_pilot_window_retrieval,classical_baseline,leave_one_sortie_out,29,1,20251002_单01_ACT-8_翼云_J16_12#01,74,completed,,,,,,,0.06756756756756757,0.12162162162162163,0.17567567567567569,0.15295949410099255
T3_paired_pilot_window_retrieval,classical_baseline,leave_one_sortie_out,43,1,20251002_单01_ACT-8_翼云_J16_12#01,74,completed,,,,,,,0.06756756756756757,0.12162162162162163,0.17567567567567569,0.15295949410099255
