dataset,task,consumer,method,seed,fold,role,metric,value,direction,status,reason,smoke_only,representation_family
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,29,simulation_g1_to_g2_end_to_end__seed_29,validation,boundary_f1_1s,0.21393898347023346,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,29,simulation_g1_to_g2_end_to_end__seed_29,validation,boundary_f1_2s,0.307418651949902,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,29,simulation_g1_to_g2_end_to_end__seed_29,validation,edit_score,0.45925425847300844,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,29,simulation_g1_to_g2_end_to_end__seed_29,validation,boundary_detection_delay_s,3.6538461538461537,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,mult,29,simulation_g1_to_g2_end_to_end__seed_29,validation,frame_macro_f1,0.6265261291986765,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,mult,29,simulation_g1_to_g2_end_to_end__seed_29,validation,segmental_f1_iou_0.10,0.728511794918045,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,mult,29,simulation_g1_to_g2_end_to_end__seed_29,validation,segmental_f1_iou_0.25,0.6358892843267844,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,mult,29,simulation_g1_to_g2_end_to_end__seed_29,validation,segmental_f1_iou_0.50,0.5115956670644171,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,mult,29,simulation_g1_to_g2_end_to_end__seed_29,validation,boundary_f1_1s,0.2751821095571096,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,mult,29,simulation_g1_to_g2_end_to_end__seed_29,validation,boundary_f1_2s,0.3914196336071336,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,mult,29,simulation_g1_to_g2_end_to_end__seed_29,validation,edit_score,0.7061537709975211,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,mult,29,simulation_g1_to_g2_end_to_end__seed_29,validation,boundary_detection_delay_s,3.7285539215686274,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,mult,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,macro_f1,0.39839567201203335,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,mult,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,balanced_accuracy,0.43203809426933004,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,mult,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,macro_auprc,0.4611080410263206,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,mult,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,brier_score,0.6682975312156852,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,mult,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,ece_10_bins,0.04536949098110199,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,mult,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,mae,0.22849851318945488,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,mult,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,rmse,0.2667053741522363,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,mult,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,spearman,0.2582349926734834,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,frame_macro_f1,0.41005134009901517,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,segmental_f1_iou_0.10,0.4265538326182214,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,segmental_f1_iou_0.25,0.34898308693481117,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,segmental_f1_iou_0.50,0.22414336892648237,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,boundary_f1_1s,0.2554276002116076,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,boundary_f1_2s,0.32221768223606456,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,edit_score,0.3899906806156806,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,mult,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,boundary_detection_delay_s,2.535251524390244,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,mult,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,frame_macro_f1,0.4349690726967942,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,mult,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,segmental_f1_iou_0.10,0.5061761019034142,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,mult,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,segmental_f1_iou_0.25,0.4318098929203322,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,mult,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,segmental_f1_iou_0.50,0.32700327461961554,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,mult,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,boundary_f1_1s,0.24898567652534373,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,mult,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,boundary_f1_2s,0.343043277367484,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,mult,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,edit_score,0.5516529549732675,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,mult,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,boundary_detection_delay_s,3.231754658385093,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,validation,macro_f1,0.5064709836686042,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,validation,balanced_accuracy,0.49785426236225233,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,validation,macro_auprc,0.5180556856484918,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,validation,brier_score,0.6003809796436667,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,validation,ece_10_bins,0.0867049871012569,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,validation,mae,0.13653122509519258,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,validation,rmse,0.1711405749559474,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,validation,spearman,0.5141752577319588,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,validation,frame_macro_f1,0.522113878405747,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,validation,segmental_f1_iou_0.10,0.5297992303748883,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,validation,segmental_f1_iou_0.25,0.4297176857620936,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,validation,segmental_f1_iou_0.50,0.2919175336116125,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,validation,boundary_f1_1s,0.22665735850478497,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,validation,boundary_f1_2s,0.31209830644573294,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,validation,edit_score,0.4477584626022126,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,validation,boundary_detection_delay_s,3.7419871794871793,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,validation,frame_macro_f1,0.5586182176209054,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,validation,segmental_f1_iou_0.10,0.6844115390579205,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,validation,segmental_f1_iou_0.25,0.560991664281138,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,validation,segmental_f1_iou_0.50,0.42886958618866516,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,validation,boundary_f1_1s,0.22080064883373707,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,validation,boundary_f1_2s,0.3142472043207337,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,validation,edit_score,0.6752475822788323,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,validation,boundary_detection_delay_s,3.709729381443299,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,macro_f1,0.4199900793650793,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,balanced_accuracy,0.45351592135321966,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,macro_auprc,0.42046856758804224,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,brier_score,0.6256314487797944,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,ece_10_bins,0.061454801820218556,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,mae,0.22785404526318112,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,rmse,0.2738847908558809,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,spearman,0.2831253065087989,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,frame_macro_f1,0.29264218336704556,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,segmental_f1_iou_0.10,0.3231035421220948,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,segmental_f1_iou_0.25,0.22233486151845583,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,segmental_f1_iou_0.50,0.1341807035222409,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,boundary_f1_1s,0.2182023724682772,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,boundary_f1_2s,0.2841877079389068,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,edit_score,0.3409884866801227,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,boundary_detection_delay_s,4.127218934911243,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,frame_macro_f1,0.3318635971443076,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,segmental_f1_iou_0.10,0.43320583515450134,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,segmental_f1_iou_0.25,0.339558748281648,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,segmental_f1_iou_0.50,0.22550940177939313,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,boundary_f1_1s,0.1945698298882926,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,boundary_f1_2s,0.26943508869712346,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,edit_score,0.4855572013430469,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,contiformer,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,boundary_detection_delay_s,3.613832288401254,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,chronaris,29,simulation_g1_to_g2_end_to_end__seed_29,validation,macro_f1,0.352991452991453,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,chronaris,29,simulation_g1_to_g2_end_to_end__seed_29,validation,balanced_accuracy,0.3531409717280196,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,chronaris,29,simulation_g1_to_g2_end_to_end__seed_29,validation,macro_auprc,0.4455870550932288,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,chronaris,29,simulation_g1_to_g2_end_to_end__seed_29,validation,brier_score,0.6463775846783636,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,chronaris,29,simulation_g1_to_g2_end_to_end__seed_29,validation,ece_10_bins,0.0682809216280778,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,chronaris,29,simulation_g1_to_g2_end_to_end__seed_29,validation,mae,0.16194442907969156,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,chronaris,29,simulation_g1_to_g2_end_to_end__seed_29,validation,rmse,0.1906184931813757,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,chronaris,29,simulation_g1_to_g2_end_to_end__seed_29,validation,spearman,0.3775230602278893,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,chronaris,29,simulation_g1_to_g2_end_to_end__seed_29,validation,frame_macro_f1,0.4851858362052811,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,chronaris,29,simulation_g1_to_g2_end_to_end__seed_29,validation,segmental_f1_iou_0.10,0.4646386364694792,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,chronaris,29,simulation_g1_to_g2_end_to_end__seed_29,validation,segmental_f1_iou_0.25,0.35120763148167916,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,chronaris,29,simulation_g1_to_g2_end_to_end__seed_29,validation,segmental_f1_iou_0.50,0.22688372497566198,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,chronaris,29,simulation_g1_to_g2_end_to_end__seed_29,validation,boundary_f1_1s,0.16967861420986421,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,chronaris,29,simulation_g1_to_g2_end_to_end__seed_29,validation,boundary_f1_2s,0.2673316822520254,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,chronaris,29,simulation_g1_to_g2_end_to_end__seed_29,validation,edit_score,0.4162876698953644,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,chronaris,29,simulation_g1_to_g2_end_to_end__seed_29,validation,boundary_detection_delay_s,4.31701030927835,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,chronaris,29,simulation_g1_to_g2_end_to_end__seed_29,validation,frame_macro_f1,0.5333620356504515,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,chronaris,29,simulation_g1_to_g2_end_to_end__seed_29,validation,segmental_f1_iou_0.10,0.5916570697820698,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,chronaris,29,simulation_g1_to_g2_end_to_end__seed_29,validation,segmental_f1_iou_0.25,0.506626591001591,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,chronaris,29,simulation_g1_to_g2_end_to_end__seed_29,validation,segmental_f1_iou_0.50,0.3745542651792652,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,chronaris,29,simulation_g1_to_g2_end_to_end__seed_29,validation,boundary_f1_1s,0.18113509449858134,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,chronaris,29,simulation_g1_to_g2_end_to_end__seed_29,validation,boundary_f1_2s,0.31064360681959363,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,chronaris,29,simulation_g1_to_g2_end_to_end__seed_29,validation,edit_score,0.6395447868104118,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_duration,chronaris,29,simulation_g1_to_g2_end_to_end__seed_29,validation,boundary_detection_delay_s,4.344075520833333,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,chronaris,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,macro_f1,0.3031867193338315,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,chronaris,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,balanced_accuracy,0.33311505842562333,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,chronaris,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,macro_auprc,0.3835324941332919,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,chronaris,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,brier_score,0.6614457801730843,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_classification,end_to_end_linear,chronaris,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,ece_10_bins,0.027319100219756354,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,chronaris,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,mae,0.23047073045745492,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,chronaris,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,rmse,0.26341017011203766,lower,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_future_workload_regression,end_to_end_linear,chronaris,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,spearman,0.22618895733399907,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,chronaris,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,frame_macro_f1,0.3255933130997679,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,chronaris,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,segmental_f1_iou_0.10,0.3258426981656561,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,chronaris,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,segmental_f1_iou_0.25,0.24832955922143832,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,chronaris,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,segmental_f1_iou_0.50,0.14945248799709046,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,chronaris,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,boundary_f1_1s,0.17496710559273945,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,chronaris,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,boundary_f1_2s,0.25155557193304406,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,chronaris,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,edit_score,0.3563130335590512,higher,available,,False,end_to_end_finetuned_v1
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,end_to_end_tcn_raw,chronaris,29,simulation_g1_to_g2_end_to_end__seed_29,held_out,boundary_detection_delay_s,4.6568433544303796,lower,available,,False,end_to_end_finetuned_v1
