model_name,epoch,train_loss,p37_focal_gamma,p37_label_smoothing,p37_target_vehicle_contribution,p37_gate_mean
p37_t1_focal_gamma1_gate0p65_ls0p05,6,0.7114540934562683,1.0,0.05,0.65,0.6858108043670654
p37_t1_focal_gamma1_gate0p65_ls0p05,7,0.7085992693901062,1.0,0.05,0.65,0.6812183260917664
p37_t1_focal_gamma1_gate0p65_ls0p05,8,0.7067561149597168,1.0,0.05,0.65,0.6670714020729065
p37_t1_focal_gamma1_gate0p65_ls0p05,9,0.7055959105491638,1.0,0.05,0.65,0.6528188586235046
p37_t1_focal_gamma1_gate0p65_ls0p05,10,0.7039629817008972,1.0,0.05,0.65,0.6423141956329346
p37_t1_focal_gamma1_gate0p65_ls0p05,11,0.7026461958885193,1.0,0.05,0.65,0.6338682770729065
p37_t1_focal_gamma1_gate0p65_ls0p05,12,0.702594518661499,1.0,0.05,0.65,0.6227565407752991
p37_t1_focal_gamma1_gate0p65_ls0p05,13,0.7021592855453491,1.0,0.05,0.65,0.6146141290664673
p37_t1_focal_gamma1_gate0p65_ls0p05,14,0.7015251517295837,1.0,0.05,0.65,0.6139807105064392
p37_t1_focal_gamma1_gate0p65_ls0p05,15,0.7013984322547913,1.0,0.05,0.65,0.6219383478164673
p37_t1_focal_gamma1_gate0p65_ls0p05,16,0.7011192440986633,1.0,0.05,0.65,0.6293285489082336
p37_t1_focal_gamma1_gate0p65_ls0p05,17,0.7007524371147156,1.0,0.05,0.65,0.6347788572311401
p37_t1_focal_gamma1_gate0p65_ls0p05,18,0.7006675601005554,1.0,0.05,0.65,0.6423141956329346
p37_t1_focal_gamma1_gate0p65_ls0p05,19,0.7005852460861206,1.0,0.05,0.65,0.6517235040664673
p37_t1_focal_gamma1_gate0p65_ls0p05,20,0.7000719904899597,1.0,0.05,0.65,0.6612647771835327
p37_t1_focal_gamma1_gate0p65_ls0p05,1,0.7354233860969543,1.0,0.05,0.65,0.6265308260917664
p37_t1_focal_gamma1_gate0p65_ls0p05,2,0.7339795827865601,1.0,0.05,0.65,0.5716322064399719
p37_t1_focal_gamma1_gate0p65_ls0p05,3,0.724208414554596,1.0,0.05,0.65,0.6237859129905701
p37_t1_focal_gamma1_gate0p65_ls0p05,4,0.7190110087394714,1.0,0.05,0.65,0.671980619430542
p37_t1_focal_gamma1_gate0p65_ls0p05,5,0.716489315032959,1.0,0.05,0.65,0.6991659998893738
p37_t1_focal_gamma1_gate0p65_ls0p05,6,0.713485062122345,1.0,0.05,0.65,0.7069784998893738
p37_t1_focal_gamma1_gate0p65_ls0p05,7,0.7099326848983765,1.0,0.05,0.65,0.7013830542564392
p37_t1_focal_gamma1_gate0p65_ls0p05,8,0.7071998715400696,1.0,0.05,0.65,0.6847286820411682
p37_t1_focal_gamma1_gate0p65_ls0p05,9,0.7059045433998108,1.0,0.05,0.65,0.6696315407752991
p37_t1_focal_gamma1_gate0p65_ls0p05,10,0.7046619057655334,1.0,0.05,0.65,0.6623469591140747
p37_t1_focal_gamma1_gate0p65_ls0p05,11,0.702484130859375,1.0,0.05,0.65,0.6680611371994019
p37_t1_focal_gamma1_gate0p65_ls0p05,12,0.7017099857330322,1.0,0.05,0.65,0.6723368763923645
p37_t1_focal_gamma1_gate0p65_ls0p05,13,0.7017883658409119,1.0,0.05,0.65,0.6709644198417664
p37_t1_focal_gamma1_gate0p65_ls0p05,14,0.7013311386108398,1.0,0.05,0.65,0.6621226072311401
p37_t1_focal_gamma1_gate0p65_ls0p05,15,0.7005478739738464,1.0,0.05,0.65,0.6476721167564392
p37_t1_focal_gamma1_gate0p65_ls0p05,16,0.7007666826248169,1.0,0.05,0.65,0.6316248178482056
p37_t1_focal_gamma1_gate0p65_ls0p05,17,0.7012599110603333,1.0,0.05,0.65,0.6214896440505981
p37_t1_focal_gamma1_gate0p65_ls0p05,18,0.7007137537002563,1.0,0.05,0.65,0.6264780759811401
p37_t1_focal_gamma1_gate0p65_ls0p05,19,0.7007714509963989,1.0,0.05,0.65,0.6334987282752991
p37_t1_focal_gamma1_gate0p65_ls0p05,20,0.7011702060699463,1.0,0.05,0.65,0.638671875
p37_t1_focal_gamma1_gate0p65_ls0p05,1,0.739589273929596,1.0,0.05,0.65,0.6585726737976074
p37_t1_focal_gamma1_gate0p65_ls0p05,2,0.7351994514465332,1.0,0.05,0.65,0.5917441248893738
p37_t1_focal_gamma1_gate0p65_ls0p05,3,0.7228281497955322,1.0,0.05,0.65,0.6334459781646729
p37_t1_focal_gamma1_gate0p65_ls0p05,4,0.7158854007720947,1.0,0.05,0.65,0.652449369430542
p37_t1_focal_gamma1_gate0p65_ls0p05,5,0.7114747762680054,1.0,0.05,0.65,0.6491237282752991
p37_t1_focal_gamma1_gate0p65_ls0p05,6,0.7077175378799438,1.0,0.05,0.65,0.6383551955223083
p37_t1_focal_gamma1_gate0p65_ls0p05,7,0.7042185664176941,1.0,0.05,0.65,0.6316512227058411
p37_t1_focal_gamma1_gate0p65_ls0p05,8,0.7021666765213013,1.0,0.05,0.65,0.6327597498893738
p37_t1_focal_gamma1_gate0p65_ls0p05,9,0.7023613452911377,1.0,0.05,0.65,0.6342641711235046
p37_t1_focal_gamma1_gate0p65_ls0p05,10,0.7028725147247314,1.0,0.05,0.65,0.6326541304588318
p37_t1_focal_gamma1_gate0p65_ls0p05,11,0.7021856904029846,1.0,0.05,0.65,0.6388830542564392
p37_t1_focal_gamma1_gate0p65_ls0p05,12,0.701817512512207,1.0,0.05,0.65,0.6417335271835327
p37_t1_focal_gamma1_gate0p65_ls0p05,13,0.7024977803230286,1.0,0.05,0.65,0.6484507322311401
p37_t1_focal_gamma1_gate0p65_ls0p05,14,0.7028626203536987,1.0,0.05,0.65,0.6518027186393738
p37_t1_focal_gamma1_gate0p65_ls0p05,15,0.7025413513183594,1.0,0.05,0.65,0.6588366031646729
p37_t1_focal_gamma1_gate0p65_ls0p05,16,0.702318012714386,1.0,0.05,0.65,0.6623865365982056
p37_t1_focal_gamma1_gate0p65_ls0p05,17,0.7025254368782043,1.0,0.05,0.65,0.6623601317405701
p37_t1_focal_gamma1_gate0p65_ls0p05,18,0.7023427486419678,1.0,0.05,0.65,0.6623205542564392
p37_t1_focal_gamma1_gate0p65_ls0p05,19,0.7018566131591797,1.0,0.05,0.65,0.6588366031646729
p37_t1_focal_gamma1_gate0p65_ls0p05,20,0.7014334797859192,1.0,0.05,0.65,0.6552470326423645
p37_t1_focal_gamma1_gate0p65_ls0p05,1,0.7412373423576355,1.0,0.05,0.65,0.5666174292564392
p37_t1_focal_gamma1_gate0p65_ls0p05,2,0.7286117076873779,1.0,0.05,0.65,0.5495671629905701
p37_t1_focal_gamma1_gate0p65_ls0p05,3,0.7199837565422058,1.0,0.05,0.65,0.5630806684494019
p37_t1_focal_gamma1_gate0p65_ls0p05,4,0.7214127779006958,1.0,0.05,0.65,0.5925887227058411
p37_t1_focal_gamma1_gate0p65_ls0p05,5,0.7178723216056824,1.0,0.05,0.65,0.6163429021835327
p37_t1_focal_gamma1_gate0p65_ls0p05,6,0.7122669816017151,1.0,0.05,0.65,0.6323374509811401
p37_t1_focal_gamma1_gate0p65_ls0p05,7,0.7093543410301208,1.0,0.05,0.65,0.6424725651741028
p37_t1_focal_gamma1_gate0p65_ls0p05,8,0.7088202834129333,1.0,0.05,0.65,0.6544552445411682
p37_t1_focal_gamma1_gate0p65_ls0p05,9,0.7078539729118347,1.0,0.05,0.65,0.6698691248893738
p37_t1_focal_gamma1_gate0p65_ls0p05,10,0.7062014937400818,1.0,0.05,0.65,0.6852829456329346
p37_t1_focal_gamma1_gate0p65_ls0p05,11,0.7049519419670105,1.0,0.05,0.65,0.6970016956329346
p37_t1_focal_gamma1_gate0p65_ls0p05,12,0.703652560710907,1.0,0.05,0.65,0.701171875
p37_t1_focal_gamma1_gate0p65_ls0p05,13,0.7024591565132141,1.0,0.05,0.65,0.6997466683387756
p37_t1_focal_gamma1_gate0p65_ls0p05,14,0.702116847038269,1.0,0.05,0.65,0.6963682770729065
p37_t1_focal_gamma1_gate0p65_ls0p05,15,0.7022982835769653,1.0,0.05,0.65,0.6929370760917664
p37_t1_focal_gamma1_gate0p65_ls0p05,16,0.702013373374939,1.0,0.05,0.65,0.6931482553482056
p37_t1_focal_gamma1_gate0p65_ls0p05,17,0.7011500000953674,1.0,0.05,0.65,0.693464994430542
p37_t1_focal_gamma1_gate0p65_ls0p05,18,0.7006189227104187,1.0,0.05,0.65,0.6936761140823364
p37_t1_focal_gamma1_gate0p65_ls0p05,19,0.7006720304489136,1.0,0.05,0.65,0.6920397281646729
p37_t1_focal_gamma1_gate0p65_ls0p05,20,0.7006056904792786,1.0,0.05,0.65,0.6847550868988037
p37_t1_focal_gamma1_gate0p65_ls0p05,1,0.7665298581123352,1.0,0.05,0.65,0.687605619430542
p37_t1_focal_gamma1_gate0p65_ls0p05,2,0.7299197912216187,1.0,0.05,0.65,0.607474684715271
p37_t1_focal_gamma1_gate0p65_ls0p05,3,0.7262964844703674,1.0,0.05,0.65,0.5564822554588318
p37_t1_focal_gamma1_gate0p65_ls0p05,4,0.7221593856811523,1.0,0.05,0.65,0.5495143532752991
p37_t1_focal_gamma1_gate0p65_ls0p05,5,0.7190278172492981,1.0,0.05,0.65,0.5608108043670654
p37_t1_focal_gamma1_gate0p65_ls0p05,6,0.7152936458587646,1.0,0.05,0.65,0.5790751576423645
p37_t1_focal_gamma1_gate0p65_ls0p05,7,0.7118476033210754,1.0,0.05,0.65,0.5971283912658691
p37_t1_focal_gamma1_gate0p65_ls0p05,8,0.7097203731536865,1.0,0.05,0.65,0.6109586358070374
p37_t1_focal_gamma1_gate0p65_ls0p05,9,0.7081069946289062,1.0,0.05,0.65,0.6134924292564392
p37_t1_focal_gamma1_gate0p65_ls0p05,10,0.7065621018409729,1.0,0.05,0.65,0.6154983043670654
p37_t1_focal_gamma1_gate0p65_ls0p05,11,0.7049015164375305,1.0,0.05,0.65,0.6138091087341309
p37_t1_focal_gamma1_gate0p65_ls0p05,12,0.7033764719963074,1.0,0.05,0.65,0.6122255325317383
p37_t1_focal_gamma1_gate0p65_ls0p05,13,0.7020779848098755,1.0,0.05,0.65,0.6142314076423645
p37_t1_focal_gamma1_gate0p65_ls0p05,14,0.7015913724899292,1.0,0.05,0.65,0.6163957118988037
p37_t1_focal_gamma1_gate0p65_ls0p05,15,0.7016757130622864,1.0,0.05,0.65,0.6186655759811401
p37_t1_focal_gamma1_gate0p65_ls0p05,16,0.701770007610321,1.0,0.05,0.65,0.62109375
p37_t1_focal_gamma1_gate0p65_ls0p05,17,0.7014387249946594,1.0,0.05,0.65,0.6199852228164673
p37_t1_focal_gamma1_gate0p65_ls0p05,18,0.7010026574134827,1.0,0.05,0.65,0.6192461848258972
p37_t1_focal_gamma1_gate0p65_ls0p05,19,0.700810968875885,1.0,0.05,0.65,0.6186127662658691
p37_t1_focal_gamma1_gate0p65_ls0p05,20,0.7009424567222595,1.0,0.05,0.65,0.6219911575317383
p37_t1_focal_gamma1_gate0p65_ls0p05,1,0.7447175979614258,1.0,0.05,0.65,0.642630934715271
p37_t1_focal_gamma1_gate0p65_ls0p05,2,0.7363706827163696,1.0,0.05,0.65,0.5774651765823364
p37_t1_focal_gamma1_gate0p65_ls0p05,3,0.7281718254089355,1.0,0.05,0.65,0.5874419212341309
p37_t1_focal_gamma1_gate0p65_ls0p05,4,0.721488893032074,1.0,0.05,0.65,0.6008235216140747
p37_t1_focal_gamma1_gate0p65_ls0p05,5,0.7168919444084167,1.0,0.05,0.65,0.6028558015823364
p37_t1_focal_gamma1_gate0p65_ls0p05,6,0.7134212255477905,1.0,0.05,0.65,0.5964949727058411
p37_t1_focal_gamma1_gate0p65_ls0p05,7,0.7103086709976196,1.0,0.05,0.65,0.5918364524841309
p37_t1_focal_gamma1_gate0p65_ls0p05,8,0.7076877355575562,1.0,0.05,0.65,0.5873759388923645
p37_t1_focal_gamma1_gate0p65_ls0p05,9,0.7059906125068665,1.0,0.05,0.65,0.5847893953323364
p37_t1_focal_gamma1_gate0p65_ls0p05,10,0.7046059370040894,1.0,0.05,0.65,0.5888540148735046
p37_t1_focal_gamma1_gate0p65_ls0p05,11,0.703339695930481,1.0,0.05,0.65,0.5995104312896729
p37_t1_focal_gamma1_gate0p65_ls0p05,12,0.7023940086364746,1.0,0.05,0.65,0.6120968461036682
p37_t1_focal_gamma1_gate0p65_ls0p05,13,0.7016690969467163,1.0,0.05,0.65,0.6238123178482056
p37_t1_focal_gamma1_gate0p65_ls0p05,14,0.7013615369796753,1.0,0.05,0.65,0.6338154673576355
p37_t1_focal_gamma1_gate0p65_ls0p05,15,0.7011617422103882,1.0,0.05,0.65,0.6474345326423645
p37_t1_focal_gamma1_gate0p65_ls0p05,16,0.7008714079856873,1.0,0.05,0.65,0.6519676446914673
p37_t1_focal_gamma1_gate0p65_ls0p05,17,0.7006739974021912,1.0,0.05,0.65,0.6546746492385864
p37_t1_focal_gamma1_gate0p65_ls0p05,18,0.7006858587265015,1.0,0.05,0.65,0.6519362926483154
p37_t1_focal_gamma1_gate0p65_ls0p05,19,0.7006509900093079,1.0,0.05,0.65,0.6565783023834229
p37_t1_focal_gamma1_gate0p65_ls0p05,20,0.7005618214607239,1.0,0.05,0.65,0.6558392643928528
p37_t1_focal_gamma1_gate0p65_ls0p05,1,0.7543006539344788,1.0,0.05,0.65,0.6684966087341309
p37_t1_focal_gamma1_gate0p65_ls0p05,2,0.7227669358253479,1.0,0.05,0.65,0.6049408912658691
p37_t1_focal_gamma1_gate0p65_ls0p05,3,0.7191610336303711,1.0,0.05,0.65,0.5740076303482056
p37_t1_focal_gamma1_gate0p65_ls0p05,4,0.7142930030822754,1.0,0.05,0.65,0.5848817825317383
p37_t1_focal_gamma1_gate0p65_ls0p05,5,0.7075168490409851,1.0,0.05,0.65,0.6075802445411682
p37_t1_focal_gamma1_gate0p65_ls0p05,6,0.7032279968261719,1.0,0.05,0.65,0.6308066248893738
p37_t1_focal_gamma1_gate0p65_ls0p05,7,0.7024602890014648,1.0,0.05,0.65,0.6471178531646729
p37_t1_focal_gamma1_gate0p65_ls0p05,8,0.703212320804596,1.0,0.05,0.65,0.6598923206329346
p37_t1_focal_gamma1_gate0p65_ls0p05,9,0.7031857371330261,1.0,0.05,0.65,0.6693940162658691
p37_t1_focal_gamma1_gate0p65_ls0p05,10,0.7023398280143738,1.0,0.05,0.65,0.6830394864082336
p37_t1_focal_gamma1_gate0p65_ls0p05,11,0.701890766620636,1.0,0.05,0.65,0.6969489455223083
p37_t1_focal_gamma1_gate0p65_ls0p05,12,0.7021918296813965,1.0,0.05,0.65,0.7074271440505981
p37_t1_focal_gamma1_gate0p65_ls0p05,13,0.7027718424797058,1.0,0.05,0.65,0.7143422961235046
p37_t1_focal_gamma1_gate0p65_ls0p05,14,0.703048825263977,1.0,0.05,0.65,0.7140783667564392
p37_t1_focal_gamma1_gate0p65_ls0p05,15,0.7027590274810791,1.0,0.05,0.65,0.7101985216140747
p37_t1_focal_gamma1_gate0p65_ls0p05,16,0.7021467685699463,1.0,0.05,0.65,0.7025971412658691
p37_t1_focal_gamma1_gate0p65_ls0p05,17,0.7016387581825256,1.0,0.05,0.65,0.6877375841140747
p37_t1_focal_gamma1_gate0p65_ls0p05,18,0.7016677260398865,1.0,0.05,0.65,0.6692884564399719
p37_t1_focal_gamma1_gate0p65_ls0p05,19,0.7017373442649841,1.0,0.05,0.65,0.6584407091140747
p37_t1_focal_gamma1_gate0p65_ls0p05,20,0.701376736164093,1.0,0.05,0.65,0.6550359129905701
p37_t1_focal_gamma1_gate0p65_ls0p05,1,0.7382646203041077,1.0,0.05,0.65,0.6555110216140747
p37_t1_focal_gamma1_gate0p65_ls0p05,2,0.7273272275924683,1.0,0.05,0.65,0.6545080542564392
p37_t1_focal_gamma1_gate0p65_ls0p05,3,0.723129391670227,1.0,0.05,0.65,0.6764674782752991
p37_t1_focal_gamma1_gate0p65_ls0p05,4,0.7184903621673584,1.0,0.05,0.65,0.6851773858070374
p37_t1_focal_gamma1_gate0p65_ls0p05,5,0.7143383026123047,1.0,0.05,0.65,0.6877111792564392
p37_t1_focal_gamma1_gate0p65_ls0p05,6,0.7108690142631531,1.0,0.05,0.65,0.6859691739082336
p37_t1_focal_gamma1_gate0p65_ls0p05,7,0.7085444927215576,1.0,0.05,0.65,0.6813502907752991
p37_t1_focal_gamma1_gate0p65_ls0p05,8,0.7070866823196411,1.0,0.05,0.65,0.6720069646835327
p37_t1_focal_gamma1_gate0p65_ls0p05,9,0.7052667140960693,1.0,0.05,0.65,0.6578864455223083
p37_t1_focal_gamma1_gate0p65_ls0p05,10,0.70341956615448,1.0,0.05,0.65,0.6370618939399719
p37_t1_focal_gamma1_gate0p65_ls0p05,11,0.7026022672653198,1.0,0.05,0.65,0.6179529428482056
p37_t1_focal_gamma1_gate0p65_ls0p05,12,0.7019208669662476,1.0,0.05,0.65,0.6064717173576355
p37_t1_focal_gamma1_gate0p65_ls0p05,13,0.7012426853179932,1.0,0.05,0.65,0.6034364700317383
p37_t1_focal_gamma1_gate0p65_ls0p05,14,0.7008347511291504,1.0,0.05,0.65,0.6012194156646729
p37_t1_focal_gamma1_gate0p65_ls0p05,15,0.700574517250061,1.0,0.05,0.65,0.6019320487976074
p37_t1_focal_gamma1_gate0p65_ls0p05,16,0.7003897428512573,1.0,0.05,0.65,0.6001372337341309
p37_t1_focal_gamma1_gate0p65_ls0p05,17,0.7002289891242981,1.0,0.05,0.65,0.5991343259811401
p37_t1_focal_gamma1_gate0p65_ls0p05,18,0.7000510096549988,1.0,0.05,0.65,0.6002428531646729
p37_t1_focal_gamma1_gate0p65_ls0p05,19,0.7000003457069397,1.0,0.05,0.65,0.6086887717247009
p37_t1_focal_gamma1_gate0p65_ls0p05,20,0.6998357772827148,1.0,0.05,0.65,0.6146273612976074
p37_t3_info_nce_temp0p05_hardw2,0,,,,,
p37_t3_info_nce_temp0p05_hardw2,0,,,,,
p37_t3_info_nce_temp0p05_hardw2,0,,,,,
p37_t3_info_nce_temp0p05_hardw2,0,,,,,
p37_t3_info_nce_temp0p05_hardw2,0,,,,,
p37_t3_info_nce_temp0p05_hardw2,0,,,,,
