dataset,task,consumer,seed,fold,role,metric,fusion_method,best_single_value,fusion_value,fusion_gain,direction_normalized,status
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_+250ppm,held_out,macro_f1,naive_time_sync,0.5042461078994639,0.3926091127229647,-0.11163699517649917,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_+250ppm,held_out,macro_f1,mult,0.5042461078994639,0.3235746208891989,-0.18067148701026498,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_+250ppm,held_out,macro_f1,contiformer,0.5042461078994639,0.49726025719234546,-0.006985850707118435,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_+250ppm,held_out,macro_f1,chronaris,0.5042461078994639,0.4211915535444947,-0.08305455435496917,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_-050ppm,held_out,balanced_accuracy,naive_time_sync,0.5339311594202899,0.4004227053140097,-0.1335084541062802,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_-050ppm,held_out,balanced_accuracy,mult,0.5339311594202899,0.37655193236714973,-0.15737922705314017,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_-050ppm,held_out,balanced_accuracy,contiformer,0.5339311594202899,0.5073429951690821,-0.026588164251207802,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_-050ppm,held_out,balanced_accuracy,chronaris,0.5339311594202899,0.4377173913043478,-0.09621376811594212,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_-050ppm,held_out,brier_score,naive_time_sync,0.6417964894445197,0.7237726138571317,-0.08197612441261193,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_-050ppm,held_out,brier_score,mult,0.6417964894445197,0.7706057211104013,-0.12880923166588154,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_-050ppm,held_out,brier_score,contiformer,0.6417964894445197,0.6209487903940017,0.020847699050517976,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_-050ppm,held_out,brier_score,chronaris,0.6417964894445197,0.6725933536885721,-0.03079686424405237,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_-050ppm,held_out,ece_10_bins,naive_time_sync,0.16334114542781533,0.2332246029096005,-0.06988345748178518,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_-050ppm,held_out,ece_10_bins,mult,0.16334114542781533,0.326611469227855,-0.16327032380003967,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_-050ppm,held_out,ece_10_bins,contiformer,0.16334114542781533,0.2171094670942116,-0.05376832166639628,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_-050ppm,held_out,ece_10_bins,chronaris,0.16334114542781533,0.3116735622079688,-0.1483324167801535,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_-050ppm,held_out,macro_auprc,naive_time_sync,0.5236804206996014,0.4328685831331447,-0.09081183756645672,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_-050ppm,held_out,macro_auprc,mult,0.5236804206996014,0.47297033014820206,-0.050710090551399356,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_-050ppm,held_out,macro_auprc,contiformer,0.5236804206996014,0.597404987497568,0.07372456679796657,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_-050ppm,held_out,macro_auprc,chronaris,0.5236804206996014,0.6047729667923875,0.08109254609278604,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_-050ppm,held_out,macro_f1,naive_time_sync,0.5081671936621984,0.38941284549669786,-0.11875434816550057,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_-050ppm,held_out,macro_f1,mult,0.5081671936621984,0.3189595702572802,-0.1892076234049182,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_-050ppm,held_out,macro_f1,contiformer,0.5081671936621984,0.4815766830630695,-0.026590510599128925,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_-050ppm,held_out,macro_f1,chronaris,0.5081671936621984,0.421441303794245,-0.08672588986795343,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_-100ppm,held_out,balanced_accuracy,naive_time_sync,0.5339311594202899,0.39695048309178743,-0.13698067632850247,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_-100ppm,held_out,balanced_accuracy,mult,0.5339311594202899,0.37655193236714973,-0.15737922705314017,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_-100ppm,held_out,balanced_accuracy,contiformer,0.5339311594202899,0.5073429951690821,-0.026588164251207802,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_-100ppm,held_out,balanced_accuracy,chronaris,0.5339311594202899,0.4377173913043478,-0.09621376811594212,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_-100ppm,held_out,brier_score,naive_time_sync,0.6417964894445197,0.7206607562460742,-0.07886426680155445,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_-100ppm,held_out,brier_score,mult,0.6417964894445197,0.7705108708904151,-0.12871438144589542,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_-100ppm,held_out,brier_score,contiformer,0.6417964894445197,0.6210495791708839,0.020746910273635844,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_-100ppm,held_out,brier_score,chronaris,0.6417964894445197,0.6723264114199416,-0.030529921975421925,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_-100ppm,held_out,ece_10_bins,naive_time_sync,0.16338046600655154,0.23680672975116357,-0.07342626374461203,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_-100ppm,held_out,ece_10_bins,mult,0.16338046600655154,0.3265126723504491,-0.16313220634389758,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_-100ppm,held_out,ece_10_bins,contiformer,0.16338046600655154,0.21716334249258729,-0.05378287648603575,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_-100ppm,held_out,ece_10_bins,chronaris,0.16338046600655154,0.31138231929049764,-0.1480018532839461,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_-100ppm,held_out,macro_auprc,naive_time_sync,0.5236804206996014,0.4326365002633061,-0.09104392043629533,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_-100ppm,held_out,macro_auprc,mult,0.5236804206996014,0.47298747048632855,-0.05069295021327286,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_-100ppm,held_out,macro_auprc,contiformer,0.5236804206996014,0.5974621563897238,0.07378173569012236,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_-100ppm,held_out,macro_auprc,chronaris,0.5236804206996014,0.6050193777673153,0.08133895706771388,higher_is_better,available
