dataset_id,variant_id,fused_dim,second_stream_role,second_stream_is_real_vehicle,evidence_role,fusion_route,lag_policy,causal_policy,lag_gate_mean,context_gate_mean,vehicle_gate_mean,causal_gate_mean,source_stage,status,task_name,model_name,split_strategy,seed,fold_index,test_group,sample_count,macro_f1,balanced_accuracy,rmse,mae,nrmse,top1,top3,top5,mrr,fold_skipped_reason,stage,track,evaluation_group,split_group
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,1721.0,0.3379845136990131,0.3858215765280103,,,,,,,,,confirm,objective,n_back,subject_06
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,1650.0,0.2934811080170631,0.3751577561068331,,,,,,,,,confirm,objective,n_back,subject_07
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,1710.0,0.3696058276744333,0.4295658158839471,,,,,,,,,confirm,objective,n_back,subject_08
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,1628.0,0.3376511149874293,0.3957974304008518,,,,,,,,,confirm,objective,n_back,subject_09
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,1537.0,0.5678037074931733,0.6238765514816286,,,,,,,,,confirm,objective,n_back,subject_10
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,1884.0,0.4003785408607921,0.4733963462571665,,,,,,,,,confirm,objective,n_back,subject_11
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,1848.0,0.2958131835364774,0.3485968204663603,,,,,,,,,confirm,objective,n_back,subject_12
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,1686.0,0.2741702013980006,0.3359781280263208,,,,,,,,,confirm,objective,n_back,subject_13
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,1789.0,0.3566594678967609,0.4053586300216492,,,,,,,,,confirm,objective,n_back,subject_14
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,1476.0,0.3283339626857309,0.3338118182530618,,,,,,,,,confirm,objective,n_back,subject_15
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,1767.0,0.3138844628265615,0.3821979583298773,,,,,,,,,confirm,objective,n_back,subject_16
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,324.0,0.5170278637770898,0.5192835365853659,,,,,,,,,confirm,objective,heat_the_chair,subject_01
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,314.0,0.3515009027498149,0.4792072774528915,,,,,,,,,confirm,objective,heat_the_chair,subject_02
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,304.0,0.3706004140786749,0.4920669325472516,,,,,,,,,confirm,objective,heat_the_chair,subject_03
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,426.0,0.6713538323900656,0.6649820517664841,,,,,,,,,confirm,objective,heat_the_chair,subject_06
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,241.0,0.3433788814708512,0.5183823529411765,,,,,,,,,confirm,objective,heat_the_chair,subject_08
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,331.0,0.4053463203463203,0.5021177157879363,,,,,,,,,confirm,objective,heat_the_chair,subject_12
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,313.0,0.3589161546188668,0.4969173607708639,,,,,,,,,confirm,objective,heat_the_chair,subject_16
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,215.0,0.3666121112929623,0.4069767441860465,,,,,,,,,confirm,objective,heat_the_chair,subject_17
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,330.0,0.5789679546279999,0.579815668202765,,,,,,,,,confirm,objective,heat_the_chair,subject_18
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,312.0,0.3757019480267999,0.5090826894624363,,,,,,,,,confirm,objective,heat_the_chair,subject_19
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,315.0,0.3442165126434447,0.475084663763909,,,,,,,,,confirm,objective,heat_the_chair,subject_20
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,311.0,0.350850771507081,0.4732993620018228,,,,,,,,,confirm,objective,heat_the_chair,subject_21
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,301.0,0.3564151655323728,0.4963131402331331,,,,,,,,,confirm,objective,heat_the_chair,subject_22
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,324.0,0.4601777192693763,0.4951400800457404,,,,,,,,,confirm,objective,heat_the_chair,subject_23
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,330.0,0.4696921000192839,0.4706726523403003,,,,,,,,,confirm,objective,heat_the_chair,subject_24
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,428.0,0.6225439446973307,0.6925794635472055,,,,,,,,,confirm,objective,heat_the_chair,subject_25
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,321.0,0.5027425687590729,0.5033216783216783,,,,,,,,,confirm,objective,heat_the_chair,subject_26
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,1888.0,,,7.812336819371962,7.083190886808906,,,,,,,confirm,subjective,n_back,subject_01
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,1876.0,,,6.079559446959148,5.525943944036071,,,,,,,confirm,subjective,n_back,subject_02
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,1642.0,,,6.5228449598458935,5.661885699168773,,,,,,,confirm,subjective,n_back,subject_03
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,2145.0,,,6.329124343439731,3.897627364950024,,,,,,,confirm,subjective,n_back,subject_04
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,1805.0,,,6.482859216610438,5.214417724133859,,,,,,,confirm,subjective,n_back,subject_05
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,1721.0,,,6.44393699860627,5.9565969824029015,,,,,,,confirm,subjective,n_back,subject_06
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,1650.0,,,3.09037759430725,2.3332796420473043,,,,,,,confirm,subjective,n_back,subject_07
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,1710.0,,,5.234798920817947,4.249746469586913,,,,,,,confirm,subjective,n_back,subject_08
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,1628.0,,,4.717957702958325,4.334433610667761,,,,,,,confirm,subjective,n_back,subject_09
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,1537.0,,,2.189683576267362,1.8217271384125648,,,,,,,confirm,subjective,n_back,subject_10
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,1884.0,,,3.7335501276332015,2.9482964310170225,,,,,,,confirm,subjective,n_back,subject_11
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,1848.0,,,1.9984961600410092,1.7969612603063707,,,,,,,confirm,subjective,n_back,subject_12
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,1686.0,,,6.615973685440114,6.51204005721625,,,,,,,confirm,subjective,n_back,subject_13
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,1789.0,,,4.070656467757875,3.467536608555785,,,,,,,confirm,subjective,n_back,subject_14
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,1476.0,,,4.037322754209362,3.374778271044496,,,,,,,confirm,subjective,n_back,subject_15
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,1767.0,,,2.212573867063052,1.7461073594236347,,,,,,,confirm,subjective,n_back,subject_16
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,324.0,,,2.1111650891504263,1.973903853216289,,,,,,,confirm,subjective,heat_the_chair,subject_01
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,314.0,,,2.118978302288647,1.64374823934713,,,,,,,confirm,subjective,heat_the_chair,subject_02
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,304.0,,,1.2119942713877605,1.011118476328097,,,,,,,confirm,subjective,heat_the_chair,subject_03
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,426.0,,,0.8380654583336246,0.7233366014811914,,,,,,,confirm,subjective,heat_the_chair,subject_06
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,241.0,,,2.2706050644388465,2.196349322053901,,,,,,,confirm,subjective,heat_the_chair,subject_08
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,331.0,,,0.466683098383051,0.3929010042611205,,,,,,,confirm,subjective,heat_the_chair,subject_12
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,313.0,,,1.168683362094396,1.1672409837619184,,,,,,,confirm,subjective,heat_the_chair,subject_16
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,215.0,,,3.474723135684405,3.458753165533376,,,,,,,confirm,subjective,heat_the_chair,subject_17
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,330.0,,,0.9553845015680806,0.9238731312029288,,,,,,,confirm,subjective,heat_the_chair,subject_18
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,312.0,,,0.4682447843414797,0.4375550563518817,,,,,,,confirm,subjective,heat_the_chair,subject_19
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,315.0,,,1.7481016063126982,1.6745333641294449,,,,,,,confirm,subjective,heat_the_chair,subject_20
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,311.0,,,1.3175559840900912,1.132948875427246,,,,,,,confirm,subjective,heat_the_chair,subject_21
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,301.0,,,0.8392850225085935,0.8346451588247306,,,,,,,confirm,subjective,heat_the_chair,subject_22
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,324.0,,,1.8352050580386323,1.7870194794219216,,,,,,,confirm,subjective,heat_the_chair,subject_23
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,330.0,,,0.4456027223394971,0.325303063248143,,,,,,,confirm,subjective,heat_the_chair,subject_24
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,428.0,,,0.7353346658943378,0.6628962755203247,,,,,,,confirm,subjective,heat_the_chair,subject_25
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,42.0,,,321.0,,,0.9879786104802044,0.8514510508266936,,,,,,,confirm,subjective,heat_the_chair,subject_26
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1888.0,0.2317473611061391,0.2690431443524651,,,,,,,,,confirm,objective,n_back,subject_01
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1876.0,0.3862960019435116,0.4313976736516615,,,,,,,,,confirm,objective,n_back,subject_02
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1642.0,0.2707247562888973,0.348418996938004,,,,,,,,,confirm,objective,n_back,subject_03
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,2145.0,0.1207181581416917,0.1162419715893638,,,,,,,,,confirm,objective,n_back,subject_04
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1805.0,0.2315046704286762,0.3065797147172986,,,,,,,,,confirm,objective,n_back,subject_05
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1721.0,0.4150892306765792,0.4490383219465297,,,,,,,,,confirm,objective,n_back,subject_06
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1650.0,0.3717072386511544,0.4089654992731812,,,,,,,,,confirm,objective,n_back,subject_07
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1710.0,0.3114630771236302,0.3707235067079338,,,,,,,,,confirm,objective,n_back,subject_08
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1628.0,0.3636153513663638,0.3931979426686074,,,,,,,,,confirm,objective,n_back,subject_09
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1537.0,0.608397099675274,0.643907192478232,,,,,,,,,confirm,objective,n_back,subject_10
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1884.0,0.3752488785956838,0.4436636090692083,,,,,,,,,confirm,objective,n_back,subject_11
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1848.0,0.2609143294777236,0.3329105459565564,,,,,,,,,confirm,objective,n_back,subject_12
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1686.0,0.230593373092536,0.3081250237876743,,,,,,,,,confirm,objective,n_back,subject_13
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1789.0,0.2732914822256223,0.3982707199531609,,,,,,,,,confirm,objective,n_back,subject_14
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1476.0,0.2555043077904255,0.3499666480539076,,,,,,,,,confirm,objective,n_back,subject_15
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1767.0,0.2902310179873003,0.3740391583065008,,,,,,,,,confirm,objective,n_back,subject_16
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,324.0,0.41318988796946,0.4889481707317073,,,,,,,,,confirm,objective,heat_the_chair,subject_01
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,314.0,0.3515009027498149,0.4792072774528915,,,,,,,,,confirm,objective,heat_the_chair,subject_02
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,304.0,0.3706004140786749,0.4920669325472516,,,,,,,,,confirm,objective,heat_the_chair,subject_03
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,426.0,0.6573390445672432,0.6523238239183827,,,,,,,,,confirm,objective,heat_the_chair,subject_06
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,241.0,0.3433788814708512,0.5183823529411765,,,,,,,,,confirm,objective,heat_the_chair,subject_08
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,331.0,0.4053463203463203,0.5021177157879363,,,,,,,,,confirm,objective,heat_the_chair,subject_12
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,313.0,0.3589161546188668,0.4969173607708639,,,,,,,,,confirm,objective,heat_the_chair,subject_16
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,215.0,0.437984496124031,0.5213178294573644,,,,,,,,,confirm,objective,heat_the_chair,subject_17
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,330.0,0.4536893704850361,0.5585253456221199,,,,,,,,,confirm,objective,heat_the_chair,subject_18
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,312.0,0.3757019480267999,0.5090826894624363,,,,,,,,,confirm,objective,heat_the_chair,subject_19
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,315.0,0.3442165126434447,0.475084663763909,,,,,,,,,confirm,objective,heat_the_chair,subject_20
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,311.0,0.350850771507081,0.4732993620018228,,,,,,,,,confirm,objective,heat_the_chair,subject_21
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,301.0,0.3564151655323728,0.4963131402331331,,,,,,,,,confirm,objective,heat_the_chair,subject_22
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,324.0,0.3541528239202658,0.4823899371069182,,,,,,,,,confirm,objective,heat_the_chair,subject_23
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,330.0,0.4433484861480401,0.4563585516632322,,,,,,,,,confirm,objective,heat_the_chair,subject_24
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,428.0,0.6247835711311285,0.6958052699988184,,,,,,,,,confirm,objective,heat_the_chair,subject_25
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,321.0,0.3894362075692548,0.5017482517482518,,,,,,,,,confirm,objective,heat_the_chair,subject_26
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1888.0,,,8.076436841291187,7.250532164317319,,,,,,,confirm,subjective,n_back,subject_01
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1876.0,,,5.990172511628351,5.386889522104884,,,,,,,confirm,subjective,n_back,subject_02
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1642.0,,,6.578131422326248,5.682336022008787,,,,,,,confirm,subjective,n_back,subject_03
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,2145.0,,,6.286104422530854,3.929431036468986,,,,,,,confirm,subjective,n_back,subject_04
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1805.0,,,6.258569710511507,5.094338680172231,,,,,,,confirm,subjective,n_back,subject_05
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1721.0,,,6.643724151188516,6.120227721179384,,,,,,,confirm,subjective,n_back,subject_06
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1650.0,,,3.369262360997515,2.544921251065804,,,,,,,confirm,subjective,n_back,subject_07
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1710.0,,,6.096458751150645,5.0998218151561,,,,,,,confirm,subjective,n_back,subject_08
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1628.0,,,4.635252608485094,4.244706346596195,,,,,,,confirm,subjective,n_back,subject_09
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1537.0,,,2.475453004470774,2.13670650890452,,,,,,,confirm,subjective,n_back,subject_10
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1884.0,,,3.8492836149619136,3.147254332109114,,,,,,,confirm,subjective,n_back,subject_11
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1848.0,,,2.154881442625328,1.79944629844649,,,,,,,confirm,subjective,n_back,subject_12
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1686.0,,,6.586864178782959,6.47037588220757,,,,,,,confirm,subjective,n_back,subject_13
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1789.0,,,3.915265382440558,3.281098729342039,,,,,,,confirm,subjective,n_back,subject_14
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1476.0,,,4.560707601122846,3.891801242259783,,,,,,,confirm,subjective,n_back,subject_15
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,1767.0,,,2.1362188164121942,1.8337085488561733,,,,,,,confirm,subjective,n_back,subject_16
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,324.0,,,2.0780706084354765,1.9388258619073,,,,,,,confirm,subjective,heat_the_chair,subject_01
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,314.0,,,2.089354441073181,1.6064139384372975,,,,,,,confirm,subjective,heat_the_chair,subject_02
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,304.0,,,1.1775023128324302,0.969729312156376,,,,,,,confirm,subjective,heat_the_chair,subject_03
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,426.0,,,0.8471266054248532,0.7140545979352064,,,,,,,confirm,subjective,heat_the_chair,subject_06
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,241.0,,,2.2487555199552838,2.172950234155932,,,,,,,confirm,subjective,heat_the_chair,subject_08
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,331.0,,,0.4809315929721008,0.4107325242725383,,,,,,,confirm,subjective,heat_the_chair,subject_12
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,313.0,,,1.1694911293490151,1.167247520848966,,,,,,,confirm,subjective,heat_the_chair,subject_16
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,215.0,,,3.4387590624367457,3.422516586614209,,,,,,,confirm,subjective,heat_the_chair,subject_17
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,330.0,,,0.9643424749205736,0.9320973454099712,,,,,,,confirm,subjective,heat_the_chair,subject_18
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,312.0,,,0.4539101494724215,0.422138626758869,,,,,,,confirm,subjective,heat_the_chair,subject_19
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,315.0,,,1.7515214054713415,1.6787356528024824,,,,,,,confirm,subjective,heat_the_chair,subject_20
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,311.0,,,1.335516084616455,1.1552071142043332,,,,,,,confirm,subjective,heat_the_chair,subject_21
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,301.0,,,0.8436545236937165,0.8349025637604469,,,,,,,confirm,subjective,heat_the_chair,subject_22
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,324.0,,,1.797276738299567,1.7480287463576705,,,,,,,confirm,subjective,heat_the_chair,subject_23
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,330.0,,,0.4377400405354741,0.3255390253933993,,,,,,,confirm,subjective,heat_the_chair,subject_24
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,428.0,,,0.728251208187973,0.6567287422786249,,,,,,,confirm,subjective,heat_the_chair,subject_25
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,17.0,,,321.0,,,0.975418396385651,0.8367592345145632,,,,,,,confirm,subjective,heat_the_chair,subject_26
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,1888.0,0.2371909264313685,0.2847874809811596,,,,,,,,,confirm,objective,n_back,subject_01
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,1876.0,0.4015759714679423,0.4278766066157796,,,,,,,,,confirm,objective,n_back,subject_02
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,1642.0,0.244298039976855,0.3425276916702747,,,,,,,,,confirm,objective,n_back,subject_03
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,2145.0,0.1009878269159186,0.0857850059624678,,,,,,,,,confirm,objective,n_back,subject_04
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,1805.0,0.2497549262199373,0.3062090097324997,,,,,,,,,confirm,objective,n_back,subject_05
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,1721.0,0.3306818837280265,0.3916353529128651,,,,,,,,,confirm,objective,n_back,subject_06
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,1650.0,0.3751519402364046,0.4336160954416077,,,,,,,,,confirm,objective,n_back,subject_07
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,1710.0,0.1942824245786153,0.2691441669194728,,,,,,,,,confirm,objective,n_back,subject_08
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,1628.0,0.3336697265938101,0.3968662785041164,,,,,,,,,confirm,objective,n_back,subject_09
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,1537.0,0.5442985632578871,0.6086520812076086,,,,,,,,,confirm,objective,n_back,subject_10
uab_workload_dataset,v3_stream_role,,,,,,,,,,,,P35_public_v3_confirm,,,,,29.0,,,1884.0,0.3588522718112268,0.3756370123296217,,,,,,,,,confirm,objective,n_back,subject_11
