seed,method_name,role,scenario_id,status,sample_count,checkpoint_sha256,representation_sha256,output_root,task_oracle_opened
17,mult,validation,mixed_severe,completed,96,5303906a85268b5f25af9e4010790f847d12484b597e07ae6fdf7c3445cc82f2,cf913ce1ac10306a1661929d2c8e5f1191c8f5274d017248a8f7647daaf8f02c,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_17/mult/validation/mixed_severe,False
17,contiformer,validation,mixed_severe,completed,96,1274b44c1221eadcf12051277769d56c1a9a2af930214349dde56e7c2e098ba0,3b86059183ce46070d403ae44a0642548b41554fbcbf3e198aee2c1734f71538,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_17/contiformer/validation/mixed_severe,False
17,chronaris,validation,mixed_severe,completed,96,011878f38c480566357fa923b42d548824ae7ce67dd4e0c79b03f91622f8a650,bbfb4b1e8ac9a8747c182f194fdf9cb67e9ca8cf9c771ca5e4e5e8f4d16d17aa,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_17/chronaris/validation/mixed_severe,False
29,naive_time_sync,train,clean_asynchronous,completed,384,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,842ba766aca89d23f8336251165346a8d438227a0e2ff3fa3077fb2e878b3e7d,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_29/naive_time_sync/train/clean_asynchronous,False
29,mult,train,clean_asynchronous,completed,384,12d22389da27f4527ca194e142ad305c23bdf3150f32ea1cc9b8a9bbb605fb24,d399fa09f87f63a445bae2c50576d71da75cca578accf5b34bc475ae29aff6e0,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_29/mult/train/clean_asynchronous,False
29,contiformer,train,clean_asynchronous,completed,384,fe4d0fddd0f34aa9d2c34e1aea7e636580c3736b645f5963a8abab54b8ab15b7,11ee116ac77ed8c3b3b8ef4ecfaadb5ca08c640af0b18592b8fbde25cc80885e,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_29/contiformer/train/clean_asynchronous,False
29,chronaris,train,clean_asynchronous,completed,384,769ded96b5674497fbbc9263179377ca3f7a513fae820d792414c31b0d482eba,759b626f649a615b3a3dc1a68df482aa63a147d298670906bf6bf3a8edaafc4c,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_29/chronaris/train/clean_asynchronous,False
29,naive_time_sync,train,sampling_jitter,completed,384,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,c801e325e5c9dc9dfcdbb3505c961c6a597f2d7ae44f970df4243c7cbba4ea12,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_29/naive_time_sync/train/sampling_jitter,False
29,mult,train,sampling_jitter,completed,384,12d22389da27f4527ca194e142ad305c23bdf3150f32ea1cc9b8a9bbb605fb24,973d84da5be291ff4843f19a4e4ee5e9c7215ef1752fc1689aef17a79bd5960f,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_29/mult/train/sampling_jitter,False
29,contiformer,train,sampling_jitter,completed,384,fe4d0fddd0f34aa9d2c34e1aea7e636580c3736b645f5963a8abab54b8ab15b7,79de6200d68b02eb6c4c4faac50034a91084f130154e40649afa33b7651c9c8a,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_29/contiformer/train/sampling_jitter,False
29,chronaris,train,sampling_jitter,completed,384,769ded96b5674497fbbc9263179377ca3f7a513fae820d792414c31b0d482eba,1c73ba84cb34905c76ad37ffdb81eb5d43810275ae4fb98431c712d02f64817f,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_29/chronaris/train/sampling_jitter,False
29,naive_time_sync,train,clock_offset_and_drift,completed,384,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,ad6b158f1b19569c1aaf2a2aed0aba78073374a251e5a690c22a6c0202f66aa8,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_29/naive_time_sync/train/clock_offset_and_drift,False
29,mult,train,clock_offset_and_drift,completed,384,12d22389da27f4527ca194e142ad305c23bdf3150f32ea1cc9b8a9bbb605fb24,256acbcdf2467225a45d3f8889fef4bb56f30f77cf5244df71ce4a2b977fe84d,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_29/mult/train/clock_offset_and_drift,False
29,contiformer,train,clock_offset_and_drift,completed,384,fe4d0fddd0f34aa9d2c34e1aea7e636580c3736b645f5963a8abab54b8ab15b7,cd3f55eb79f49f8110d38f89434b5a75eca35160206056e1303fe470b3969e54,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_29/contiformer/train/clock_offset_and_drift,False
29,chronaris,train,clock_offset_and_drift,completed,384,769ded96b5674497fbbc9263179377ca3f7a513fae820d792414c31b0d482eba,76dcb879af3cbdddecb352fffa9f1e08d9775e0a8b400f01fc28e909f7ef4cfd,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_29/chronaris/train/clock_offset_and_drift,False
29,naive_time_sync,train,random_missing,completed,384,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,49efce8a7fd905614dbbe2f05fff6823f3c68dd87d0cca4b4b1f004f326229d8,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_29/naive_time_sync/train/random_missing,False
29,mult,train,random_missing,completed,384,12d22389da27f4527ca194e142ad305c23bdf3150f32ea1cc9b8a9bbb605fb24,84aa09acaa5c3da3302b5adb30bdf2f28f2cd0a788efc28b8f089da845cdd8a5,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_29/mult/train/random_missing,False
29,contiformer,train,random_missing,completed,384,fe4d0fddd0f34aa9d2c34e1aea7e636580c3736b645f5963a8abab54b8ab15b7,4b15feb74920d39e0a7d2f882d77152896aa52366527cce0a4786d6d2f7b6f85,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_29/contiformer/train/random_missing,False
29,chronaris,train,random_missing,completed,384,769ded96b5674497fbbc9263179377ca3f7a513fae820d792414c31b0d482eba,a08bd3ce603e214f8ac1432f94fd1260bc8ca167d9ca0dd72b3bdbc8d4aacae7,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_29/chronaris/train/random_missing,False
29,naive_time_sync,train,block_missing_and_long_lag,completed,384,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,c69680e501cd23fa24ca992ea1ce7b6e0a82d164a8897e9b77b27f464905b71a,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_29/naive_time_sync/train/block_missing_and_long_lag,False
29,mult,train,block_missing_and_long_lag,completed,384,12d22389da27f4527ca194e142ad305c23bdf3150f32ea1cc9b8a9bbb605fb24,07a45e8d01a44ebc7f0efd863a0e44f3cdb8a504fc42131c69fca97014425025,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_29/mult/train/block_missing_and_long_lag,False
29,contiformer,train,block_missing_and_long_lag,completed,384,fe4d0fddd0f34aa9d2c34e1aea7e636580c3736b645f5963a8abab54b8ab15b7,fcd2cdcc0a5e9a1389b055d68b4fef28fd017e8f60e11c0f14d539346a77a1e3,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_29/contiformer/train/block_missing_and_long_lag,False
29,chronaris,train,block_missing_and_long_lag,completed,384,769ded96b5674497fbbc9263179377ca3f7a513fae820d792414c31b0d482eba,7d282b479a062503671d526a17654b8ece10d1c80d2960bff7f865da826d30d5,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_29/chronaris/train/block_missing_and_long_lag,False
29,naive_time_sync,train,mixed_severe,completed,384,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,1d7e56a402f2d3797f393fc5a22e328323804b3e619a9160cf43834b8b072093,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_29/naive_time_sync/train/mixed_severe,False
29,mult,train,mixed_severe,completed,384,12d22389da27f4527ca194e142ad305c23bdf3150f32ea1cc9b8a9bbb605fb24,fe973a5b478f5b47ed84c842208725e42ecc79b0eb3da6c1a2200b1fe78c2e49,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_29/mult/train/mixed_severe,False
29,contiformer,train,mixed_severe,completed,384,fe4d0fddd0f34aa9d2c34e1aea7e636580c3736b645f5963a8abab54b8ab15b7,b9ce7391dbe744ccbcd93eddd43510c50af046eef0e8a16c866d19141e38d9a7,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_29/contiformer/train/mixed_severe,False
29,chronaris,train,mixed_severe,completed,384,769ded96b5674497fbbc9263179377ca3f7a513fae820d792414c31b0d482eba,cd96dbd6526ba673e82c9f38b2e7c45671aac3e1bfd057b008bb6b651bd6ba94,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_29/chronaris/train/mixed_severe,False
29,naive_time_sync,validation,clean_asynchronous,completed,96,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,005e2b17b44971601b3eb83774621b22e6e3cf9e547692e7700c6cfd42ee5655,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_29/naive_time_sync/validation/clean_asynchronous,False
29,mult,validation,clean_asynchronous,completed,96,12d22389da27f4527ca194e142ad305c23bdf3150f32ea1cc9b8a9bbb605fb24,bf8bf011466c663bc870cd33680a823bf5e6acc3645972e3933603b6f5d55d1a,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_29/mult/validation/clean_asynchronous,False
29,contiformer,validation,clean_asynchronous,completed,96,fe4d0fddd0f34aa9d2c34e1aea7e636580c3736b645f5963a8abab54b8ab15b7,9614941afcc0488f990efcc134dd536105336aa84a08cd05fe9b0d36571660ec,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_29/contiformer/validation/clean_asynchronous,False
29,chronaris,validation,clean_asynchronous,completed,96,769ded96b5674497fbbc9263179377ca3f7a513fae820d792414c31b0d482eba,87f5add05312073aa2b224ba360aed404215c4d53666009120ffbe57ea20ffbb,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_29/chronaris/validation/clean_asynchronous,False
29,naive_time_sync,validation,sampling_jitter,completed,96,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,bdeb349c6709f6099c023aeb5e8cd15a05c31088ec206d42ac11ef4aa1f0b8b1,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_29/naive_time_sync/validation/sampling_jitter,False
29,mult,validation,sampling_jitter,completed,96,12d22389da27f4527ca194e142ad305c23bdf3150f32ea1cc9b8a9bbb605fb24,cae547c766765cdce439b9adc0bd34c27baac01d2db75ccb7ed9d87da4ecff23,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_29/mult/validation/sampling_jitter,False
29,contiformer,validation,sampling_jitter,completed,96,fe4d0fddd0f34aa9d2c34e1aea7e636580c3736b645f5963a8abab54b8ab15b7,70e9d8db66d0539070105ebd95a2f91e08307c497fb2a77fabda570c8e7ae64a,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_29/contiformer/validation/sampling_jitter,False
29,chronaris,validation,sampling_jitter,completed,96,769ded96b5674497fbbc9263179377ca3f7a513fae820d792414c31b0d482eba,7362cb25c2d0bb5fab6a1626695252e4be00975d5c1b4aeb4811a154ab75f34f,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_29/chronaris/validation/sampling_jitter,False
29,naive_time_sync,validation,clock_offset_and_drift,completed,96,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,9d9e6df093b0794e99e09a106fa0b20e5b6105628fc96ffdc6b21f5ec11e032c,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_29/naive_time_sync/validation/clock_offset_and_drift,False
29,mult,validation,clock_offset_and_drift,completed,96,12d22389da27f4527ca194e142ad305c23bdf3150f32ea1cc9b8a9bbb605fb24,4bede0d06ca9fa26e5b09af1125dd74a43447f99a4f8c467f1f8bb5e6a191124,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_29/mult/validation/clock_offset_and_drift,False
29,contiformer,validation,clock_offset_and_drift,completed,96,fe4d0fddd0f34aa9d2c34e1aea7e636580c3736b645f5963a8abab54b8ab15b7,9342ea80027b821d8b0b8cd1f26b4c71dceab0a195b6cc26c8b4a65973433635,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_29/contiformer/validation/clock_offset_and_drift,False
