dataset,task,consumer,method,seed,fold,role,metric,value,direction,status,reason,sample_count,threshold_scope,smoke_only,representation_family
dingxin_existing_dual_stream,physiology_response_regression,linear,naive_time_sync,17,leave_one_view_out__fold01,validation,spearman,0.2956618464961067,higher,available,,30,inner_train_nested,False,frozen_task_agnostic_v1
dingxin_existing_dual_stream,high_physiology_response_classification,linear,naive_time_sync,17,leave_one_view_out__fold01,validation,macro_f1,0.3617021276595745,higher,available,,30,inner_train_nested,False,frozen_task_agnostic_v1
dingxin_existing_dual_stream,high_physiology_response_classification,linear,naive_time_sync,17,leave_one_view_out__fold01,validation,balanced_accuracy,0.5,higher,available,,30,inner_train_nested,False,frozen_task_agnostic_v1
dingxin_existing_dual_stream,high_physiology_response_classification,linear,naive_time_sync,17,leave_one_view_out__fold01,validation,macro_auprc,0.5098609510447032,higher,available,,30,inner_train_nested,False,frozen_task_agnostic_v1
dingxin_existing_dual_stream,high_physiology_response_classification,linear,naive_time_sync,17,leave_one_view_out__fold01,validation,brier_score,0.8634039584060001,lower,available,,30,inner_train_nested,False,frozen_task_agnostic_v1
dingxin_existing_dual_stream,high_physiology_response_classification,linear,naive_time_sync,17,leave_one_view_out__fold01,validation,ece_10_bins,0.4313588304340581,lower,available,,30,inner_train_nested,False,frozen_task_agnostic_v1
dingxin_existing_dual_stream,high_physiology_response_classification,linear,naive_time_sync,17,leave_one_view_out__fold01,validation,high_response_recall,0.0,higher,available,,30,inner_train_nested,False,frozen_task_agnostic_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,naive_time_sync,17,leave_one_view_out__fold01,validation,macro_f1,1.0,higher,available,,31,inner_train_nested,False,frozen_task_agnostic_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,naive_time_sync,17,leave_one_view_out__fold01,validation,balanced_accuracy,1.0,higher,available,,31,inner_train_nested,False,frozen_task_agnostic_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,naive_time_sync,17,leave_one_view_out__fold01,validation,macro_auprc,1.0,higher,available,,31,inner_train_nested,False,frozen_task_agnostic_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,naive_time_sync,17,leave_one_view_out__fold01,validation,brier_score,0.01259406767772732,lower,available,,31,inner_train_nested,False,frozen_task_agnostic_v1
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,naive_time_sync,17,leave_one_view_out__fold01,validation,ece_10_bins,0.06593521224985004,lower,available,,31,inner_train_nested,False,frozen_task_agnostic_v1
dingxin_existing_dual_stream,physiology_response_regression,minirocket,naive_time_sync,17,leave_one_view_out__fold01,validation,mae,0.6984919252388804,lower,available,,30,inner_train_nested,False,frozen_task_agnostic_v1
dingxin_existing_dual_stream,physiology_response_regression,minirocket,naive_time_sync,17,leave_one_view_out__fold01,validation,rmse,0.9312898550207238,lower,available,,30,inner_train_nested,False,frozen_task_agnostic_v1
dingxin_existing_dual_stream,physiology_response_regression,minirocket,naive_time_sync,17,leave_one_view_out__fold01,validation,spearman,0.13370411568409346,higher,available,,30,inner_train_nested,False,frozen_task_agnostic_v1
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,naive_time_sync,17,leave_one_view_out__fold01,validation,macro_f1,0.6703296703296704,higher,available,,30,inner_train_nested,False,frozen_task_agnostic_v1
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,naive_time_sync,17,leave_one_view_out__fold01,validation,balanced_accuracy,0.6719457013574661,higher,available,,30,inner_train_nested,False,frozen_task_agnostic_v1
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,naive_time_sync,17,leave_one_view_out__fold01,validation,macro_auprc,0.5964783339275214,higher,available,,30,inner_train_nested,False,frozen_task_agnostic_v1
