seed,scenario_id,method_name,metric_count,consumer_refit,source_model_protocol_sha256,prediction_sha256
17,clock_offset_-0.25s,contiformer,32,False,365e49ecde066f067ba9ef713ec0358faea37e16578b9bc762d5579f937246ec,293f6ec7d5cfdcb3fd94428ce5479b28a6a915ed1029b1c22acd768f79e1698a
17,clock_offset_-0.25s,chronaris,32,False,42db93384195a32daa7e5f44f3a97f56929829847cf90006f4372a2e85b4a5ba,d8093fe3222035ae5a8c07ddfb13194bc584fb29246e265d60de785410d396d7
29,clock_offset_-0.25s,physiology_only,32,False,417355ca42a22fed25ae0be8ff3fa6fc446d5664d01b944a2105cbefbc835126,be8a9f9936bd72fce850b63f3173d32738034ce52c9efa3577018ef0a52d0747
29,clock_offset_-0.25s,vehicle_only,32,False,dc974d7b7d1f1aa46099201b77653709acaa33db18ff9fb6c254a78fa151eaf4,910ff446201310eacde65bf7f428ca025dbb01ae57437850576bfbd653807f68
29,clock_offset_-0.25s,naive_time_sync,32,False,efa048378ecd92b0893b830f153c9d909a76ee5ab79104273aa90011353ffb90,d433af16b440467e0cf813337675996f7bca5cb4474b74f3ffd6848192e50e2a
29,clock_offset_-0.25s,mult,32,False,0e5420dacb83fdc6fcce04564f64b959da4f76d31205bb729b25e0ae891d3024,feec8c2347909b39b12587fba0725cd2f4f950ffe0cef06ab21a69a9a3eefcd4
29,clock_offset_-0.25s,contiformer,32,False,91e846cf4014c2f1fe1b9b6c6ccd212acc328ba491c38d5e339196c0f43afdf1,fe4de1e87cf64d915af89a415bb26a8e80e1188edddd0254f79b3ede233a6db1
29,clock_offset_-0.25s,chronaris,32,False,4a6527fcaeebfe7fe43f31b536189b09da5aeaed8028876abd2fd73a08ae7287,4114ce785e1cf9e8d84d0bfc502882ef88283a4917f18c8c636d01f87a6b898f
43,clock_offset_-0.25s,physiology_only,32,False,cdd6bdb538c3460a6b5a451bd5d2e60b9b0b65bdf90d63dd4c8bf02200889098,48c73b02e44a001e19d329dfe655ef89454ac836e4ce694b94024e4381ae24af
43,clock_offset_-0.25s,vehicle_only,32,False,6c24423d3c7b6a7c3ab86dd802d9b3ba67dec3631bcd8c29b3ddaa895f5802b3,80fd67724150a90d123abe5d171900dd9ce1152be9d6397c125af41560c81839
43,clock_offset_-0.25s,naive_time_sync,32,False,fd2fb9b1e4df7e5376d48f94865d8d6f61826a63b2b736a2f3fe090e70e97488,d91c58be5fa66ee4a14700d4ce5c062b9348abf690fa5148c21d00fb3e8428ad
43,clock_offset_-0.25s,mult,32,False,fe27b6d563f131edbc7b57408a93d0db1ae0b9fc6b7442f7a8a81565b6ed684a,df154b970e70537deffe667c9a94ef62b551681504aeb5ff8a045e87f0f32321
43,clock_offset_-0.25s,contiformer,32,False,331f12e6432a5a45af82fd0c9c0014df76e6b8273f0be088059bb7326d86137a,90c698f5e109ecec995a026705fa0fede8b3aced601c252c76bba3744bdf1d7b
43,clock_offset_-0.25s,chronaris,32,False,aa56db3ab720ca37d17b02412c21cd7d7a8fbc0fa7236c7ca13a12fba2ef103a,2bd9361ed42401c4bde6d0aa7e1e8c468ead30e755cb7346909db4f519fe8f85
17,clock_offset_+0.25s,physiology_only,32,False,3e8d2edb1c3ef2082fd85f286684aad83899f6b919b449836547a34e3b4169a4,be812d11052cb59216c363af1759dcaae8e848d7a0fd8668320ae7cdc2fe991a
17,clock_offset_+0.25s,vehicle_only,32,False,2e8b3a524b32619d373857d21846f0e34401ad94db011df3b0ecf149bcf75427,dbb310dcf39c722c147e80ca631891008bb23c0dddd114f0c3f61e34d6e41c2a
17,clock_offset_+0.25s,naive_time_sync,32,False,0b6c1a3cc9aaa64c558661d2d4c6aa1f0b633d6f0e55319e535ac93452ec26d6,676da45202322e8162774740c5149f310c2604018df2f767ea7c283c4c37227c
17,clock_offset_+0.25s,mult,32,False,885a772ce5b9f54da47db1c982ef2240607d5640ca796202b9e5e54289cd85a9,8aa0f9db57eabea4f5a313c5d0fbf6211540f10a7bec58008d0c5a38e63a3876
17,clock_offset_+0.25s,contiformer,32,False,365e49ecde066f067ba9ef713ec0358faea37e16578b9bc762d5579f937246ec,4b2e30fb7fe3ccb3205317b15685e7941473b7fab9c6cdcd58313ecde9cc0c41
17,clock_offset_+0.25s,chronaris,32,False,42db93384195a32daa7e5f44f3a97f56929829847cf90006f4372a2e85b4a5ba,86312132ad2c55ab0a18514c0fb73dc75c916548ae200fd0876cdb95da3f54f2
29,clock_offset_+0.25s,physiology_only,32,False,417355ca42a22fed25ae0be8ff3fa6fc446d5664d01b944a2105cbefbc835126,6b82713954f4c11ea08b89fcb0eccc43f777111cf6871afecf27394f8a6848e3
29,clock_offset_+0.25s,vehicle_only,32,False,dc974d7b7d1f1aa46099201b77653709acaa33db18ff9fb6c254a78fa151eaf4,ee33c4916c53bca90fbf31d5317720dbbdc5982c1dba50a1c9cce5b67dfdd6b4
29,clock_offset_+0.25s,naive_time_sync,32,False,efa048378ecd92b0893b830f153c9d909a76ee5ab79104273aa90011353ffb90,998a965448d2779ba16e365099671dc1a130387850b4bfc04684eb2f3c3d28f5
