seed,method,task,consumer,metric,stress_factor,source_direction,direction_normalized,level_count,minimum_level,maximum_level,baseline_score,maximum_stress_score,maximum_stress_change,degradation_slope
17,chronaris,simulated_future_workload_classification,minirocket,ece_10_bins,snr_degradation_db,lower,higher_is_better,4,0.0,25.0,-0.3541004547487271,-0.282535397309943,0.07156505743878411,0.08993589873577763
17,chronaris,simulated_future_workload_classification,minirocket,ece_10_bins,timestamp_jitter_ms,lower,higher_is_better,4,0.0,100.0,-0.3541004547487271,-0.2842020825105686,0.06989837223815848,0.06704372483361266
17,chronaris,simulated_future_workload_classification,minirocket,macro_auprc,absolute_clock_drift_ppm,higher,higher_is_better,4,0.0,250.0,0.5295534549576763,0.5389146723897208,0.009361217432044544,0.00805534868244315
17,chronaris,simulated_future_workload_classification,minirocket,macro_auprc,absolute_clock_offset_s,higher,higher_is_better,4,0.0,3.0,0.5295534549576763,0.5404416018011692,0.01088814684349293,0.010910380339303942
17,chronaris,simulated_future_workload_classification,minirocket,macro_auprc,additional_physiology_lag_s,higher,higher_is_better,4,2.0,30.0,0.523433735753792,0.47779327495418533,-0.04564046079960671,-0.048683537004987655
17,chronaris,simulated_future_workload_classification,minirocket,macro_auprc,contiguous_gap_s,higher,higher_is_better,4,0.0,30.0,0.5295534549576763,0.4148934089247529,-0.11466004603292335,-0.12124432660188537
17,chronaris,simulated_future_workload_classification,minirocket,macro_auprc,random_missing_rate,higher,higher_is_better,4,0.0,0.5,0.5295534549576763,0.4461825500954884,-0.08337090486218784,-0.08927705330486514
17,chronaris,simulated_future_workload_classification,minirocket,macro_auprc,snr_degradation_db,higher,higher_is_better,4,0.0,25.0,0.5295534549576763,0.5162496569652136,-0.013303797992462618,-0.006341754133749719
17,chronaris,simulated_future_workload_classification,minirocket,macro_auprc,timestamp_jitter_ms,higher,higher_is_better,4,0.0,100.0,0.5295534549576763,0.5347987581829646,0.005245303225288378,0.007230619287999837
17,chronaris,simulated_future_workload_classification,minirocket,macro_f1,absolute_clock_drift_ppm,higher,higher_is_better,4,0.0,250.0,0.5267176011147298,0.5339681472145645,0.007250546099834776,0.006521647346882886
17,chronaris,simulated_future_workload_classification,minirocket,macro_f1,absolute_clock_offset_s,higher,higher_is_better,4,0.0,3.0,0.5267176011147298,0.5149936376151644,-0.011723963499565393,-0.0243695139895841
17,chronaris,simulated_future_workload_classification,minirocket,macro_f1,additional_physiology_lag_s,higher,higher_is_better,4,2.0,30.0,0.5116822016162786,0.4046381054251347,-0.10704409619114397,-0.11401859775353719
17,chronaris,simulated_future_workload_classification,minirocket,macro_f1,contiguous_gap_s,higher,higher_is_better,4,0.0,30.0,0.5267176011147298,0.3833470416733536,-0.14337055944137617,-0.14509541460087372
17,chronaris,simulated_future_workload_classification,minirocket,macro_f1,random_missing_rate,higher,higher_is_better,4,0.0,0.5,0.5267176011147298,0.3596276229790161,-0.16708997813571363,-0.19985175104613845
17,chronaris,simulated_future_workload_classification,minirocket,macro_f1,snr_degradation_db,higher,higher_is_better,4,0.0,25.0,0.5267176011147298,0.5081286036701901,-0.01858899744453968,0.006340577578602081
17,chronaris,simulated_future_workload_classification,minirocket,macro_f1,timestamp_jitter_ms,higher,higher_is_better,4,0.0,100.0,0.5267176011147298,0.524076996553013,-0.002640604561716775,-0.00407520060606898
17,chronaris,simulated_future_workload_regression,linear,mae,absolute_clock_drift_ppm,lower,higher_is_better,4,0.0,250.0,-0.17534961240986982,-0.17428970701682073,0.0010599053930490931,0.0007608492437394163
17,chronaris,simulated_future_workload_regression,linear,mae,absolute_clock_offset_s,lower,higher_is_better,4,0.0,3.0,-0.17534961240986982,-0.17570730089209974,-0.00035768848222991756,-0.0006482138810023737
17,chronaris,simulated_future_workload_regression,linear,mae,additional_physiology_lag_s,lower,higher_is_better,4,2.0,30.0,-0.17586868240808448,-0.1820571031421423,-0.0061884207340578146,-0.006104032867529601
17,chronaris,simulated_future_workload_regression,linear,mae,contiguous_gap_s,lower,higher_is_better,4,0.0,30.0,-0.17534961240986982,-1.6739864284172654,-1.4986368160073955,-1.5822478480237934
17,chronaris,simulated_future_workload_regression,linear,mae,random_missing_rate,lower,higher_is_better,4,0.0,0.5,-0.17534961240986982,-0.19628516475980481,-0.020935552349934994,-0.019151495472333357
17,chronaris,simulated_future_workload_regression,linear,mae,snr_degradation_db,lower,higher_is_better,4,0.0,25.0,-0.17534961240986982,-0.19923286403839788,-0.023883251628528057,-0.022288610130064456
17,chronaris,simulated_future_workload_regression,linear,mae,timestamp_jitter_ms,lower,higher_is_better,4,0.0,100.0,-0.17534961240986982,-0.1667840958883365,0.008565516521533312,0.00786499767160794
17,chronaris,simulated_future_workload_regression,linear,rmse,absolute_clock_drift_ppm,lower,higher_is_better,4,0.0,250.0,-0.21609806976798784,-0.2152309179771511,0.0008671517908367399,0.0006269210532725193
17,chronaris,simulated_future_workload_regression,linear,rmse,absolute_clock_offset_s,lower,higher_is_better,4,0.0,3.0,-0.21609806976798784,-0.2164301760079942,-0.0003321062400063468,-0.0005699363185022254
17,chronaris,simulated_future_workload_regression,linear,rmse,additional_physiology_lag_s,lower,higher_is_better,4,2.0,30.0,-0.21718517314920127,-0.22744110863646447,-0.010255935487263196,-0.01018078064886044
17,chronaris,simulated_future_workload_regression,linear,rmse,contiguous_gap_s,lower,higher_is_better,4,0.0,30.0,-0.21609806976798784,-3.5960357285885376,-3.3799376588205496,-3.570524954298891
17,chronaris,simulated_future_workload_regression,linear,rmse,random_missing_rate,lower,higher_is_better,4,0.0,0.5,-0.21609806976798784,-0.2553503868771578,-0.03925231710916993,-0.03755434905764016
17,chronaris,simulated_future_workload_regression,linear,rmse,snr_degradation_db,lower,higher_is_better,4,0.0,25.0,-0.21609806976798784,-0.23793624367994556,-0.02183817391195772,-0.02016174001103737
17,chronaris,simulated_future_workload_regression,linear,rmse,timestamp_jitter_ms,lower,higher_is_better,4,0.0,100.0,-0.21609806976798784,-0.21176809088256152,0.004329978885426328,0.003929941437575175
17,chronaris,simulated_future_workload_regression,linear,spearman,absolute_clock_drift_ppm,higher,higher_is_better,4,0.0,250.0,0.4995407401819093,0.5005109715835823,0.0009702314016729607,0.0006239926726732652
17,chronaris,simulated_future_workload_regression,linear,spearman,absolute_clock_offset_s,higher,higher_is_better,4,0.0,3.0,0.4995407401819093,0.4953109720922221,-0.004229768089687225,-0.005584756040195198
17,chronaris,simulated_future_workload_regression,linear,spearman,additional_physiology_lag_s,higher,higher_is_better,4,2.0,30.0,0.493089485514604,0.38511023295306046,-0.10797925256154356,-0.10474084537394056
17,chronaris,simulated_future_workload_regression,linear,spearman,contiguous_gap_s,higher,higher_is_better,4,0.0,30.0,0.4995407401819093,0.15988599675065052,-0.3396547434312588,-0.36271165113914156
17,chronaris,simulated_future_workload_regression,linear,spearman,random_missing_rate,higher,higher_is_better,4,0.0,0.5,0.4995407401819093,0.3676435245213708,-0.13189721566053852,-0.13309364113468564
17,chronaris,simulated_future_workload_regression,linear,spearman,snr_degradation_db,higher,higher_is_better,4,0.0,25.0,0.4995407401819093,0.43609803363896654,-0.06344270654294276,-0.06087943235224082
17,chronaris,simulated_future_workload_regression,linear,spearman,timestamp_jitter_ms,higher,higher_is_better,4,0.0,100.0,0.4995407401819093,0.516249574543616,0.01670883436170667,0.01579563453548932
17,chronaris,simulated_future_workload_regression,minirocket,mae,absolute_clock_drift_ppm,lower,higher_is_better,4,0.0,250.0,-0.14810696508114538,-0.1519921449944377,-0.0038851799132923193,-0.0028732814271712794
17,chronaris,simulated_future_workload_regression,minirocket,mae,absolute_clock_offset_s,lower,higher_is_better,4,0.0,3.0,-0.14810696508114538,-0.14867372531443834,-0.0005667602332929678,0.0017053511151125214
17,chronaris,simulated_future_workload_regression,minirocket,mae,additional_physiology_lag_s,lower,higher_is_better,4,2.0,30.0,-0.14810356233889857,-0.16177778644487262,-0.013674224105974048,-0.013274127721391624
17,chronaris,simulated_future_workload_regression,minirocket,mae,contiguous_gap_s,lower,higher_is_better,4,0.0,30.0,-0.14810696508114538,-0.23900835293655595,-0.09090138785541058,-0.08612259189110434
17,chronaris,simulated_future_workload_regression,minirocket,mae,random_missing_rate,lower,higher_is_better,4,0.0,0.5,-0.14810696508114538,-0.3907684350075821,-0.24266146992643675,-0.24302889100975733
17,chronaris,simulated_future_workload_regression,minirocket,mae,snr_degradation_db,lower,higher_is_better,4,0.0,25.0,-0.14810696508114538,-0.24156979486967126,-0.09346282978852588,-0.08011030572555995
17,chronaris,simulated_future_workload_regression,minirocket,mae,timestamp_jitter_ms,lower,higher_is_better,4,0.0,100.0,-0.14810696508114538,-0.2668192288838327,-0.11871226380268732,-0.11669151190936394
17,chronaris,simulated_future_workload_regression,minirocket,rmse,absolute_clock_drift_ppm,lower,higher_is_better,4,0.0,250.0,-0.18990747226182722,-0.1931266317115613,-0.0032191594497340825,-0.002404333408672706
