dataset,task,consumer,method,seed,fold,role,metric,value,direction,status,reason,smoke_only
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,boundary_f1_2s,0.30562927758527797,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,edit_score,0.3833664953225176,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,boundary_detection_delay_s,2.4269786432160805,lower,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,frame_macro_f1,0.4039693129337187,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,segmental_f1_iou_0.10,0.543827378374564,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,segmental_f1_iou_0.25,0.4319518963837961,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,segmental_f1_iou_0.50,0.2871009548883702,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,boundary_f1_1s,0.22059769733942527,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,boundary_f1_2s,0.3192829414665715,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,edit_score,0.5322044721516229,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,naive_time_sync,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,boundary_detection_delay_s,2.844633676092545,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,macro_f1,0.39780671507579135,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,balanced_accuracy,0.39238964007677213,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,macro_auprc,0.4484217435472055,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,brier_score,0.6491810361516859,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,ece_10_bins,0.14308771702221482,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,linear,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,mae,0.14008044761916003,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,linear,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,rmse,0.17138286055881571,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,linear,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,spearman,0.5519804666304937,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,macro_f1,0.5932842859837767,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,balanced_accuracy,0.5959004550257704,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,macro_auprc,0.5811467241978933,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,brier_score,0.6732032645020632,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,ece_10_bins,0.3107130984561335,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,mae,0.09764249933262666,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,rmse,0.12295497045607327,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,spearman,0.7751899077590885,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,frame_macro_f1,0.6483554309170022,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,segmental_f1_iou_0.10,0.6340035016046045,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,segmental_f1_iou_0.25,0.5804241731171879,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,segmental_f1_iou_0.50,0.4211668913874796,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,boundary_f1_1s,0.31216116059866056,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,boundary_f1_2s,0.4107935467310467,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,edit_score,0.523918355949606,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,boundary_detection_delay_s,2.7628504672897196,lower,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,frame_macro_f1,0.6984692194434626,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,segmental_f1_iou_0.10,0.7969890063640065,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,segmental_f1_iou_0.25,0.737971287971288,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,segmental_f1_iou_0.50,0.590175912050912,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,boundary_f1_1s,0.3504019707144707,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,boundary_f1_2s,0.47799035455285455,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,edit_score,0.7263779912217413,higher,available,,False
