dataset,task,consumer,seed,fold,role,metric,fusion_method,best_single_value,fusion_value,fusion_gain,direction_normalized,status
model_independent_aviation_simulation,simulated_future_workload_classification,linear,29,simulation_g1_to_g2_clean_locked__seed_29,validation,macro_f1,mult,0.6106798457087753,0.40884507114015306,-0.20183477456862225,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,29,simulation_g1_to_g2_clean_locked__seed_29,validation,macro_f1,contiformer,0.6106798457087753,0.563055066736645,-0.047624778972130355,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,29,simulation_g1_to_g2_clean_locked__seed_29,validation,macro_f1,chronaris,0.6106798457087753,0.5538377744260097,-0.05684207128276564,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,balanced_accuracy,naive_time_sync,0.5208781008811525,0.35385329383193254,-0.16702480704921996,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,balanced_accuracy,mult,0.5208781008811525,0.38578500557342715,-0.13509309530772534,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,balanced_accuracy,contiformer,0.5208781008811525,0.4100262353724024,-0.11085186550875009,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,balanced_accuracy,chronaris,0.5208781008811525,0.5626576135559312,0.04177951267477875,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,brier_score,naive_time_sync,0.4944866898662794,0.7614004385626707,-0.2669137486963913,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,brier_score,mult,0.4944866898662794,0.7497262688077803,-0.25523957894150084,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,brier_score,contiformer,0.4944866898662794,0.6846071806015054,-0.19012049073522597,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,brier_score,chronaris,0.4944866898662794,0.4513237615998445,0.04316292826643492,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,ece_10_bins,naive_time_sync,0.11720873380212025,0.2650376308098245,-0.14782889700770424,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,ece_10_bins,mult,0.11720873380212025,0.19177048636953575,-0.0745617525674155,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,ece_10_bins,contiformer,0.11720873380212025,0.25751221280824854,-0.14030347900612827,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,ece_10_bins,chronaris,0.11720873380212025,0.04226874822927128,0.07493998557284898,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,macro_auprc,naive_time_sync,0.5420210460448197,0.34416488996146,-0.1978561560833597,higher_is_better,available
