candidate_id,direction,evaluation_role,fit_role,fold_id,head_variant,metric,outer_test_accessed,status,task,value
summary_vehicle_30s_linear,higher,inner_validation,inner_train,leave_one_view_out__fold03,balanced_bce,auprc,False,completed,high_response,0.8875
summary_vehicle_30s_linear,higher,inner_validation,inner_train,leave_one_view_out__fold03,continuous_regression_threshold,auprc,False,completed,high_response,0.8875
summary_vehicle_30s_linear,higher,inner_validation,inner_train,leave_one_view_out__fold03,joint_regression_risk,auprc,False,completed,high_response,0.8875
summary_dual_30s_linear,higher,inner_validation,inner_train,leave_one_view_out__fold03,balanced_logistic,macro_f1,False,completed,maneuver,0.0
summary_dual_30s_linear,higher,inner_validation,inner_train,leave_one_view_out__fold03,linear_svm,macro_f1,False,completed,maneuver,0.0
summary_dual_30s_linear,higher,inner_validation,inner_train,leave_one_view_out__fold03,ordinal_cumulative,macro_f1,False,completed,maneuver,0.43333333333333335
summary_dual_30s_linear,higher,inner_validation,inner_train,leave_one_view_out__fold03,continuous_score_then_bucket,macro_f1,False,completed,maneuver,0.47222222222222215
summary_dual_30s_linear,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=0.1;target=raw,rmse,False,completed,response,1.2719197488094973
summary_dual_30s_linear,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=0.1;target=log1p,rmse,False,completed,response,0.969400293857857
summary_dual_30s_linear,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=1;target=raw,rmse,False,completed,response,1.1579803022441464
summary_dual_30s_linear,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=1;target=log1p,rmse,False,completed,response,0.9691697287015756
summary_dual_30s_linear,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=10;target=raw,rmse,False,completed,response,1.0810122913696025
summary_dual_30s_linear,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=10;target=log1p,rmse,False,completed,response,0.9596973371888414
summary_dual_30s_linear,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=100;target=raw,rmse,False,completed,response,1.1062115176244618
summary_dual_30s_linear,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=100;target=log1p,rmse,False,completed,response,1.0487290197567332
summary_dual_30s_linear,lower,inner_validation,inner_train,leave_one_view_out__fold03,pls_components=2,rmse,False,completed,response,1.073619949284075
summary_dual_30s_linear,lower,inner_validation,inner_train,leave_one_view_out__fold03,pls_components=4,rmse,False,completed,response,1.0811359168904298
summary_dual_30s_linear,lower,inner_validation,inner_train,leave_one_view_out__fold03,huber,rmse,False,completed,response,1.6079287350351552
summary_dual_30s_linear,lower,inner_validation,inner_train,leave_one_view_out__fold03,kernel_ridge_rbf,rmse,False,completed,response,1.7203933070301543
summary_dual_30s_linear,higher,inner_validation,inner_train,leave_one_view_out__fold03,bce,auprc,False,completed,high_response,0.8041666666666667
summary_dual_30s_linear,higher,inner_validation,inner_train,leave_one_view_out__fold03,balanced_bce,auprc,False,completed,high_response,0.8875
summary_dual_30s_linear,higher,inner_validation,inner_train,leave_one_view_out__fold03,continuous_regression_threshold,auprc,False,completed,high_response,0.8875
summary_dual_30s_linear,higher,inner_validation,inner_train,leave_one_view_out__fold03,joint_regression_risk,auprc,False,completed,high_response,0.8875
summary_physiology_30s_linear,higher,inner_validation,inner_train,leave_one_view_out__fold03,balanced_logistic,macro_f1,False,completed,maneuver,0.2222222222222222
summary_physiology_30s_linear,higher,inner_validation,inner_train,leave_one_view_out__fold03,linear_svm,macro_f1,False,completed,maneuver,0.26666666666666666
summary_physiology_30s_linear,higher,inner_validation,inner_train,leave_one_view_out__fold03,ordinal_cumulative,macro_f1,False,completed,maneuver,0.16666666666666666
summary_physiology_30s_linear,higher,inner_validation,inner_train,leave_one_view_out__fold03,continuous_score_then_bucket,macro_f1,False,completed,maneuver,0.0
summary_physiology_30s_linear,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=0.1;target=raw,rmse,False,completed,response,1.8042410822230752
summary_physiology_30s_linear,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=0.1;target=log1p,rmse,False,completed,response,1.8042410822230752
summary_physiology_30s_linear,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=1;target=raw,rmse,False,completed,response,1.8042410822230752
summary_physiology_30s_linear,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=1;target=log1p,rmse,False,completed,response,1.7556462419618373
summary_physiology_30s_linear,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=10;target=raw,rmse,False,completed,response,1.8042410822230752
summary_physiology_30s_linear,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=10;target=log1p,rmse,False,completed,response,1.5478696446746287
summary_physiology_30s_linear,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=100;target=raw,rmse,False,completed,response,1.6095011258324774
summary_physiology_30s_linear,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=100;target=log1p,rmse,False,completed,response,1.3908419040827846
summary_physiology_30s_linear,lower,inner_validation,inner_train,leave_one_view_out__fold03,pls_components=2,rmse,False,completed,response,1.9430116499012184
summary_physiology_30s_linear,lower,inner_validation,inner_train,leave_one_view_out__fold03,pls_components=4,rmse,False,completed,response,2.6092241309454822
summary_physiology_30s_linear,lower,inner_validation,inner_train,leave_one_view_out__fold03,huber,rmse,False,completed,response,4.041691745071258
summary_physiology_30s_linear,lower,inner_validation,inner_train,leave_one_view_out__fold03,kernel_ridge_rbf,rmse,False,completed,response,1.7635106022914921
summary_physiology_30s_linear,higher,inner_validation,inner_train,leave_one_view_out__fold03,bce,auprc,False,completed,high_response,0.9166666666666666
summary_physiology_30s_linear,higher,inner_validation,inner_train,leave_one_view_out__fold03,balanced_bce,auprc,False,completed,high_response,0.9166666666666666
summary_physiology_30s_linear,higher,inner_validation,inner_train,leave_one_view_out__fold03,continuous_regression_threshold,auprc,False,completed,high_response,0.8541666666666666
summary_physiology_30s_linear,higher,inner_validation,inner_train,leave_one_view_out__fold03,joint_regression_risk,auprc,False,completed,high_response,0.8541666666666666
summary_vehicle_30s_histgb,higher,inner_validation,inner_train,leave_one_view_out__fold03,hist_gradient_boosting,macro_f1,False,completed,maneuver,0.0
summary_vehicle_30s_histgb,lower,inner_validation,inner_train,leave_one_view_out__fold03,hist_gradient_boosting,rmse,False,completed,response,1.1095143399877048
summary_vehicle_30s_histgb,higher,inner_validation,inner_train,leave_one_view_out__fold03,bce,auprc,False,completed,high_response,0.8875
summary_vehicle_30s_histgb,higher,inner_validation,inner_train,leave_one_view_out__fold03,balanced_bce,auprc,False,completed,high_response,0.8875
summary_vehicle_30s_histgb,higher,inner_validation,inner_train,leave_one_view_out__fold03,continuous_regression_threshold,auprc,False,completed,high_response,0.8875
summary_vehicle_30s_histgb,higher,inner_validation,inner_train,leave_one_view_out__fold03,joint_regression_risk,auprc,False,completed,high_response,0.8875
summary_dual_30s_histgb,higher,inner_validation,inner_train,leave_one_view_out__fold03,hist_gradient_boosting,macro_f1,False,completed,maneuver,0.0
summary_dual_30s_histgb,lower,inner_validation,inner_train,leave_one_view_out__fold03,hist_gradient_boosting,rmse,False,completed,response,1.1095143399877048
summary_dual_30s_histgb,higher,inner_validation,inner_train,leave_one_view_out__fold03,bce,auprc,False,completed,high_response,0.8041666666666667
summary_dual_30s_histgb,higher,inner_validation,inner_train,leave_one_view_out__fold03,balanced_bce,auprc,False,completed,high_response,0.8875
summary_dual_30s_histgb,higher,inner_validation,inner_train,leave_one_view_out__fold03,continuous_regression_threshold,auprc,False,completed,high_response,0.8875
summary_dual_30s_histgb,higher,inner_validation,inner_train,leave_one_view_out__fold03,joint_regression_risk,auprc,False,completed,high_response,0.8875
sequence_minirocket_1000,higher,inner_validation,inner_train,leave_one_view_out__fold03,balanced_logistic,macro_f1,False,completed,maneuver,0.19999999999999998
sequence_minirocket_1000,higher,inner_validation,inner_train,leave_one_view_out__fold03,linear_svm,macro_f1,False,completed,maneuver,0.0
sequence_minirocket_1000,higher,inner_validation,inner_train,leave_one_view_out__fold03,ordinal_cumulative,macro_f1,False,completed,maneuver,0.19999999999999998
sequence_minirocket_1000,higher,inner_validation,inner_train,leave_one_view_out__fold03,continuous_score_then_bucket,macro_f1,False,completed,maneuver,0.19999999999999998
sequence_minirocket_1000,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=0.1;target=raw,rmse,False,completed,response,1.0515937896851968
sequence_minirocket_1000,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=0.1;target=log1p,rmse,False,completed,response,0.9977997314334839
sequence_minirocket_1000,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=1;target=raw,rmse,False,completed,response,1.1059009976719223
sequence_minirocket_1000,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=1;target=log1p,rmse,False,completed,response,1.0700155590878815
sequence_minirocket_1000,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=10;target=raw,rmse,False,completed,response,1.2182633836386905
sequence_minirocket_1000,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=10;target=log1p,rmse,False,completed,response,1.2086453299627258
sequence_minirocket_1000,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=100;target=raw,rmse,False,completed,response,1.1684477660881427
sequence_minirocket_1000,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=100;target=log1p,rmse,False,completed,response,1.1896749954311705
sequence_minirocket_1000,lower,inner_validation,inner_train,leave_one_view_out__fold03,pls_components=2,rmse,False,completed,response,1.205437468120883
sequence_minirocket_1000,lower,inner_validation,inner_train,leave_one_view_out__fold03,pls_components=4,rmse,False,completed,response,1.294753120522284
sequence_minirocket_1000,lower,inner_validation,inner_train,leave_one_view_out__fold03,huber,rmse,False,completed,response,1.044291989987553
sequence_minirocket_1000,lower,inner_validation,inner_train,leave_one_view_out__fold03,kernel_ridge_rbf,rmse,False,completed,response,1.6705586462461475
sequence_minirocket_1000,higher,inner_validation,inner_train,leave_one_view_out__fold03,bce,auprc,False,completed,high_response,0.6791666666666667
sequence_minirocket_1000,higher,inner_validation,inner_train,leave_one_view_out__fold03,balanced_bce,auprc,False,completed,high_response,0.6791666666666667
sequence_minirocket_1000,higher,inner_validation,inner_train,leave_one_view_out__fold03,continuous_regression_threshold,auprc,False,completed,high_response,0.9166666666666666
sequence_minirocket_1000,higher,inner_validation,inner_train,leave_one_view_out__fold03,joint_regression_risk,auprc,False,completed,high_response,0.8041666666666667
sequence_minirocket_5000,higher,inner_validation,inner_train,leave_one_view_out__fold03,balanced_logistic,macro_f1,False,completed,maneuver,0.2222222222222222
sequence_minirocket_5000,higher,inner_validation,inner_train,leave_one_view_out__fold03,linear_svm,macro_f1,False,completed,maneuver,0.2222222222222222
sequence_minirocket_5000,higher,inner_validation,inner_train,leave_one_view_out__fold03,ordinal_cumulative,macro_f1,False,completed,maneuver,0.24242424242424243
sequence_minirocket_5000,higher,inner_validation,inner_train,leave_one_view_out__fold03,continuous_score_then_bucket,macro_f1,False,completed,maneuver,0.19999999999999998
sequence_minirocket_5000,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=0.1;target=raw,rmse,False,completed,response,1.5870875639131992
sequence_minirocket_5000,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=0.1;target=log1p,rmse,False,completed,response,1.4507540143426234
sequence_minirocket_5000,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=1;target=raw,rmse,False,completed,response,1.4766443604809179
sequence_minirocket_5000,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=1;target=log1p,rmse,False,completed,response,1.33728564706897
sequence_minirocket_5000,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=10;target=raw,rmse,False,completed,response,1.3216973310233864
sequence_minirocket_5000,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=10;target=log1p,rmse,False,completed,response,1.2205890938348092
sequence_minirocket_5000,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=100;target=raw,rmse,False,completed,response,1.2259292603272225
sequence_minirocket_5000,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=100;target=log1p,rmse,False,completed,response,1.1882376183651793
sequence_minirocket_5000,lower,inner_validation,inner_train,leave_one_view_out__fold03,pls_components=2,rmse,False,completed,response,1.358999269708191
sequence_minirocket_5000,lower,inner_validation,inner_train,leave_one_view_out__fold03,pls_components=4,rmse,False,completed,response,1.3210158082652073
sequence_minirocket_5000,lower,inner_validation,inner_train,leave_one_view_out__fold03,huber,rmse,False,completed,response,1.6104259404548762
sequence_minirocket_5000,lower,inner_validation,inner_train,leave_one_view_out__fold03,kernel_ridge_rbf,rmse,False,completed,response,1.6031577650274476
sequence_minirocket_5000,higher,inner_validation,inner_train,leave_one_view_out__fold03,bce,auprc,False,completed,high_response,0.9166666666666666
sequence_minirocket_5000,higher,inner_validation,inner_train,leave_one_view_out__fold03,balanced_bce,auprc,False,completed,high_response,0.9166666666666666
sequence_minirocket_5000,higher,inner_validation,inner_train,leave_one_view_out__fold03,continuous_regression_threshold,auprc,False,completed,high_response,0.6916666666666667
sequence_minirocket_5000,higher,inner_validation,inner_train,leave_one_view_out__fold03,joint_regression_risk,auprc,False,completed,high_response,0.6916666666666667
sequence_multirocket,higher,inner_validation,inner_train,leave_one_view_out__fold03,balanced_logistic,macro_f1,False,completed,maneuver,0.27777777777777773
sequence_multirocket,higher,inner_validation,inner_train,leave_one_view_out__fold03,linear_svm,macro_f1,False,completed,maneuver,0.20634920634920637
sequence_multirocket,higher,inner_validation,inner_train,leave_one_view_out__fold03,ordinal_cumulative,macro_f1,False,completed,maneuver,0.19999999999999998
sequence_multirocket,higher,inner_validation,inner_train,leave_one_view_out__fold03,continuous_score_then_bucket,macro_f1,False,completed,maneuver,0.14814814814814814
sequence_multirocket,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=0.1;target=raw,rmse,False,completed,response,1.9621622432073746
sequence_multirocket,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=0.1;target=log1p,rmse,False,completed,response,2.0203542164453125
sequence_multirocket,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=1;target=raw,rmse,False,completed,response,1.7216788115574626
sequence_multirocket,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=1;target=log1p,rmse,False,completed,response,1.6180064054393872
sequence_multirocket,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=10;target=raw,rmse,False,completed,response,1.975965487814251
sequence_multirocket,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=10;target=log1p,rmse,False,completed,response,1.459287199067222
sequence_multirocket,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=100;target=raw,rmse,False,completed,response,2.3189533719412
sequence_multirocket,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=100;target=log1p,rmse,False,completed,response,2.5803137292672953
sequence_multirocket,lower,inner_validation,inner_train,leave_one_view_out__fold03,pls_components=2,rmse,False,completed,response,2.116537037586517
sequence_multirocket,lower,inner_validation,inner_train,leave_one_view_out__fold03,pls_components=4,rmse,False,completed,response,1.7676712681406355
sequence_multirocket,lower,inner_validation,inner_train,leave_one_view_out__fold03,huber,rmse,False,completed,response,2.1368084771649527
sequence_multirocket,lower,inner_validation,inner_train,leave_one_view_out__fold03,kernel_ridge_rbf,rmse,False,completed,response,1.8042410822230752
sequence_multirocket,higher,inner_validation,inner_train,leave_one_view_out__fold03,bce,auprc,False,completed,high_response,0.8166666666666667
sequence_multirocket,higher,inner_validation,inner_train,leave_one_view_out__fold03,balanced_bce,auprc,False,completed,high_response,0.8166666666666667
sequence_multirocket,higher,inner_validation,inner_train,leave_one_view_out__fold03,continuous_regression_threshold,auprc,False,completed,high_response,0.8875
sequence_multirocket,higher,inner_validation,inner_train,leave_one_view_out__fold03,joint_regression_risk,auprc,False,completed,high_response,0.9166666666666666
sequence_hydra,higher,inner_validation,inner_train,leave_one_view_out__fold03,balanced_logistic,macro_f1,False,completed,maneuver,0.16666666666666666
sequence_hydra,higher,inner_validation,inner_train,leave_one_view_out__fold03,linear_svm,macro_f1,False,completed,maneuver,0.0
sequence_hydra,higher,inner_validation,inner_train,leave_one_view_out__fold03,ordinal_cumulative,macro_f1,False,completed,maneuver,0.19999999999999998
sequence_hydra,higher,inner_validation,inner_train,leave_one_view_out__fold03,continuous_score_then_bucket,macro_f1,False,completed,maneuver,0.22857142857142856
sequence_hydra,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=0.1;target=raw,rmse,False,completed,response,1.5126379660346776
sequence_hydra,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=0.1;target=log1p,rmse,False,completed,response,1.454376335530699
sequence_hydra,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=1;target=raw,rmse,False,completed,response,1.5142971873873918
sequence_hydra,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=1;target=log1p,rmse,False,completed,response,1.4298914718800462
sequence_hydra,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=10;target=raw,rmse,False,completed,response,1.4410160620289179
sequence_hydra,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=10;target=log1p,rmse,False,completed,response,1.3036842075222443
sequence_hydra,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=100;target=raw,rmse,False,completed,response,1.2827148349104682
sequence_hydra,lower,inner_validation,inner_train,leave_one_view_out__fold03,ridge_alpha=100;target=log1p,rmse,False,completed,response,1.1955520219807718
sequence_hydra,lower,inner_validation,inner_train,leave_one_view_out__fold03,pls_components=2,rmse,False,completed,response,1.4241232878422847
sequence_hydra,lower,inner_validation,inner_train,leave_one_view_out__fold03,pls_components=4,rmse,False,completed,response,1.521990869899177
sequence_hydra,lower,inner_validation,inner_train,leave_one_view_out__fold03,huber,rmse,False,completed,response,1.5117802618441045
sequence_hydra,lower,inner_validation,inner_train,leave_one_view_out__fold03,kernel_ridge_rbf,rmse,False,completed,response,1.6733636145880946
sequence_hydra,higher,inner_validation,inner_train,leave_one_view_out__fold03,bce,auprc,False,completed,high_response,0.6916666666666667
sequence_hydra,higher,inner_validation,inner_train,leave_one_view_out__fold03,balanced_bce,auprc,False,completed,high_response,0.7708333333333333
sequence_hydra,higher,inner_validation,inner_train,leave_one_view_out__fold03,continuous_regression_threshold,auprc,False,completed,high_response,0.8541666666666666
sequence_hydra,higher,inner_validation,inner_train,leave_one_view_out__fold03,joint_regression_risk,auprc,False,completed,high_response,0.6916666666666667
fieldwise_physiology_30s,lower,inner_validation,inner_train,leave_one_view_out__fold03,fieldwise_ridge_alpha=0.1,rmse,False,completed,response,1.4759685660199096
fieldwise_physiology_30s,lower,inner_validation,inner_train,leave_one_view_out__fold03,fieldwise_ridge_alpha=1,rmse,False,completed,response,1.6112297847254577
fieldwise_physiology_30s,lower,inner_validation,inner_train,leave_one_view_out__fold03,fieldwise_ridge_alpha=10,rmse,False,completed,response,1.6639206942762559
fieldwise_physiology_30s,lower,inner_validation,inner_train,leave_one_view_out__fold03,fieldwise_ridge_alpha=100,rmse,False,completed,response,1.5506234248234294
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold01,physiology_only:linear,macro_f1,False,completed,maneuver,0.1626016260162601
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold01,physiology_only:minirocket,macro_f1,False,completed,maneuver,0.1746031746031746
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold01,vehicle_only:linear,macro_f1,False,completed,maneuver,0.6727272727272727
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold01,vehicle_only:minirocket,macro_f1,False,completed,maneuver,1.0
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold01,naive_time_sync:linear,macro_f1,False,completed,maneuver,0.1626016260162601
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold01,naive_time_sync:minirocket,macro_f1,False,completed,maneuver,0.9665831244778612
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold01,mult:linear,macro_f1,False,completed,maneuver,0.1626016260162601
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold01,mult:minirocket,macro_f1,False,completed,maneuver,0.2394678492239468
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold01,contiformer:linear,macro_f1,False,completed,maneuver,0.1746031746031746
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold01,contiformer:minirocket,macro_f1,False,completed,maneuver,1.0
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold01,chronaris:linear,macro_f1,False,completed,maneuver,0.1626016260162601
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold01,chronaris:minirocket,macro_f1,False,completed,maneuver,0.5194444444444445
historical_frozen_panel,lower,inner_validation,inner_train,leave_one_view_out__fold01,physiology_only:linear,rmse,False,completed,response,2.3946182243591947
historical_frozen_panel,lower,inner_validation,inner_train,leave_one_view_out__fold01,physiology_only:minirocket,rmse,False,completed,response,0.9252293259469976
historical_frozen_panel,lower,inner_validation,inner_train,leave_one_view_out__fold01,vehicle_only:linear,rmse,False,completed,response,0.7621799554675647
historical_frozen_panel,lower,inner_validation,inner_train,leave_one_view_out__fold01,vehicle_only:minirocket,rmse,False,completed,response,0.9071588038218904
historical_frozen_panel,lower,inner_validation,inner_train,leave_one_view_out__fold01,naive_time_sync:linear,rmse,False,completed,response,28.143309801353205
historical_frozen_panel,lower,inner_validation,inner_train,leave_one_view_out__fold01,naive_time_sync:minirocket,rmse,False,completed,response,0.8080375523414802
historical_frozen_panel,lower,inner_validation,inner_train,leave_one_view_out__fold01,mult:linear,rmse,False,completed,response,7.12225375601539
historical_frozen_panel,lower,inner_validation,inner_train,leave_one_view_out__fold01,mult:minirocket,rmse,False,completed,response,0.773326754645436
historical_frozen_panel,lower,inner_validation,inner_train,leave_one_view_out__fold01,contiformer:linear,rmse,False,completed,response,0.8833239145142747
historical_frozen_panel,lower,inner_validation,inner_train,leave_one_view_out__fold01,contiformer:minirocket,rmse,False,completed,response,0.8598797866871921
historical_frozen_panel,lower,inner_validation,inner_train,leave_one_view_out__fold01,chronaris:linear,rmse,False,completed,response,3.8435020028156535
historical_frozen_panel,lower,inner_validation,inner_train,leave_one_view_out__fold01,chronaris:minirocket,rmse,False,completed,response,0.881717400129318
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold01,physiology_only:linear,auprc,False,completed,high_response,0.3952140929846097
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold01,physiology_only:minirocket,auprc,False,completed,high_response,0.375240192493574
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold01,vehicle_only:linear,auprc,False,completed,high_response,0.6515806146383214
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold01,vehicle_only:minirocket,auprc,False,completed,high_response,0.68239542136403
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold01,naive_time_sync:linear,auprc,False,completed,high_response,0.5384400144015529
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold01,naive_time_sync:minirocket,auprc,False,completed,high_response,0.6562574140193469
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold01,mult:linear,auprc,False,completed,high_response,0.568678494766247
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold01,mult:minirocket,auprc,False,completed,high_response,0.704824390524835
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold01,contiformer:linear,auprc,False,completed,high_response,0.6826077334493219
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold01,contiformer:minirocket,auprc,False,completed,high_response,0.6867218560730869
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold01,chronaris:linear,auprc,False,completed,high_response,0.5623470595544204
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold01,chronaris:minirocket,auprc,False,completed,high_response,0.5714834190132085
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold02,physiology_only:linear,macro_f1,False,completed,maneuver,0.1626016260162601
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold02,physiology_only:minirocket,macro_f1,False,completed,maneuver,0.1746031746031746
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold02,vehicle_only:linear,macro_f1,False,completed,maneuver,0.7444444444444445
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold02,vehicle_only:minirocket,macro_f1,False,completed,maneuver,1.0
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold02,naive_time_sync:linear,macro_f1,False,completed,maneuver,0.1626016260162601
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold02,naive_time_sync:minirocket,macro_f1,False,completed,maneuver,0.9665831244778612
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold02,mult:linear,macro_f1,False,completed,maneuver,0.1626016260162601
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold02,mult:minirocket,macro_f1,False,completed,maneuver,0.2394678492239468
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold02,contiformer:linear,macro_f1,False,completed,maneuver,0.2944444444444444
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold02,contiformer:minirocket,macro_f1,False,completed,maneuver,1.0
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold02,chronaris:linear,macro_f1,False,completed,maneuver,0.2097812097812098
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold02,chronaris:minirocket,macro_f1,False,completed,maneuver,0.4750360750360751
historical_frozen_panel,lower,inner_validation,inner_train,leave_one_view_out__fold02,physiology_only:linear,rmse,False,completed,response,1.1944081919399216
historical_frozen_panel,lower,inner_validation,inner_train,leave_one_view_out__fold02,physiology_only:minirocket,rmse,False,completed,response,0.8576275957564566
historical_frozen_panel,lower,inner_validation,inner_train,leave_one_view_out__fold02,vehicle_only:linear,rmse,False,completed,response,0.7494204391742693
historical_frozen_panel,lower,inner_validation,inner_train,leave_one_view_out__fold02,vehicle_only:minirocket,rmse,False,completed,response,0.90715736479469
historical_frozen_panel,lower,inner_validation,inner_train,leave_one_view_out__fold02,naive_time_sync:linear,rmse,False,completed,response,28.143309801353205
historical_frozen_panel,lower,inner_validation,inner_train,leave_one_view_out__fold02,naive_time_sync:minirocket,rmse,False,completed,response,0.8080375523414802
historical_frozen_panel,lower,inner_validation,inner_train,leave_one_view_out__fold02,mult:linear,rmse,False,completed,response,11.534748765929546
historical_frozen_panel,lower,inner_validation,inner_train,leave_one_view_out__fold02,mult:minirocket,rmse,False,completed,response,0.7586751498634002
historical_frozen_panel,lower,inner_validation,inner_train,leave_one_view_out__fold02,contiformer:linear,rmse,False,completed,response,0.8905626399860533
historical_frozen_panel,lower,inner_validation,inner_train,leave_one_view_out__fold02,contiformer:minirocket,rmse,False,completed,response,0.8588585956644764
historical_frozen_panel,lower,inner_validation,inner_train,leave_one_view_out__fold02,chronaris:linear,rmse,False,completed,response,5.4369065621709805
historical_frozen_panel,lower,inner_validation,inner_train,leave_one_view_out__fold02,chronaris:minirocket,rmse,False,completed,response,0.8863289021609517
historical_frozen_panel,higher,inner_validation,inner_train,leave_one_view_out__fold02,physiology_only:linear,auprc,False,completed,high_response,0.3866748918496163
