seed,scenario_id,role,reference_method,comparison_method,consumer,unit_metric,difference_semantics,mean_difference,bootstrap_lower,bootstrap_upper,permutation_p_value,independent_unit_count,smoke_only
17,random_missing_00pct,held_out,chronaris,contiformer,ridge_recovery_probe__relative_clock_offset_magnitude_s,absolute_error_s,positive_favors_reference,-0.0063304466505845385,-0.12997083125325543,0.13438619412481767,0.9271072892710729,48,False
17,random_missing_00pct,held_out,chronaris,mult,ridge_recovery_probe__relative_clock_offset_magnitude_s,absolute_error_s,positive_favors_reference,0.20674209607144198,0.0710147640046974,0.35137763841388114,0.007999200079992,48,False
17,random_missing_00pct,held_out,chronaris,naive_time_sync,ridge_recovery_probe__relative_clock_offset_magnitude_s,absolute_error_s,positive_favors_reference,0.19949556390444437,0.11309912798460572,0.29267042537685484,0.00029997000299970003,48,False
17,random_missing_10pct,held_out,chronaris,contiformer,ridge_recovery_probe__primary_physiology_response_lag_s,absolute_error_s,positive_favors_reference,-1.1634184793446896,-2.3924658519818816,0.00860317697940389,0.06999300069993,48,False
17,random_missing_10pct,held_out,chronaris,mult,ridge_recovery_probe__primary_physiology_response_lag_s,absolute_error_s,positive_favors_reference,4.18614428726276,3.171720871907736,5.218170496477411,9.999000099990002e-05,48,False
17,random_missing_10pct,held_out,chronaris,naive_time_sync,ridge_recovery_probe__primary_physiology_response_lag_s,absolute_error_s,positive_favors_reference,-0.2676985636355336,-1.129939754373901,0.5629647139168107,0.5281471852814719,48,False
17,random_missing_10pct,held_out,chronaris,contiformer,ridge_recovery_probe__relative_clock_offset_magnitude_s,absolute_error_s,positive_favors_reference,-0.11188197632630666,-0.2594053389970213,0.035668402289350816,0.15748425157484253,48,False
17,random_missing_10pct,held_out,chronaris,mult,ridge_recovery_probe__relative_clock_offset_magnitude_s,absolute_error_s,positive_favors_reference,0.2027190774679184,0.08327003701900443,0.33407914197693267,0.0027997200279972004,48,False
17,random_missing_10pct,held_out,chronaris,naive_time_sync,ridge_recovery_probe__relative_clock_offset_magnitude_s,absolute_error_s,positive_favors_reference,0.30018250178545713,0.16650056505265334,0.42562420895167924,0.00039996000399960006,48,False
17,random_missing_30pct,held_out,chronaris,contiformer,ridge_recovery_probe__primary_physiology_response_lag_s,absolute_error_s,positive_favors_reference,-5.563766883746247,-7.187040083523447,-3.933319354551624,9.999000099990002e-05,48,False
