seed,role,reference_method,comparison_method,consumer,unit_metric,difference_semantics,mean_difference,bootstrap_lower,bootstrap_upper,permutation_p_value,independent_unit_count,smoke_only
29,held_out,chronaris,contiformer,minirocket,regression_absolute_error,positive_favors_reference,0.0004894879336158434,-0.02389986307049791,0.026144150070225195,0.968003199680032,48,False
29,held_out,chronaris,mult,minirocket,regression_absolute_error,positive_favors_reference,0.020817429448167484,0.009499417167777816,0.03152995146811007,0.0015998400159984002,48,False
29,held_out,chronaris,naive_time_sync,minirocket,regression_absolute_error,positive_favors_reference,0.07207430961231391,0.05392306939077874,0.08964890513258673,9.999000099990002e-05,48,False
29,held_out,chronaris,physiology_only,minirocket,regression_absolute_error,positive_favors_reference,0.06035831912110249,0.03990417375850181,0.08124938893597572,0.00019998000199980003,48,False
29,held_out,chronaris,vehicle_only,minirocket,regression_absolute_error,positive_favors_reference,-0.011408777131388584,-0.026852355404601742,0.005885082277624557,0.17938206179382063,48,False
43,held_out,chronaris,contiformer,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.028483072916666657,0.002270507812499998,0.05598958333333332,0.05349465053494651,48,False
43,held_out,chronaris,mult,causal_tcn_duration,frame_accuracy,positive_favors_reference,-0.05712890625000002,-0.08035074869791667,-0.03510199652777781,9.999000099990002e-05,48,False
43,held_out,chronaris,naive_time_sync,causal_tcn_duration,frame_accuracy,positive_favors_reference,-0.002983940972222241,-0.03553873697916669,0.029840766059027746,0.8612138786121388,48,False
43,held_out,chronaris,physiology_only,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.10042317708333331,0.05262315538194444,0.15354003906249997,0.0005999400059994001,48,False
43,held_out,chronaris,vehicle_only,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.044270833333333315,0.012042914496527762,0.0763902452256944,0.014898510148985102,48,False
43,held_out,chronaris,contiformer,causal_tcn_raw,frame_accuracy,positive_favors_reference,0.02766927083333332,0.0017320421006944444,0.05669623480902776,0.057694230576942306,48,False
43,held_out,chronaris,mult,causal_tcn_raw,frame_accuracy,positive_favors_reference,-0.0556640625,-0.0779690212673611,-0.03488091362847223,9.999000099990002e-05,48,False
43,held_out,chronaris,naive_time_sync,causal_tcn_raw,frame_accuracy,positive_favors_reference,0.010145399305555566,-0.019045681423611106,0.04080132378472222,0.5297470252974702,48,False
43,held_out,chronaris,physiology_only,causal_tcn_raw,frame_accuracy,positive_favors_reference,0.09516059027777778,0.04908447265624999,0.1457261827256944,0.00039996000399960006,48,False
43,held_out,chronaris,vehicle_only,causal_tcn_raw,frame_accuracy,positive_favors_reference,0.07031250000000001,0.0381320529513889,0.10178629557291663,0.00019998000199980003,48,False
43,held_out,chronaris,contiformer,linear,classification_correct,positive_favors_reference,0.10416666666666667,0.015625,0.19791666666666666,0.048795120487951205,48,False
43,held_out,chronaris,mult,linear,classification_correct,positive_favors_reference,0.010416666666666666,-0.0625,0.08333333333333333,0.8858114188581142,48,False
43,held_out,chronaris,naive_time_sync,linear,classification_correct,positive_favors_reference,0.06770833333333333,0.010416666666666666,0.125,0.046995300469953004,48,False
43,held_out,chronaris,physiology_only,linear,classification_correct,positive_favors_reference,0.09375,0.03125,0.15625,0.011998800119988001,48,False
43,held_out,chronaris,vehicle_only,linear,classification_correct,positive_favors_reference,-0.005208333333333333,-0.078125,0.06770833333333333,1.0,48,False
43,held_out,chronaris,contiformer,linear,regression_absolute_error,positive_favors_reference,0.03400970141713818,0.003108442904582868,0.06676848659990353,0.048095190480951906,48,False
43,held_out,chronaris,mult,linear,regression_absolute_error,positive_favors_reference,0.003434023509422938,-0.018866131811713177,0.026856044524659683,0.7654234576542346,48,False
