candidate_id,direct_value,direction,direction_normalized_delta,metric,outer_test_opened,split_id,task,value,variant
vehicle_vehicle_scalar,0.5,diagnostic,0.0,balanced_accuracy,False,leave_one_view_out__fold01__candidate_327,high_response,0.5,full
observed_physiology_scalar,,higher,,macro_f1,False,leave_one_view_out__fold01__candidate_327,maneuver,0.7090909090909091,direct_only
observed_physiology_scalar,,diagnostic,,support_aware_macro_f1,False,leave_one_view_out__fold01__candidate_327,maneuver,0.7090909090909091,direct_only
observed_physiology_scalar,,diagnostic,,majority_macro_f1,False,leave_one_view_out__fold01__candidate_327,maneuver,0.19607843137254902,direct_only
observed_physiology_scalar,,diagnostic,,macro_f1_lift,False,leave_one_view_out__fold01__candidate_327,maneuver,0.5130124777183601,direct_only
observed_physiology_scalar,,diagnostic,,recall_low,False,leave_one_view_out__fold01__candidate_327,maneuver,0.8,direct_only
observed_physiology_scalar,,diagnostic,,recall_medium,False,leave_one_view_out__fold01__candidate_327,maneuver,0.3333333333333333,direct_only
observed_physiology_scalar,,diagnostic,,recall_high,False,leave_one_view_out__fold01__candidate_327,maneuver,1.0,direct_only
observed_physiology_scalar,,diagnostic,,minimum_class_recall,False,leave_one_view_out__fold01__candidate_327,maneuver,0.3333333333333333,direct_only
observed_physiology_scalar,,diagnostic,,ordinal_mae,False,leave_one_view_out__fold01__candidate_327,maneuver,0.25,direct_only
observed_physiology_scalar,,diagnostic,,score_mae,False,leave_one_view_out__fold01__candidate_327,maneuver,0.38139202914806886,direct_only
observed_physiology_scalar,,diagnostic,,score_spearman,False,leave_one_view_out__fold01__candidate_327,maneuver,0.7622377622377624,direct_only
observed_physiology_scalar,,lower,,rmse,False,leave_one_view_out__fold01__candidate_327,response,1.8343590554240132,direct_only
observed_physiology_scalar,,diagnostic,,mae,False,leave_one_view_out__fold01__candidate_327,response,1.6870579679113504,direct_only
observed_physiology_scalar,,diagnostic,,validation_std,False,leave_one_view_out__fold01__candidate_327,response,0.7424450098311778,direct_only
observed_physiology_scalar,,diagnostic,,validation_iqr,False,leave_one_view_out__fold01__candidate_327,response,0.8094986823286678,direct_only
observed_physiology_scalar,,diagnostic,,nrmse_std,False,leave_one_view_out__fold01__candidate_327,response,2.4707002284803856,direct_only
observed_physiology_scalar,,diagnostic,,nrmse_iqr,False,leave_one_view_out__fold01__candidate_327,response,2.266043287614936,direct_only
observed_physiology_scalar,,diagnostic,,train_mean_baseline_rmse,False,leave_one_view_out__fold01__candidate_327,response,0.9686999988458442,direct_only
observed_physiology_scalar,,diagnostic,,rmse_ratio,False,leave_one_view_out__fold01__candidate_327,response,1.8936296661603766,direct_only
observed_physiology_scalar,,diagnostic,,response_skill,False,leave_one_view_out__fold01__candidate_327,response,-2.58583331256266,direct_only
observed_physiology_scalar,,diagnostic,,spearman,False,leave_one_view_out__fold01__candidate_327,response,-0.24783161058194275,direct_only
observed_physiology_scalar,,higher,,auprc,False,leave_one_view_out__fold01__candidate_327,high_response,0.6375,direct_only
observed_physiology_scalar,,diagnostic,,prevalence,False,leave_one_view_out__fold01__candidate_327,high_response,0.6666666666666666,direct_only
observed_physiology_scalar,,diagnostic,,random_baseline_auprc,False,leave_one_view_out__fold01__candidate_327,high_response,0.6666666666666666,direct_only
observed_physiology_scalar,,diagnostic,,normalized_ap,False,leave_one_view_out__fold01__candidate_327,high_response,-0.08750000000000001,direct_only
observed_physiology_scalar,,diagnostic,,auprc_lift,False,leave_one_view_out__fold01__candidate_327,high_response,-0.029166666666666674,direct_only
observed_physiology_scalar,,diagnostic,,auroc,False,leave_one_view_out__fold01__candidate_327,high_response,0.4375,direct_only
observed_physiology_scalar,,diagnostic,,balanced_accuracy,False,leave_one_view_out__fold01__candidate_327,high_response,0.375,direct_only
observed_physiology_scalar,0.7090909090909091,higher,0.06868686868686869,macro_f1,False,leave_one_view_out__fold01__candidate_327,maneuver,0.7777777777777778,full
observed_physiology_scalar,0.7090909090909091,diagnostic,0.06868686868686869,support_aware_macro_f1,False,leave_one_view_out__fold01__candidate_327,maneuver,0.7777777777777778,full
observed_physiology_scalar,0.19607843137254902,diagnostic,0.0,majority_macro_f1,False,leave_one_view_out__fold01__candidate_327,maneuver,0.19607843137254902,full
observed_physiology_scalar,0.5130124777183601,diagnostic,0.06868686868686869,macro_f1_lift,False,leave_one_view_out__fold01__candidate_327,maneuver,0.5816993464052288,full
observed_physiology_scalar,0.8,diagnostic,0.19999999999999996,recall_low,False,leave_one_view_out__fold01__candidate_327,maneuver,1.0,full
