best_epoch,candidate_id,checkpoint_path,epoch,epoch_count,gate_high_response,gate_maneuver,gate_response,gradient_norm_before_clip,improved,outer_test_opened,safety_passed,split_id,train_maneuver_loss,train_response_loss,train_risk_loss,train_score_loss,train_total_loss,training_stage,validation_safe,validation_selection_score
9,observed_physiology_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/observed_physiology_scalar/leave_one_view_out__fold01__candidate_327/best.pt,14,21,0.05200469121336937,0.051085811108350754,0.05188881233334541,1.238427758216858,False,False,True,leave_one_view_out__fold01__candidate_327,0.3594539165496826,0.44521111249923706,1.5656425952911377,1.104960560798645,2.5933263301849365,frozen_safe_residual,False,3.2292757831545704
9,observed_physiology_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/observed_physiology_scalar/leave_one_view_out__fold01__candidate_327/best.pt,15,21,0.052515849471092224,0.05102653056383133,0.05239986628293991,1.3169162273406982,False,False,True,leave_one_view_out__fold01__candidate_327,0.30934199690818787,0.40699195861816406,1.4542124271392822,1.1116706132888794,2.394920587539673,frozen_safe_residual,False,3.2922549481059837
9,observed_physiology_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/observed_physiology_scalar/leave_one_view_out__fold01__candidate_327/best.pt,16,21,0.05304072052240372,0.05094391852617264,0.05292200669646263,1.4212760925292969,False,False,True,leave_one_view_out__fold01__candidate_327,0.2898082435131073,0.34960225224494934,1.2191154956817627,1.0972858667373657,2.0800364017486572,frozen_safe_residual,False,3.2916818733459876
9,observed_physiology_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/observed_physiology_scalar/leave_one_view_out__fold01__candidate_327/best.pt,17,21,0.05358194187283516,0.05088677257299423,0.05345071852207184,1.4290087223052979,False,False,True,leave_one_view_out__fold01__candidate_327,0.26023656129837036,0.3675869107246399,1.1643478870391846,1.0774857997894287,2.009734869003296,frozen_safe_residual,False,3.291134431052285
9,observed_physiology_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/observed_physiology_scalar/leave_one_view_out__fold01__candidate_327/best.pt,18,21,0.05413932725787163,0.05088888108730316,0.05395212769508362,1.459373116493225,False,False,True,leave_one_view_out__fold01__candidate_327,0.23192423582077026,0.3309346139431,0.977757453918457,1.111924648284912,1.7650816440582275,frozen_safe_residual,False,3.3724287369602357
9,observed_physiology_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/observed_physiology_scalar/leave_one_view_out__fold01__candidate_327/best.pt,19,21,0.054709725081920624,0.050971869379282,0.05424148589372635,1.393476128578186,False,False,True,leave_one_view_out__fold01__candidate_327,0.1994214951992035,0.4109637439250946,0.8193365931510925,1.0695053339004517,1.645716905593872,frozen_safe_residual,False,3.371779832834996
9,observed_physiology_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/observed_physiology_scalar/leave_one_view_out__fold01__candidate_327/best.pt,20,21,0.05529017746448517,0.051113590598106384,0.05444187670946121,1.1823650598526,False,False,True,leave_one_view_out__fold01__candidate_327,0.2304479032754898,0.2998116910457611,0.754092812538147,1.061437964439392,1.4987467527389526,frozen_safe_residual,False,3.37149866511872
9,observed_physiology_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/observed_physiology_scalar/leave_one_view_out__fold01__candidate_327/best.pt,21,21,0.055875763297080994,0.051324211061000824,0.05440634489059448,1.2916815280914307,False,False,True,leave_one_view_out__fold01__candidate_327,0.16134652495384216,0.33753591775894165,0.6081279516220093,1.036734700202942,1.3164769411087036,frozen_safe_residual,False,3.3714121674806683
0,vehicle_observed_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/vehicle_observed_scalar/leave_one_view_out__fold01__candidate_327/best.pt,1,12,0.04697749763727188,0.04697749763727188,0.04697749763727188,0.044052693992853165,False,False,True,leave_one_view_out__fold01__candidate_327,3.1939029693603516,0.8804284334182739,1.9307204484939575,0.6345757842063904,6.133863925933838,frozen_safe_residual,True,1.9150889269759284
0,vehicle_observed_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/vehicle_observed_scalar/leave_one_view_out__fold01__candidate_327/best.pt,2,12,0.04705226421356201,0.04723384231328964,0.047082751989364624,0.045461252331733704,False,False,True,leave_one_view_out__fold01__candidate_327,3.1914491653442383,0.8792691826820374,1.9296560287475586,0.6327044367790222,6.1287946701049805,frozen_safe_residual,True,1.9163688832737185
