seed,task,consumer,metric,direction,full_method,ablation_method,full_value,ablation_value,full_advantage_normalized,positive_favors_full
43,simulated_future_workload_classification,minirocket,brier_score,lower,chronaris,chronaris_no_corrected_physics,0.9067156433812462,1.0033359417964516,0.09662029841520536,True
43,simulated_future_workload_classification,minirocket,brier_score,lower,chronaris,chronaris_no_missingness_curriculum,0.9067156433812462,0.9055554141297072,-0.0011602292515390245,True
43,simulated_future_workload_classification,minirocket,ece_10_bins,lower,chronaris,chronaris_no_corrected_physics,0.3844279386811125,0.5499326867126553,0.16550474803154275,True
43,simulated_future_workload_classification,minirocket,ece_10_bins,lower,chronaris,chronaris_no_missingness_curriculum,0.3844279386811125,0.44694544387599633,0.0625175051948838,True
43,simulated_future_workload_classification,minirocket,macro_auprc,higher,chronaris,chronaris_no_corrected_physics,0.5605134023388344,0.5275550469003727,0.032958355438461706,True
43,simulated_future_workload_classification,minirocket,macro_auprc,higher,chronaris,chronaris_no_missingness_curriculum,0.5605134023388344,0.5521064871563729,0.008406915182461505,True
43,simulated_future_workload_classification,minirocket,macro_f1,higher,chronaris,chronaris_no_corrected_physics,0.342060502789034,0.20141547103107305,0.14064503175796095,True
43,simulated_future_workload_classification,minirocket,macro_f1,higher,chronaris,chronaris_no_missingness_curriculum,0.342060502789034,0.2885003632393727,0.05356013954966127,True
43,simulated_future_workload_regression,linear,mae,lower,chronaris,chronaris_no_corrected_physics,0.1983448957713941,0.19651920177663365,-0.0018256939947604578,True
43,simulated_future_workload_regression,linear,mae,lower,chronaris,chronaris_no_missingness_curriculum,0.1983448957713941,0.18463032537450394,-0.013714570396890169,True
43,simulated_future_workload_regression,linear,rmse,lower,chronaris,chronaris_no_corrected_physics,0.2448806460768716,0.24292116208581,-0.0019594839910616058,True
43,simulated_future_workload_regression,linear,rmse,lower,chronaris,chronaris_no_missingness_curriculum,0.2448806460768716,0.22553977963594393,-0.019340866440927668,True
43,simulated_future_workload_regression,linear,spearman,higher,chronaris,chronaris_no_corrected_physics,0.5293674082784231,0.5455887956711809,-0.016221387392757802,True
43,simulated_future_workload_regression,linear,spearman,higher,chronaris,chronaris_no_missingness_curriculum,0.5293674082784231,0.5028426635628757,0.026524744715547444,True
43,simulated_future_workload_regression,minirocket,mae,lower,chronaris,chronaris_no_corrected_physics,0.2029502843506634,0.22179282379026213,0.018842539439598738,True
43,simulated_future_workload_regression,minirocket,mae,lower,chronaris,chronaris_no_missingness_curriculum,0.2029502843506634,0.20856991580997905,0.005619631459315655,True
43,simulated_future_workload_regression,minirocket,rmse,lower,chronaris,chronaris_no_corrected_physics,0.24096323223551,0.26149650106514205,0.02053326882963205,True
43,simulated_future_workload_regression,minirocket,rmse,lower,chronaris,chronaris_no_missingness_curriculum,0.24096323223551,0.2478235775214061,0.006860345285896102,True
43,simulated_future_workload_regression,minirocket,spearman,higher,chronaris,chronaris_no_corrected_physics,0.6261141872076675,0.6023564458080315,0.023757741399636045,True
43,simulated_future_workload_regression,minirocket,spearman,higher,chronaris,chronaris_no_missingness_curriculum,0.6261141872076675,0.6516674289207537,-0.02555324171308615,True
43,simulated_maneuver_state_segmentation,causal_tcn_duration,boundary_detection_delay_s,lower,chronaris,chronaris_no_corrected_physics,4.121847181008902,4.105825958702065,-0.016021222306837224,True
43,simulated_maneuver_state_segmentation,causal_tcn_duration,boundary_detection_delay_s,lower,chronaris,chronaris_no_missingness_curriculum,4.121847181008902,3.9814814814814814,-0.1403656995274205,True
43,simulated_maneuver_state_segmentation,causal_tcn_duration,boundary_f1_1s,higher,chronaris,chronaris_no_corrected_physics,0.2135536627724127,0.2107023603528538,0.0028513024195588876,True
43,simulated_maneuver_state_segmentation,causal_tcn_duration,boundary_f1_1s,higher,chronaris,chronaris_no_missingness_curriculum,0.2135536627724127,0.2037407787359413,0.009812884036471403,True
43,simulated_maneuver_state_segmentation,causal_tcn_duration,boundary_f1_2s,higher,chronaris,chronaris_no_corrected_physics,0.3329378087190587,0.33922856733300816,-0.006290758613949454,True
43,simulated_maneuver_state_segmentation,causal_tcn_duration,boundary_f1_2s,higher,chronaris,chronaris_no_missingness_curriculum,0.3329378087190587,0.3141082587737483,0.018829549945310387,True
43,simulated_maneuver_state_segmentation,causal_tcn_duration,edit_score,higher,chronaris,chronaris_no_corrected_physics,0.6277197195165946,0.6052524732212232,0.022467246295371335,True
