dataset,task,consumer,method,seed,fold,role,metric,value,direction,status,reason,sample_count,threshold_scope,smoke_only
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,contiformer,17,leave_one_view_out__fold03,held_out,balanced_accuracy,0.6757575757575758,higher,available,,31,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,contiformer,17,leave_one_view_out__fold03,held_out,macro_auprc,0.8749198986297916,higher,available,,31,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,contiformer,17,leave_one_view_out__fold03,held_out,brier_score,0.4889590901273425,lower,available,,31,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,contiformer,17,leave_one_view_out__fold03,held_out,ece_10_bins,0.244395111780316,lower,available,,31,outer_train_smoke_only,True
dingxin_existing_dual_stream,physiology_response_regression,minirocket,contiformer,17,leave_one_view_out__fold03,held_out,mae,0.5158354252576828,lower,available,,30,outer_train_smoke_only,True
dingxin_existing_dual_stream,physiology_response_regression,minirocket,contiformer,17,leave_one_view_out__fold03,held_out,rmse,0.7389463967185567,lower,available,,30,outer_train_smoke_only,True
dingxin_existing_dual_stream,physiology_response_regression,minirocket,contiformer,17,leave_one_view_out__fold03,held_out,spearman,0.4411568409343715,higher,available,,30,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,contiformer,17,leave_one_view_out__fold03,held_out,macro_f1,0.5111111111111111,higher,available,,30,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,contiformer,17,leave_one_view_out__fold03,held_out,balanced_accuracy,0.5769230769230769,higher,available,,30,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,contiformer,17,leave_one_view_out__fold03,held_out,macro_auprc,0.7032880200567184,higher,available,,30,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,contiformer,17,leave_one_view_out__fold03,held_out,brier_score,0.73312972625345,lower,available,,30,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,contiformer,17,leave_one_view_out__fold03,held_out,ece_10_bins,0.36539389654025556,lower,available,,30,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,contiformer,17,leave_one_view_out__fold03,held_out,high_response_recall,0.15384615384615385,higher,available,,30,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,chronaris,17,leave_one_view_out__fold03,validation,macro_f1,0.19047619047619047,higher,available,,14,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,chronaris,17,leave_one_view_out__fold03,validation,balanced_accuracy,0.2222222222222222,higher,available,,14,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,chronaris,17,leave_one_view_out__fold03,validation,macro_auprc,0.35687830687830685,higher,available,,14,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,chronaris,17,leave_one_view_out__fold03,validation,brier_score,1.358104278756964,lower,available,,14,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,chronaris,17,leave_one_view_out__fold03,validation,ece_10_bins,0.6965922146022412,lower,available,,14,outer_train_smoke_only,True
dingxin_existing_dual_stream,physiology_response_regression,linear,chronaris,17,leave_one_view_out__fold03,validation,mae,1.6729073574145634,lower,available,,12,outer_train_smoke_only,True
dingxin_existing_dual_stream,physiology_response_regression,linear,chronaris,17,leave_one_view_out__fold03,validation,rmse,1.8209636629040449,lower,available,,12,outer_train_smoke_only,True
dingxin_existing_dual_stream,physiology_response_regression,linear,chronaris,17,leave_one_view_out__fold03,validation,spearman,0.0857142857142857,higher,available,,12,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,linear,chronaris,17,leave_one_view_out__fold03,validation,macro_f1,0.3333333333333333,higher,available,,12,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,linear,chronaris,17,leave_one_view_out__fold03,validation,balanced_accuracy,0.3333333333333333,higher,available,,12,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,linear,chronaris,17,leave_one_view_out__fold03,validation,macro_auprc,0.4517676767676768,higher,available,,12,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,linear,chronaris,17,leave_one_view_out__fold03,validation,brier_score,1.1507887667613927,lower,available,,12,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,linear,chronaris,17,leave_one_view_out__fold03,validation,ece_10_bins,0.6571739420382675,lower,available,,12,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,linear,chronaris,17,leave_one_view_out__fold03,validation,high_response_recall,0.3333333333333333,higher,available,,12,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,chronaris,17,leave_one_view_out__fold03,validation,macro_f1,0.22857142857142856,higher,available,,14,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,chronaris,17,leave_one_view_out__fold03,validation,balanced_accuracy,0.27777777777777773,higher,available,,14,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,chronaris,17,leave_one_view_out__fold03,validation,macro_auprc,0.3878306878306878,higher,available,,14,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,chronaris,17,leave_one_view_out__fold03,validation,brier_score,1.1790383805379447,lower,available,,14,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,chronaris,17,leave_one_view_out__fold03,validation,ece_10_bins,0.5719810093369306,lower,available,,14,outer_train_smoke_only,True
dingxin_existing_dual_stream,physiology_response_regression,minirocket,chronaris,17,leave_one_view_out__fold03,validation,mae,0.6789081195990244,lower,available,,12,outer_train_smoke_only,True
dingxin_existing_dual_stream,physiology_response_regression,minirocket,chronaris,17,leave_one_view_out__fold03,validation,rmse,0.9899436265242487,lower,available,,12,outer_train_smoke_only,True
dingxin_existing_dual_stream,physiology_response_regression,minirocket,chronaris,17,leave_one_view_out__fold03,validation,spearman,0.6559725216509904,higher,available,,12,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,chronaris,17,leave_one_view_out__fold03,validation,macro_f1,0.3333333333333333,higher,available,,12,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,chronaris,17,leave_one_view_out__fold03,validation,balanced_accuracy,0.5,higher,available,,12,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,chronaris,17,leave_one_view_out__fold03,validation,macro_auprc,0.8331349206349207,higher,available,,12,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,chronaris,17,leave_one_view_out__fold03,validation,brier_score,0.9993084589617691,lower,available,,12,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,chronaris,17,leave_one_view_out__fold03,validation,ece_10_bins,0.49974556275980786,lower,available,,12,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,chronaris,17,leave_one_view_out__fold03,validation,high_response_recall,0.0,higher,available,,12,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,chronaris,17,leave_one_view_out__fold03,held_out,macro_f1,0.17460317460317462,higher,available,,31,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,chronaris,17,leave_one_view_out__fold03,held_out,balanced_accuracy,0.3333333333333333,higher,available,,31,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,chronaris,17,leave_one_view_out__fold03,held_out,macro_auprc,0.49334500835492445,higher,available,,31,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,chronaris,17,leave_one_view_out__fold03,held_out,brier_score,1.285500929882109,lower,available,,31,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,chronaris,17,leave_one_view_out__fold03,held_out,ece_10_bins,0.6424827081044236,lower,available,,31,outer_train_smoke_only,True
dingxin_existing_dual_stream,physiology_response_regression,linear,chronaris,17,leave_one_view_out__fold03,held_out,mae,3.6802340924739836,lower,available,,30,outer_train_smoke_only,True
dingxin_existing_dual_stream,physiology_response_regression,linear,chronaris,17,leave_one_view_out__fold03,held_out,rmse,3.799264680032341,lower,available,,30,outer_train_smoke_only,True
dingxin_existing_dual_stream,physiology_response_regression,linear,chronaris,17,leave_one_view_out__fold03,held_out,spearman,0.09010011123470522,higher,available,,30,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,linear,chronaris,17,leave_one_view_out__fold03,held_out,macro_f1,0.3023255813953488,higher,available,,30,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,linear,chronaris,17,leave_one_view_out__fold03,held_out,balanced_accuracy,0.5,higher,available,,30,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,linear,chronaris,17,leave_one_view_out__fold03,held_out,macro_auprc,0.5036800023737947,higher,available,,30,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,linear,chronaris,17,leave_one_view_out__fold03,held_out,brier_score,1.1331317890545156,lower,available,,30,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,linear,chronaris,17,leave_one_view_out__fold03,held_out,ece_10_bins,0.5647748908604764,lower,available,,30,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,linear,chronaris,17,leave_one_view_out__fold03,held_out,high_response_recall,1.0,higher,available,,30,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,chronaris,17,leave_one_view_out__fold03,held_out,macro_f1,0.23946784922394682,higher,available,,31,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,chronaris,17,leave_one_view_out__fold03,held_out,balanced_accuracy,0.3666666666666667,higher,available,,31,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,chronaris,17,leave_one_view_out__fold03,held_out,macro_auprc,0.5509218480481407,higher,available,,31,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,chronaris,17,leave_one_view_out__fold03,held_out,brier_score,1.1736577669685166,lower,available,,31,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,chronaris,17,leave_one_view_out__fold03,held_out,ece_10_bins,0.5891921919801036,lower,available,,31,outer_train_smoke_only,True
dingxin_existing_dual_stream,physiology_response_regression,minirocket,chronaris,17,leave_one_view_out__fold03,held_out,mae,0.6272180616855622,lower,available,,30,outer_train_smoke_only,True
dingxin_existing_dual_stream,physiology_response_regression,minirocket,chronaris,17,leave_one_view_out__fold03,held_out,rmse,0.8274465950135709,lower,available,,30,outer_train_smoke_only,True
dingxin_existing_dual_stream,physiology_response_regression,minirocket,chronaris,17,leave_one_view_out__fold03,held_out,spearman,-0.03270300333704116,higher,available,,30,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,chronaris,17,leave_one_view_out__fold03,held_out,macro_f1,0.3617021276595745,higher,available,,30,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,chronaris,17,leave_one_view_out__fold03,held_out,balanced_accuracy,0.5,higher,available,,30,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,chronaris,17,leave_one_view_out__fold03,held_out,macro_auprc,0.48044067507482247,higher,available,,30,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,chronaris,17,leave_one_view_out__fold03,held_out,brier_score,0.7074164436211271,lower,available,,30,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,chronaris,17,leave_one_view_out__fold03,held_out,ece_10_bins,0.29651735687998604,lower,available,,30,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,chronaris,17,leave_one_view_out__fold03,held_out,high_response_recall,0.0,higher,available,,30,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,physiology_only,17,leave_one_sortie_out__fold01,validation,macro_f1,0.14814814814814814,higher,available,,7,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,physiology_only,17,leave_one_sortie_out__fold01,validation,balanced_accuracy,0.3333333333333333,higher,available,,7,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,physiology_only,17,leave_one_sortie_out__fold01,validation,macro_auprc,0.4939153439153439,higher,available,,7,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,physiology_only,17,leave_one_sortie_out__fold01,validation,brier_score,1.4140574393541523,lower,available,,7,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,physiology_only,17,leave_one_sortie_out__fold01,validation,ece_10_bins,0.7104996608426281,lower,available,,7,outer_train_smoke_only,True
dingxin_existing_dual_stream,physiology_response_regression,linear,physiology_only,17,leave_one_sortie_out__fold01,validation,mae,2.6315355201562247,lower,available,,6,outer_train_smoke_only,True
dingxin_existing_dual_stream,physiology_response_regression,linear,physiology_only,17,leave_one_sortie_out__fold01,validation,rmse,3.0238028493628604,lower,available,,6,outer_train_smoke_only,True
dingxin_existing_dual_stream,physiology_response_regression,linear,physiology_only,17,leave_one_sortie_out__fold01,validation,spearman,0.4285714285714286,higher,available,,6,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,linear,physiology_only,17,leave_one_sortie_out__fold01,validation,macro_f1,0.7777777777777777,higher,available,,6,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,linear,physiology_only,17,leave_one_sortie_out__fold01,validation,balanced_accuracy,0.9,higher,available,,6,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,linear,physiology_only,17,leave_one_sortie_out__fold01,validation,macro_auprc,0.7333333333333333,higher,available,,6,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,linear,physiology_only,17,leave_one_sortie_out__fold01,validation,brier_score,0.3307206347906521,lower,available,,6,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,linear,physiology_only,17,leave_one_sortie_out__fold01,validation,ece_10_bins,0.2682096507116757,lower,available,,6,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,linear,physiology_only,17,leave_one_sortie_out__fold01,validation,high_response_recall,1.0,higher,available,,6,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,physiology_only,17,leave_one_sortie_out__fold01,validation,macro_f1,0.14814814814814814,higher,available,,7,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,physiology_only,17,leave_one_sortie_out__fold01,validation,balanced_accuracy,0.3333333333333333,higher,available,,7,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,physiology_only,17,leave_one_sortie_out__fold01,validation,macro_auprc,0.687037037037037,higher,available,,7,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,physiology_only,17,leave_one_sortie_out__fold01,validation,brier_score,1.2639072901038193,lower,available,,7,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,physiology_only,17,leave_one_sortie_out__fold01,validation,ece_10_bins,0.622621107501591,lower,available,,7,outer_train_smoke_only,True
dingxin_existing_dual_stream,physiology_response_regression,minirocket,physiology_only,17,leave_one_sortie_out__fold01,validation,mae,0.5079345802466074,lower,available,,6,outer_train_smoke_only,True
dingxin_existing_dual_stream,physiology_response_regression,minirocket,physiology_only,17,leave_one_sortie_out__fold01,validation,rmse,0.5640665686779278,lower,available,,6,outer_train_smoke_only,True
dingxin_existing_dual_stream,physiology_response_regression,minirocket,physiology_only,17,leave_one_sortie_out__fold01,validation,spearman,0.4285714285714286,higher,available,,6,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,physiology_only,17,leave_one_sortie_out__fold01,validation,macro_f1,0.45454545454545453,higher,available,,6,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,physiology_only,17,leave_one_sortie_out__fold01,validation,balanced_accuracy,0.5,higher,available,,6,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,physiology_only,17,leave_one_sortie_out__fold01,validation,macro_auprc,0.7333333333333333,higher,available,,6,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,physiology_only,17,leave_one_sortie_out__fold01,validation,brier_score,0.32715193896547595,lower,available,,6,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,physiology_only,17,leave_one_sortie_out__fold01,validation,ece_10_bins,0.19568851922963565,lower,available,,6,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,physiology_only,17,leave_one_sortie_out__fold01,validation,high_response_recall,0.0,higher,available,,6,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,physiology_only,17,leave_one_sortie_out__fold01,held_out,macro_f1,0.16260162601626016,higher,available,,62,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,physiology_only,17,leave_one_sortie_out__fold01,held_out,balanced_accuracy,0.3333333333333333,higher,available,,62,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,physiology_only,17,leave_one_sortie_out__fold01,held_out,macro_auprc,0.3150766759269658,higher,available,,62,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,physiology_only,17,leave_one_sortie_out__fold01,held_out,brier_score,1.3548387096774193,lower,available,,62,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,physiology_only,17,leave_one_sortie_out__fold01,held_out,ece_10_bins,0.6774193548387097,lower,available,,62,outer_train_smoke_only,True
dingxin_existing_dual_stream,physiology_response_regression,linear,physiology_only,17,leave_one_sortie_out__fold01,held_out,mae,2.119404521584511,lower,available,,60,outer_train_smoke_only,True
dingxin_existing_dual_stream,physiology_response_regression,linear,physiology_only,17,leave_one_sortie_out__fold01,held_out,rmse,2.2736996504708635,lower,available,,60,outer_train_smoke_only,True
dingxin_existing_dual_stream,physiology_response_regression,linear,physiology_only,17,leave_one_sortie_out__fold01,held_out,spearman,-0.19109856650114057,higher,available,,60,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,linear,physiology_only,17,leave_one_sortie_out__fold01,held_out,macro_f1,0.4642857142857143,higher,available,,60,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,linear,physiology_only,17,leave_one_sortie_out__fold01,held_out,balanced_accuracy,0.5,higher,available,,60,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,linear,physiology_only,17,leave_one_sortie_out__fold01,held_out,macro_auprc,0.4936302681992337,higher,available,,60,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,linear,physiology_only,17,leave_one_sortie_out__fold01,held_out,brier_score,0.26666666666666666,lower,available,,60,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,linear,physiology_only,17,leave_one_sortie_out__fold01,held_out,ece_10_bins,0.1333333333333333,lower,available,,60,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,linear,physiology_only,17,leave_one_sortie_out__fold01,held_out,high_response_recall,0.0,higher,available,,60,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,physiology_only,17,leave_one_sortie_out__fold01,held_out,macro_f1,0.16260162601626016,higher,available,,62,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,physiology_only,17,leave_one_sortie_out__fold01,held_out,balanced_accuracy,0.3333333333333333,higher,available,,62,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,physiology_only,17,leave_one_sortie_out__fold01,held_out,macro_auprc,0.36524127602620887,higher,available,,62,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,physiology_only,17,leave_one_sortie_out__fold01,held_out,brier_score,1.353947121503297,lower,available,,62,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,physiology_only,17,leave_one_sortie_out__fold01,held_out,ece_10_bins,0.6769476558675804,lower,available,,62,outer_train_smoke_only,True
dingxin_existing_dual_stream,physiology_response_regression,minirocket,physiology_only,17,leave_one_sortie_out__fold01,held_out,mae,0.5892286171515783,lower,available,,60,outer_train_smoke_only,True
dingxin_existing_dual_stream,physiology_response_regression,minirocket,physiology_only,17,leave_one_sortie_out__fold01,held_out,rmse,0.6269004338232546,lower,available,,60,outer_train_smoke_only,True
dingxin_existing_dual_stream,physiology_response_regression,minirocket,physiology_only,17,leave_one_sortie_out__fold01,held_out,spearman,-0.11056729699666294,higher,available,,60,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,physiology_only,17,leave_one_sortie_out__fold01,held_out,macro_f1,0.4642857142857143,higher,available,,60,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,physiology_only,17,leave_one_sortie_out__fold01,held_out,balanced_accuracy,0.5,higher,available,,60,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,physiology_only,17,leave_one_sortie_out__fold01,held_out,macro_auprc,0.5189255531122182,higher,available,,60,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,physiology_only,17,leave_one_sortie_out__fold01,held_out,brier_score,0.2665642998243204,lower,available,,60,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,physiology_only,17,leave_one_sortie_out__fold01,held_out,ece_10_bins,0.13310095569512792,lower,available,,60,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,physiology_only,17,leave_one_sortie_out__fold01,held_out,high_response_recall,0.0,higher,available,,60,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,vehicle_only,17,leave_one_sortie_out__fold01,validation,macro_f1,0.19999999999999998,higher,available,,7,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,vehicle_only,17,leave_one_sortie_out__fold01,validation,balanced_accuracy,0.3333333333333333,higher,available,,7,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,vehicle_only,17,leave_one_sortie_out__fold01,validation,macro_auprc,0.430952380952381,higher,available,,7,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,vehicle_only,17,leave_one_sortie_out__fold01,validation,brier_score,1.1400913168312632,lower,available,,7,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,vehicle_only,17,leave_one_sortie_out__fold01,validation,ece_10_bins,0.5663634933195645,lower,available,,7,outer_train_smoke_only,True
dingxin_existing_dual_stream,physiology_response_regression,linear,vehicle_only,17,leave_one_sortie_out__fold01,validation,mae,0.3151533007621765,lower,available,,6,outer_train_smoke_only,True
dingxin_existing_dual_stream,physiology_response_regression,linear,vehicle_only,17,leave_one_sortie_out__fold01,validation,rmse,0.3820580777081054,lower,available,,6,outer_train_smoke_only,True
dingxin_existing_dual_stream,physiology_response_regression,linear,vehicle_only,17,leave_one_sortie_out__fold01,validation,spearman,0.4285714285714286,higher,available,,6,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,linear,vehicle_only,17,leave_one_sortie_out__fold01,validation,macro_f1,0.45454545454545453,higher,available,,6,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,linear,vehicle_only,17,leave_one_sortie_out__fold01,validation,balanced_accuracy,0.5,higher,available,,6,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,linear,vehicle_only,17,leave_one_sortie_out__fold01,validation,macro_auprc,1.0,higher,available,,6,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,linear,vehicle_only,17,leave_one_sortie_out__fold01,validation,brier_score,0.30218574082828104,lower,available,,6,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,linear,vehicle_only,17,leave_one_sortie_out__fold01,validation,ece_10_bins,0.1426578405472153,lower,available,,6,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,linear,vehicle_only,17,leave_one_sortie_out__fold01,validation,high_response_recall,0.0,higher,available,,6,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,vehicle_only,17,leave_one_sortie_out__fold01,validation,macro_f1,0.08333333333333333,higher,available,,7,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,vehicle_only,17,leave_one_sortie_out__fold01,validation,balanced_accuracy,0.1111111111111111,higher,available,,7,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,vehicle_only,17,leave_one_sortie_out__fold01,validation,macro_auprc,0.36560846560846555,higher,available,,7,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,vehicle_only,17,leave_one_sortie_out__fold01,validation,brier_score,1.2735414519422055,lower,available,,7,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,minirocket,vehicle_only,17,leave_one_sortie_out__fold01,validation,ece_10_bins,0.5977446310596302,lower,available,,7,outer_train_smoke_only,True
dingxin_existing_dual_stream,physiology_response_regression,minirocket,vehicle_only,17,leave_one_sortie_out__fold01,validation,mae,0.39001503586769104,lower,available,,6,outer_train_smoke_only,True
dingxin_existing_dual_stream,physiology_response_regression,minirocket,vehicle_only,17,leave_one_sortie_out__fold01,validation,rmse,0.5106553060865174,lower,available,,6,outer_train_smoke_only,True
dingxin_existing_dual_stream,physiology_response_regression,minirocket,vehicle_only,17,leave_one_sortie_out__fold01,validation,spearman,-0.4285714285714286,higher,available,,6,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,vehicle_only,17,leave_one_sortie_out__fold01,validation,macro_f1,0.45454545454545453,higher,available,,6,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,vehicle_only,17,leave_one_sortie_out__fold01,validation,balanced_accuracy,0.5,higher,available,,6,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,vehicle_only,17,leave_one_sortie_out__fold01,validation,macro_auprc,0.7333333333333333,higher,available,,6,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,vehicle_only,17,leave_one_sortie_out__fold01,validation,brier_score,0.3173391589050534,lower,available,,6,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,vehicle_only,17,leave_one_sortie_out__fold01,validation,ece_10_bins,0.19089876043015125,lower,available,,6,outer_train_smoke_only,True
dingxin_existing_dual_stream,high_physiology_response_classification,minirocket,vehicle_only,17,leave_one_sortie_out__fold01,validation,high_response_recall,0.0,higher,available,,6,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,vehicle_only,17,leave_one_sortie_out__fold01,held_out,macro_f1,0.7773833671399594,higher,available,,62,outer_train_smoke_only,True
dingxin_existing_dual_stream,maneuver_intensity_classification,linear,vehicle_only,17,leave_one_sortie_out__fold01,held_out,balanced_accuracy,0.7666666666666666,higher,available,,62,outer_train_smoke_only,True
